"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","html-keyboard-response","26","183284","0.0-26.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","27","184018","0.0-27.0","732.5","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","28","185519","0.0-28.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","29","186073","0.0-29.0","553.8999999985099","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","30","187579","0.0-30.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc6","31","195057","0.0-31.0","null","run_exp/static/audio/clip_6_blue_beard_outcome.m4a","null","","","","","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","32","196409","0.0-32.0","1351.199999999255","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","33","215356","0.0-33.0","18945.5","run_exp/static/audio/clip_7_pick_pirate.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","34","222610","0.0-34.0-0.0","7252.5","run_exp/static/audio/clip_8_chosen_pirate_win.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","35","225970","0.0-34.0-1.0","3358.300000000745","run_exp/static/audio/clip_9_pick_a_pirate_again.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","36","231530","0.0-35.0-0.0","5559","run_exp/static/audio/clip_10_chosen_pirate_loss.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc9","37","238855","0.0-36.0-0.0","null","run_exp/static/audio/clip_11_time_out.m4a","null","","","","","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","38","240195","0.0-36.0-1.0","1338.7999999970198","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc10","39","289031","0.0-36.0-2.0","null","run_exp/static/audio/clip_12_probe.m4a","null","","","","","<div class='center'><p>Once you've choose a pirate, you’ll be shown the ship they are robbing.</p><p>You will never rob the same ship twice. After all, ships that have already been robbed won’t have gold on them. </p><p>Ships can be told apart from one another by the image on them. See, this one has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on.You will win more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","40","292883","0.0-36.0-3.0","3850.699999999255","<div class='center'><p>Once you've choose a pirate, you’ll be shown the ship they are robbing.</p><p>You will never rob the same ship twice. After all, ships that have already been robbed won’t have gold on them. </p><p>Ships can be told apart from one another by the image on them. See, this one has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on.You will win more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc11","41","313928","0.0-36.0-4.0","null","run_exp/static/audio/clip_13_changepoint.m4a","null","","","","","<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","42","315336","0.0-36.0-5.0","1407.199999999255","<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc12","43","343560","0.0-36.0-6.0","null","run_exp/static/audio/clip_14_drift.m4a","null","","","","","<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","44","344947","0.0-36.0-7.0","1385.6000000014901","<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc13","45","389769","0.0-36.0-8.0","null","run_exp/static/audio/clip_15_summary.m4a","null","","","","","<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. This way you'll collect more gold coins!</p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","46","390699","0.0-36.0-9.0","929.3999999985099","<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. This way you'll collect more gold coins!</p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","47","392204","0.0-36.0-10.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","48","398225","0.0-36.0-11.0","null","","","","","","","","null","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","49","399228","0.0-37.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","50","404463","0.0-37.0-1.0","726.6000000014901","","","","","","","","51","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","51","405468","0.0-38.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","52","411905","0.0-38.0-1.0","1931.699999999255","","","","","","","","50","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","53","412911","0.0-39.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","54","418993","0.0-39.0-1.0","1577.5999999977648","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","55","419997","0.0-40.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","56","425170","0.0-40.0-1.0","663.3000000007451","","","","","","","","49","0,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","57","426174","0.0-41.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","58","431116","0.0-41.0-1.0","433.0999999977648","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","do_bye","59","432624","0.0-42.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","60","438629","0.0-42.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","61","440138","0.0-42.0-2.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","62","445629","0.0-42.0-3.0","981.3000000007451","","","","","","","","49","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","63","446631","0.0-43.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","64","451677","0.0-43.0-1.0","537.2999999970198","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","65","452680","0.0-44.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","66","458450","0.0-44.0-1.0","1260.1000000014901","","","","","","","","50","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","67","459454","0.0-45.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","68","464594","0.0-45.0-1.0","629.5999999977648","","","","","","","","49","0,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","69","465596","0.0-46.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","70","470687","0.0-46.0-1.0","581.3999999985099","","","","","","","","51","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","71","472595","0.0-47.0-0.0","1905.800000000745","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_best_pirate.png'  height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","72","475074","0.0-48.0-0.0","2478.099999997765","<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","73","477458","0.0-48.0-1.0","2384.10000000149","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_source.png'  height='500'></p></div>","50","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","74","479385","0.0-49.0-0.0","1925.800000000745","<div class='center'><p>That's correct! You saw this ship on the cavern island.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","quiz_beginning","75","494489","0.0-49.0-1.0","null","run_exp/static/audio/clip_16_quiz_intro.m4a","null","","","","","<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","76","517753","0.0-49.0-2.0","23262.39999999851","run_exp/static/audio/clip_17_q1.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","q1_err","77","525694","0.0-50.0-0.0","null","run_exp/static/audio/clip_19_wrong_q1.m4a","null","","","","","<div class='center'><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","78","526962","0.0-50.0-1.0","1267.699999999255","<div class='center'><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","79","533128","0.0-50.0-2.0","5951.5","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","80","536276","0.0-51.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","81","538183","0.0-51.0-1.0","1906.699999999255","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","82","546840","0.0-51.0-2.0","8656.70000000298","run_exp/static/audio/clip_22_q3.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","83","549971","0.0-52.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","84","550319","0.0-52.0-1.0","347.4000000022352","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","85","555407","0.0-52.0-2.0","5087.300000000745","run_exp/static/audio/clip_24_q4.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","q4_err","86","567721","0.0-53.0-0.0","null","run_exp/static/audio/clip_25_wrong_q4.m4a","null","","","","","<div class='center'><p>That’s incorrect! You should remember the island where a pirate robbed a ship. To help you remember, you can make up a story associating the object on the ship with the island</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","87","568144","0.0-53.0-1.0","421.5","<div class='center'><p>That’s incorrect! You should remember the island where a pirate robbed a ship. To help you remember, you can make up a story associating the object on the ship with the island</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","q_all_err","88","575849","0.0-54.0-0.0","null","run_exp/static/audio/clip_26_quiz_redo.m4a","null","","","","","<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","89","576315","0.0-54.0-1.0","464.5999999977648","<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","90","582801","0.0-54.0-2.0","6485.5","run_exp/static/audio/clip_17_q1.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","91","585962","0.0-55.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","92","586403","0.0-55.0-1.0","440.1000000014901","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","93","592571","0.0-55.0-2.0","6167.39999999851","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","94","595712","0.0-56.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","95","596128","0.0-56.0-1.0","416.0999999977648","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","96","598241","0.0-56.0-2.0","2112.60000000149","run_exp/static/audio/clip_22_q3.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","97","601365","0.0-57.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","98","601729","0.0-57.0-1.0","363.5","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","99","606410","0.0-57.0-2.0","4680.5","run_exp/static/audio/clip_24_q4.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","100","609600","0.0-58.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","101","609946","0.0-58.0-1.0","345.6000000014901","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","q_all_corr","102","617088","0.0-59.0-0.0","null","run_exp/static/audio/clip_27_quiz_all_correct.m4a","null","","","","","<div class='center'><p>Good job! You’re now ready to move on to the real game!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","103","617441","0.0-59.0-1.0","352.6000000014901","<div class='center'><p>Good job! You’re now ready to move on to the real game!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","104","618949","0.0-60.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","105","624955","0.0-61.0-0.0","1462.6000000014901","","","","","","","","49","1,1,0","0","city","0","probe-214","0.6","0.3","0.1","1","","","","","","","",""
"","html-keyboard-response","106","625957","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","107","631424","0.0-62.0-0.0","925.5","","","","","","","","51","0,0,0","0","city","1","probe-184","0.6125438574170837","0.3203360178398975","0.09034545849657823","0","","","","","","","",""
"","html-keyboard-response","108","632427","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","109","637468","0.0-63.0-0.0","487.5","","","","","","","","50","1,1,0","0","city","2","probe-230","0.5326876352286553","0.4167425493663919","0.14431934216510878","1","","","","","","","",""
"","html-keyboard-response","110","638470","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","111","644081","0.0-64.0-0.0","1068.4000000022352","","","","","","","","49","1,0,0","0","city","3","probe-177","0.5261871311246368","0.42000966863116096","0.21778556634014087","1","","","","","","","",""
"","html-keyboard-response","112","645083","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","113","650907","0.0-65.0-0.0","1280.3999999985099","","","","","","","","50","0,0,0","0","city","4","probe-142","0.5768468491555142","0.28021916142389935","0.13487226154095636","0","","","","","","","",""
"","html-keyboard-response","114","651912","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","115","656871","0.0-66.0-0.0","417.20000000298023","","","","","","","","49","1,0,0","0","city","5","probe-212","0.5658625390587109","0.30909948905694723","0.09999622321838401","1","","","","","","","",""
"","html-keyboard-response","116","657873","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","117","663105","0.0-67.0-0.0","687.5","","","","","","","","49","0,0,0","0","city","6","probe-217","0.4098283853393556","0.36144688462556146","0.15414226138569548","0","","","","","","","",""
"","html-keyboard-response","118","664110","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
