"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","47","366268","0.0-35.0-11.0","null","","","","","","","","null","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","367273","0.0-36.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","372415","0.0-36.0-1.0","628.3000000044703","","","","","","","","49","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","373421","0.0-37.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","379130","0.0-37.0-1.0","1194.3999999985099","","","","","","","","49","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","52","380136","0.0-38.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","385297","0.0-38.0-1.0","648.8999999985099","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","54","386302","0.0-39.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","392436","0.0-39.0-1.0","1625.2000000029802","","","","","","","","51","0,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","56","393440","0.0-40.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","57","398407","0.0-40.0-1.0","454.69999999552965","","","","","","","","49","1,0,0","","","","","","","","","","","","","","","",""
"","do_bye","58","399917","0.0-41.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","59","408926","0.0-41.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","60","412938","0.0-41.0-2.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","61","420265","0.0-41.0-3.0","2815","","","","","","","","51","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","62","421270","0.0-42.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","426164","0.0-42.0-1.0","379.3999999985099","","","","","","","","50","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","64","427167","0.0-43.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","432234","0.0-43.0-1.0","559.1999999955297","","","","","","","","50","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","66","433239","0.0-44.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","438219","0.0-44.0-1.0","469.69999999552965","","","","","","","","50","0,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","68","439222","0.0-45.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","444100","0.0-45.0-1.0","363.19999999552965","","","","","","","","51","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","70","450557","0.0-46.0-0.0","6454.89999999851","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_best_pirate.png'  height='500'></p></div>","50","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","71","453301","0.0-47.0-0.0","2741.6999999955297","<div class='center'><p>That's incorrect! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","72","459439","0.0-47.0-1.0","6137.19999999553","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_source.png'  height='500'></p></div>","50","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","73","461493","0.0-48.0-0.0","2052.0999999940395","<div class='center'><p>That's correct! You saw this ship on the cavern island.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","quiz_beginning","74","474924","0.0-48.0-1.0","null","run_exp/static/audio/clip_16_quiz_intro.m4a","null","","","","","<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","75","481240","0.0-48.0-2.0","6313.20000000298","run_exp/static/audio/clip_17_q1.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","q1_err","76","488856","0.0-49.0-0.0","null","run_exp/static/audio/clip_19_wrong_q1.m4a","null","","","","","<div class='center'><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","77","490581","0.0-49.0-1.0","1723.3000000044703","<div class='center'><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","78","494954","0.0-49.0-2.0","4371.5","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","79","497936","0.0-50.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","80","499254","0.0-50.0-1.0","1317.1000000014901","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","81","506148","0.0-50.0-2.0","6892.70000000298","run_exp/static/audio/clip_22_q3.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","82","509105","0.0-51.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","83","510219","0.0-51.0-1.0","1113.2000000029802","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","84","512706","0.0-51.0-2.0","2485.39999999851","run_exp/static/audio/clip_24_q4.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","85","515676","0.0-52.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","86","516627","0.0-52.0-1.0","949.7000000029802","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","q_all_err","87","524175","0.0-53.0-0.0","null","run_exp/static/audio/clip_26_quiz_redo.m4a","null","","","","","<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","88","525844","0.0-53.0-1.0","1667.4000000059605","<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","89","528576","0.0-53.0-2.0","2729.7999999970198","run_exp/static/audio/clip_17_q1.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","90","531536","0.0-54.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","91","531661","0.0-54.0-1.0","124.39999999850988","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","92","535022","0.0-54.0-2.0","3358.60000000149","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","93","537991","0.0-55.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","94","538605","0.0-55.0-1.0","613","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","95","540556","0.0-55.0-2.0","1949.5","run_exp/static/audio/clip_22_q3.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","96","543518","0.0-56.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","97","544308","0.0-56.0-1.0","789.1000000014901","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","98","546687","0.0-56.0-2.0","2377","run_exp/static/audio/clip_24_q4.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","99","549695","0.0-57.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","100","550289","0.0-57.0-1.0","592.8000000044703","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","q_all_corr","101","559215","0.0-58.0-0.0","null","run_exp/static/audio/clip_27_quiz_all_correct.m4a","null","","","","","<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","102","560999","0.0-58.0-1.0","1781.8999999985099","<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","103","565009","0.0-59.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","104","571000","0.0-60.0-0.0","1444.1999999955297","","","","","","","","50","0,0,0","0","coast","0","probe-118","0.6","0.3","0.1","0","","","","","","","",""
"","html-keyboard-response","105","572003","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","106","576933","0.0-61.0-0.0","380.1000000014901","","","","","","","","51","1,1,0","0","coast","1","probe-193","0.5406406618740421","0.2524744217502811","0.0925568653198131","0","","","","","","","",""
"","html-keyboard-response","107","577935","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","108","582789","0.0-62.0-0.0","304.1000000014901","","","","","","","","49","0,1,0","0","coast","2","probe-16","0.5485319386282647","0.2047893585830727","0.07763232832542254","0","","","","","","","",""
"","html-keyboard-response","109","583795","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","110","588646","0.0-63.0-0.0","302.29999999701977","","","","","","","","51","1,0,0","0","coast","3","probe-97","0.6353219203524896","0.16947279024150796","0.11943868301036105","0","","","","","","","",""
"","html-keyboard-response","111","589650","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","112","594450","0.0-64.0-0.0","254.70000000298023","","","","","","","","50","1,0,0","0","coast","4","probe-50","0.5624281628118912","0.38255282777388716","0.06701423992212022","0","","","","","","","",""
"","html-keyboard-response","113","595455","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","114","600409","0.0-65.0-0.0","408.1000000014901","","","","","","","","49","0,1,0","0","coast","5","probe-177","0.6409490689843611","0.42165062985933205","0.16458364291243172","0","","","","","","","",""
"","html-keyboard-response","115","601414","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","116","606439","0.0-66.0-0.0","476.8999999985099","","","","","","","","51","0,0,0","0","coast","6","probe-19","0.5474606284513255","0.26558323233309106","0.13046788131988174","0","","","","","","","",""
"","html-keyboard-response","117","607441","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","118","612023","0.0-67.0-0.0","32.899999998509884","","","","","","","","51","0,0,0","0","coast","7","probe-14","0.5992810705766016","0.3908997173027335","0.08368039284459627","0","","","","","","","",""
