success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,key_press,subject_id,participant_id,age,gender,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,probe_img_id,pR_red,pR_white,pR_black,outcome,contextArray_ind,validImageProbes,invalidImageProbes,pRew_Red,pRew_White,pRew_Black,availableForMemProbe,choice_blocks
,instruc5,10,144444,0.0-10.0,27527.5,run_exp/static/audio/clip_5_probabilistic.m4a,49,,,,,"<div class='center'><p>Even the most skilled pirate can not rob EVERY ship.</p><p> Some ships will have very strong protections against pirate attacks.</p><p> Blue beard, here, is very, very good at robbing ships, but he won't be successful every time he tries to rob one.</p><p> You can press the <b>‘1’</b> key on the keyboard to choose him.</p><p> Try choosing him 10 times to see how often he succeeds at robbing a ship. </p><p><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>",,,,,,,,,,,,,,,,,,
,html-keyboard-response,11,145946,0.0-11.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,12,146627,0.0-12.0,679.9000001,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,13,148129,0.0-13.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,14,148899,0.0-14.0,769.2999997,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,15,150402,0.0-15.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,16,150812,0.0-16.0,409.1000004,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,17,152314,0.0-17.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,18,152679,0.0-18.0,364.1999998,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,19,154185,0.0-19.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,20,154524,0.0-20.0,338.2999997,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,21,156029,0.0-21.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,22,156482,0.0-22.0,452.0999999,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,23,157987,0.0-23.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,24,158326,0.0-24.0,338.3000002,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,25,159827,0.0-25.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,26,163456,0.0-26.0,3628.3,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,27,164958,0.0-27.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,28,165324,0.0-28.0,365.4000001,<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,29,166830,0.0-29.0,null,<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,,,,,,,,,,,,,,,,,,,,,
,instruc6,30,173469,0.0-30.0,null,run_exp/static/audio/clip_6_blue_beard_outcome.m4a,null,,,,,"<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>",,,,,,,,,,,,,,,,,,
,html-keyboard-response,31,176642,0.0-31.0,3172.5,"<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>",32,,,,,,,,,,,,,,,,,,,,,,,
,audio-keyboard-response,32,195757,0.0-32.0,19113.9,run_exp/static/audio/clip_7_pick_pirate.m4a,49,,,,,,,,,,,,,,,,,,,,,,,
,audio-keyboard-response,33,198029,0.0-33.0-0.0,2270.9,run_exp/static/audio/clip_8_chosen_pirate_win.m4a,32,,,,,,,,,,,,,,,,,,,,,,,
,audio-keyboard-response,34,200583,0.0-33.0-1.0,2553.2,run_exp/static/audio/clip_9_pick_a_pirate_again.m4a,49,,,,,,,,,,,,,,,,,,,,,,,
,audio-keyboard-response,35,202439,0.0-34.0-0.0,1855.1,run_exp/static/audio/clip_10_chosen_pirate_loss.m4a,32,,,,,,,,,,,,,,,,,,,,,,,
,instruc9,36,209575,0.0-35.0-0.0,null,run_exp/static/audio/clip_11_time_out.m4a,null,,,,,"<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p></div>",,,,,,,,,,,,,,,,,,
,html-keyboard-response,37,211091,0.0-35.0-1.0,1514.9,"<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>",32,,,,,,,,,,,,,,,,,,,,,,,
,instruc10,38,259730,0.0-35.0-2.0,null,run_exp/static/audio/clip_12_probe.m4a,null,,,,,"<div class='center'><p>Once you've choose a pirate, you’ll be shown the ship they are robbing.</p><p>You will never rob the same ship twice. After all, ships that have already been robbed won’t have gold on them. </p><p>Ships can be told apart from one another by the image on them. See, this one has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on.You will win more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p></div>",,,,,,,,,,,,,,,,,,
,html-keyboard-response,39,262594,0.0-35.0-3.0,2863.2,"<div class='center'><p>Once you've choose a pirate, you’ll be shown the ship they are robbing.</p><p>You will never rob the same ship twice. After all, ships that have already been robbed won’t have gold on them. </p><p>Ships can be told apart from one another by the image on them. See, this one has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on.You will win more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>",32,,,,,,,,,,,,,,,,,,,,,,,
,instruc11,40,283487,0.0-35.0-4.0,null,run_exp/static/audio/clip_13_changepoint.m4a,null,,,,,"<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p></div>",,,,,,,,,,,,,,,,,,
,html-keyboard-response,41,284535,0.0-35.0-5.0,1047.1,"<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>",32,,,,,,,,,,,,,,,,,,,,,,,
,instruc12,42,312561,0.0-35.0-6.0,null,run_exp/static/audio/clip_14_drift.m4a,null,,,,,"<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p></div>",,,,,,,,,,,,,,,,,,
,html-keyboard-response,43,313530,0.0-35.0-7.0,968.3000002,"<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>",32,,,,,,,,,,,,,,,,,,,,,,,
,instruc13,44,358188,0.0-35.0-8.0,null,run_exp/static/audio/clip_15_summary.m4a,null,,,,,"<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. This way you'll collect more gold coins!</p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck!</p></div>",,,,,,,,,,,,,,,,,,
,html-keyboard-response,45,358835,0.0-35.0-9.0,646.1999998,"<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. This way you'll collect more gold coins!</p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck!</p><p><b>[Press the space bar to continue]</b></p></div>",32,,,,,,,,,,,,,,,,,,,,,,,
,do_welcome,46,360339,0.0-35.0-10.0,null,,,,,,,,null,,,,,,,,,,,,,,,,,
,do_trial,47,366735,0.0-35.0-11.0,1889.9,,,,,,,,49,"1,0,0",,,,,,,,,,,,,,,,
,html-keyboard-response,48,367739,0.0-36.0-0.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,49,372654,0.0-36.0-1.0,407.5,,,,,,,,49,"1,1,0",,,,,,,,,,,,,,,,
,html-keyboard-response,50,373656,0.0-37.0-0.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,51,378730,0.0-37.0-1.0,565.3000002,,,,,,,,49,"1,0,1",,,,,,,,,,,,,,,,
,html-keyboard-response,52,379734,0.0-38.0-0.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,53,384737,0.0-38.0-1.0,495.2999997,,,,,,,,49,"0,1,0",,,,,,,,,,,,,,,,
,html-keyboard-response,54,385743,0.0-39.0-0.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,55,391083,0.0-39.0-1.0,831.3999996,,,,,,,,50,"1,0,0",,,,,,,,,,,,,,,,
,do_bye,56,392589,0.0-40.0-0.0,null,,,,,,,,null,,,,,,,,,,,,,,,,,
,do_travel,57,398595,0.0-40.0-1.0,null,,,,,,,,null,,,,,,,,,,,,,,,,,
,do_welcome,58,400103,0.0-40.0-2.0,null,,,,,,,,null,,,,,,,,,,,,,,,,,
,do_trial,59,406066,0.0-40.0-3.0,1456.5,,,,,,,,49,"1,0,0",,,,,,,,,,,,,,,,
,html-keyboard-response,60,407069,0.0-41.0-0.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,61,411941,0.0-41.0-1.0,363.3999996,,,,,,,,49,"1,0,1",,,,,,,,,,,,,,,,
,html-keyboard-response,62,412945,0.0-42.0-0.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,63,418926,0.0-42.0-1.0,1473.9,,,,,,,,49,"1,1,0",,,,,,,,,,,,,,,,
,html-keyboard-response,64,419932,0.0-43.0-0.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,65,424954,0.0-43.0-1.0,516.0999999,,,,,,,,49,"0,0,1",,,,,,,,,,,,,,,,
,html-keyboard-response,66,425955,0.0-44.0-0.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,67,432315,0.0-44.0-1.0,1851,,,,,,,,50,"1,0,1",,,,,,,,,,,,,,,,
,html-keyboard-response,68,434852,0.0-45.0-0.0,2535.6,<div class='center'><p><img src='run_exp/static/images/tutorial/prac_best_pirate.png'  height='500'></p></div>,49,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,69,436562,0.0-46.0-0.0,1709.2,<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,70,442975,0.0-46.0-1.0,6412.6,<div class='center'><p><img src='run_exp/static/images/tutorial/prac_source.png'  height='500'></p></div>,50,,,,,,,,,,,,,,,,,,,,,,,
,html-keyboard-response,71,445630,0.0-47.0-0.0,2653.8,<div class='center'><p>That's correct! You saw this ship on the cavern island.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,,,,,,,,,,,,
,quiz_beginning,72,459221,0.0-47.0-1.0,null,run_exp/static/audio/clip_16_quiz_intro.m4a,null,,,,,"<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>",,,,,,,,,,,,,,,,,,
,audio-keyboard-response,73,464553,0.0-47.0-2.0,5331,run_exp/static/audio/clip_17_q1.m4a,50,,,,,,,,,,,,,,,,,,,,,,,
,correct,74,467534,0.0-48.0-0.0,null,run_exp/static/audio/clip_18_correct.m4a,null,,,,,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,,,,,,,,
,html-keyboard-response,75,467996,0.0-48.0-1.0,460.7999997,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,,,,,,,,,,,,
,audio-keyboard-response,76,473328,0.0-48.0-2.0,5332.4,run_exp/static/audio/clip_20_q2.m4a,50,,,,,,,,,,,,,,,,,,,,,,,
,correct,77,476288,0.0-49.0-0.0,null,run_exp/static/audio/clip_18_correct.m4a,null,,,,,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,,,,,,,,
,html-keyboard-response,78,476636,0.0-49.0-1.0,347.5,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,,,,,,,,,,,,
,audio-keyboard-response,79,482621,0.0-49.0-2.0,5985,run_exp/static/audio/clip_22_q3.m4a,50,,,,,,,,,,,,,,,,,,,,,,,
,correct,80,485576,0.0-50.0-0.0,null,run_exp/static/audio/clip_18_correct.m4a,null,,,,,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,,,,,,,,
,html-keyboard-response,81,485940,0.0-50.0-1.0,363.5,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,,,,,,,,,,,,
,audio-keyboard-response,82,488955,0.0-50.0-2.0,3014.5,run_exp/static/audio/clip_24_q4.m4a,49,,,,,,,,,,,,,,,,,,,,,,,
,correct,83,491938,0.0-51.0-0.0,null,run_exp/static/audio/clip_18_correct.m4a,null,,,,,<div class='center'><p>That's correct!</p></div>,,,,,,,,,,,,,,,,,,
,html-keyboard-response,84,492679,0.0-51.0-1.0,740.0999999,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,,,,,,,,,,,,
,q_all_corr,85,499670,0.0-52.0-0.0,null,run_exp/static/audio/clip_27_quiz_all_correct.m4a,null,,,,,<div class='center'><p>Good job! You’re now ready to move on to the real game!</p></div>,,,,,,,,,,,,,,,,,,
,html-keyboard-response,86,500216,0.0-52.0-1.0,545.4000001,<div class='center'><p>Good job! You’re now ready to move on to the real game!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,,,,,,,,,,,,,,,,,,,,,
,do_welcome,87,501720,0.0-53.0-0.0,null,,,,,,,,null,,,,,,,,,,,,,,,,,
,do_trial,88,507667,0.0-54.0-0.0,1408.6,,,,,,,,49,"0,0,0",0,countryside,0,probe-98,0.6,0.3,0.1,0,,,,,,,,
,html-keyboard-response,89,508671,0.0-54.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,90,513709,0.0-55.0-0.0,500.0999999,,,,,,,,50,"0,0,0",0,countryside,1,probe-33,0.693369616,0.294213464,0.239406645,0,,,,,,,,
,html-keyboard-response,91,514715,0.0-55.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,92,520450,0.0-56.0-0.0,1195.2,,,,,,,,51,"0,0,0",0,countryside,2,probe-96,0.689127036,0.187674312,0.151036012,0,,,,,,,,
,html-keyboard-response,93,521451,0.0-56.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,94,526508,0.0-57.0-0.0,522.3000002,,,,,,,,49,"1,0,0",0,countryside,3,probe-195,0.67393052,0.271977028,0.163549778,1,,,,,,,,
,html-keyboard-response,95,527512,0.0-57.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,96,533804,0.0-58.0-0.0,1752.1,,,,,,,,49,"0,0,0",0,countryside,4,probe-166,0.690751324,0.276721956,0.148756409,0,,,,,,,,
,html-keyboard-response,97,534808,0.0-58.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,98,540193,0.0-59.0-0.0,844.9000001,,,,,,,,50,"0,0,1",0,countryside,5,probe-101,0.533532979,0.156317895,0.059124714,0,,,,,,,,
,html-keyboard-response,99,541199,0.0-59.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,100,548154,0.0-60.0-0.0,2419.8,,,,,,,,51,"0,0,0",0,countryside,6,probe-11,0.604886157,0.089275174,0.083537375,0,,,,,,,,
,html-keyboard-response,101,549156,0.0-60.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,102,556382,0.0-61.0-0.0,2686.6,,,,,,,,49,"1,0,0",0,countryside,7,probe-54,0.73364089,0.215761934,0.127723545,1,,,,,,,,
,html-keyboard-response,103,557385,0.0-61.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,104,564694,0.0-62.0-0.0,2771.6,,,,,,,,50,"1,0,0",0,countryside,8,probe-41,0.736519715,0.199743624,0.166358006,0,,,,,,,,
,html-keyboard-response,105,565698,0.0-62.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,106,571739,0.0-63.0-0.0,null,,,,,,,,null,"1,0,0",0,countryside,9,probe-146,0.770772723,0.310014023,0.210136978,,,,,,,,,
,html-keyboard-response,107,572742,0.0-63.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,108,578666,0.0-64.0-0.0,1386.9,,,,,,,,49,"0,1,1",0,countryside,10,probe-215,0.687681184,0.269572767,0.058574121,0,,,,,,,,
,html-keyboard-response,109,579669,0.0-64.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,110,584866,0.0-65.0-0.0,659.7999997,,,,,,,,50,"1,1,0",0,countryside,11,probe-61,0.657582833,0.38782716,0.062018254,1,,,,,,,,
,html-keyboard-response,111,585868,0.0-65.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,112,590875,0.0-66.0-0.0,468,,,,,,,,50,"1,1,0",0,countryside,12,probe-07,0.60748617,0.441673979,0.059048114,1,,,,,,,,
,html-keyboard-response,113,591879,0.0-66.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,114,596935,0.0-67.0-0.0,521.5999999,,,,,,,,50,"1,0,0",0,countryside,13,probe-137,0.605681087,0.51643328,0.067342673,0,,,,,,,,
,html-keyboard-response,115,597938,0.0-67.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,116,603015,0.0-68.0-0.0,537.5,,,,,,,,51,"1,1,0",0,countryside,14,probe-15,0.60758816,0.443539442,0.144127702,0,,,,,,,,
,html-keyboard-response,117,604017,0.0-68.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,118,609200,0.0-69.0-0.0,646,,,,,,,,49,"1,1,0",0,countryside,15,probe-118,0.699450479,0.259080543,0.177310835,1,,,,,,,,
,html-keyboard-response,119,610206,0.0-69.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,120,616016,0.0-70.0-0.0,1275,,,,,,,,49,"0,0,0",0,countryside,16,probe-167,0.578264062,0.173262882,0.121140019,0,,,,,,,,
,html-keyboard-response,121,617018,0.0-70.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,122,622230,0.0-71.0-0.0,672.4000001,,,,,,,,50,"0,0,1",0,countryside,17,probe-160,0.641905622,0.297659521,0.218932433,0,,,,,,,,
,html-keyboard-response,123,623233,0.0-71.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,124,629385,0.0-72.0-0.0,1612.9,,,,,,,,49,"1,0,0",0,countryside,18,probe-209,0.546035634,0.242296348,0.178839678,1,,,,,,,,
,html-keyboard-response,125,630388,0.0-72.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,126,636383,0.0-73.0-0.0,1454.7,,,,,,,,49,"0,0,0",0,countryside,19,probe-151,0.621646017,0.22962838,0.140789707,0,,,,,,,,
,html-keyboard-response,127,637387,0.0-73.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
,do_trial,128,643605,0.0-74.0-0.0,1678.5,,,,,,,,50,"1,1,0",0,countryside,20,probe-145,0.636514336,0.426853042,0.17108899,1,,,,,,,,
,html-keyboard-response,129,644608,0.0-74.0-1.0,null,<p></p>,null,,,,,,,,,,,,,,,,,,,,,,,
