"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","instruc5","10","254778","0.0-10.0","8018.200000286102","run_exp/static/audio/clip_5_probabilistic.m4a","49","","","","","<div class='center'><p>Even the most skilled pirate can not rob EVERY ship.</p><p> Some ships will have very strong protections against pirate attacks.</p><p> Blue beard, here, is very, very good at robbing ships, but he won't be successful every time he tries to rob one.</p><p> You can press the <b>‘1’</b> key on the keyboard to choose him.</p><p> Try choosing him 10 times to see how often he succeeds at robbing a ship. </p><p><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","256296","0.0-11.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","12","256929","0.0-12.0","631.5","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","258451","0.0-13.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","14","258792","0.0-14.0","340.59999990463257","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","260296","0.0-15.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","16","260451","0.0-16.0","154.40000009536743","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","261954","0.0-17.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","18","262405","0.0-18.0","450.2999997138977","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","19","263917","0.0-19.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","20","264139","0.0-20.0","221.59999990463257","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","21","265661","0.0-21.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","22","265960","0.0-22.0","298.5","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","23","267479","0.0-23.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","24","267727","0.0-24.0","246.40000009536743","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","25","269240","0.0-25.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","26","269475","0.0-26.0","233.7000002861023","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","27","270977","0.0-27.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","28","271300","0.0-28.0","321.2000002861023","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","29","272809","0.0-29.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc6","30","279451","0.0-30.0","null","run_exp/static/audio/clip_6_blue_beard_outcome.m4a","null","","","","","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","31","281281","0.0-31.0","1828.8999996185303","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","32","283938","0.0-32.0","2655.5999999046326","run_exp/static/audio/clip_7_pick_pirate.m4a","51","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","33","285240","0.0-33.0-0.0","1300.5","run_exp/static/audio/clip_8_chosen_pirate_win.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","34","285843","0.0-33.0-1.0","601.4000000953674","run_exp/static/audio/clip_9_pick_a_pirate_again.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","35","286706","0.0-34.0-0.0","860.7999997138977","run_exp/static/audio/clip_10_chosen_pirate_loss.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc9","36","293851","0.0-35.0-0.0","null","run_exp/static/audio/clip_11_time_out.m4a","null","","","","","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","37","294504","0.0-35.0-1.0","652.7999997138977","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc10","38","343130","0.0-35.0-2.0","null","run_exp/static/audio/clip_12_probe.m4a","null","","","","","<div class='center'><p>Once you've choose a pirate, you’ll be shown the ship they are robbing.</p><p>You will never rob the same ship twice. After all, ships that have already been robbed won’t have gold on them. </p><p>Ships can be told apart from one another by the image on them. See, this one has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on.You will win more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","39","343880","0.0-35.0-3.0","747.8000001907349","<div class='center'><p>Once you've choose a pirate, you’ll be shown the ship they are robbing.</p><p>You will never rob the same ship twice. After all, ships that have already been robbed won’t have gold on them. </p><p>Ships can be told apart from one another by the image on them. See, this one has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on.You will win more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc11","40","364763","0.0-35.0-4.0","null","run_exp/static/audio/clip_13_changepoint.m4a","null","","","","","<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","41","365703","0.0-35.0-5.0","938.3000001907349","<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc12","42","393712","0.0-35.0-6.0","null","run_exp/static/audio/clip_14_drift.m4a","null","","","","","<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","395676","0.0-35.0-7.0","1961.5999999046326","<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc13","44","440880","0.0-35.0-8.0","null","run_exp/static/audio/clip_15_summary.m4a","null","","","","","<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. This way you'll collect more gold coins!</p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","45","452133","0.0-35.0-9.0","11252","<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. This way you'll collect more gold coins!</p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck! This game will be very difficult but try your best!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","46","456142","0.0-35.0-10.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","47","462179","0.0-35.0-11.0","null","","","","","","","","null","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","463188","0.0-36.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","469208","0.0-36.0-1.0","1502","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","470221","0.0-37.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","475012","0.0-37.0-1.0","277.5","","","","","","","","49","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","52","476024","0.0-38.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","482042","0.0-38.0-1.0","null","","","","","","","","null","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","54","483053","0.0-39.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","489081","0.0-39.0-1.0","null","","","","","","","","null","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","56","490084","0.0-40.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","57","495940","0.0-40.0-1.0","1350.7999997138977","","","","","","","","50","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","58","496945","0.0-41.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","59","503425","0.0-41.0-1.0","1958.5","","","","","","","","49","0,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","60","504428","0.0-42.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","510460","0.0-42.0-1.0","null","","","","","","","","null","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","62","511466","0.0-43.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","517371","0.0-43.0-1.0","1382.7000002861023","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","do_bye","64","518890","0.0-44.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","65","527900","0.0-44.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","66","531905","0.0-44.0-2.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","67","536782","0.0-44.0-3.0","367.80000019073486","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","68","537800","0.0-45.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","543825","0.0-45.0-1.0","null","","","","","","","","null","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","70","544826","0.0-46.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","71","550156","0.0-46.0-1.0","813","","","","","","","","51","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","72","551167","0.0-47.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","557172","0.0-47.0-1.0","null","","","","","","","","null","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","74","558187","0.0-48.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","75","563583","0.0-48.0-1.0","876.9000000953674","","","","","","","","51","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","76","564595","0.0-49.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","77","570617","0.0-49.0-1.0","null","","","","","","","","null","0,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","78","571629","0.0-50.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","79","577498","0.0-50.0-1.0","1362.5","","","","","","","","50","0,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","80","578503","0.0-51.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","81","584530","0.0-51.0-1.0","null","","","","","","","","null","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","82","585534","0.0-52.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","83","592332","0.0-52.0-1.0","2291.300000190735","","","","","","","","50","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","84","603101","0.0-53.0-0.0","10776.800000190735","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_best_pirate.png'  height='500'></p></div>","50","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","85","605839","0.0-54.0-0.0","2737","<div class='center'><p>That's incorrect! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","86","611926","0.0-54.0-1.0","6086.400000095367","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_source.png'  height='500'></p></div>","50","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","87","613323","0.0-55.0-0.0","1395.1999998092651","<div class='center'><p>That's correct! You saw this ship on the cavern island.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","quiz_beginning","88","626826","0.0-55.0-1.0","null","run_exp/static/audio/clip_16_quiz_intro.m4a","null","","","","","<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","89","701776","0.0-55.0-2.0","74939.39999961853","run_exp/static/audio/clip_17_q1.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","q1_err","90","709415","0.0-56.0-0.0","null","run_exp/static/audio/clip_19_wrong_q1.m4a","null","","","","","<div class='center'><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","91","711723","0.0-56.0-1.0","2307","<div class='center'><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","92","715770","0.0-56.0-2.0","4045.5","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","93","718759","0.0-57.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","94","720776","0.0-57.0-1.0","2015.6999998092651","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","95","723143","0.0-57.0-2.0","2365.800000190735","run_exp/static/audio/clip_22_q3.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","96","726096","0.0-58.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","97","726718","0.0-58.0-1.0","621.7999997138977","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","98","729149","0.0-58.0-2.0","2429.300000190735","run_exp/static/audio/clip_24_q4.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","99","732112","0.0-59.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","100","732845","0.0-59.0-1.0","732.5","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","q_all_err","101","740389","0.0-60.0-0.0","null","run_exp/static/audio/clip_26_quiz_redo.m4a","null","","","","","<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","102","740882","0.0-60.0-1.0","491.69999980926514","<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","103","742298","0.0-60.0-2.0","1415.0999999046326","run_exp/static/audio/clip_17_q1.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","q1_err","104","749904","0.0-61.0-0.0","null","run_exp/static/audio/clip_19_wrong_q1.m4a","null","","","","","<div class='center'><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","105","750477","0.0-61.0-1.0","572.5999999046326","<div class='center'><p>That’s incorrect! You win bonus money by collecting as many gold coins as possible!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","106","751468","0.0-61.0-2.0","990","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","107","754448","0.0-62.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","108","754976","0.0-62.0-1.0","527","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","109","757405","0.0-62.0-2.0","2427.8999996185303","run_exp/static/audio/clip_22_q3.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","110","760357","0.0-63.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","111","762981","0.0-63.0-1.0","2622.6000003814697","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","112","764663","0.0-63.0-2.0","1681","run_exp/static/audio/clip_24_q4.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","113","767610","0.0-64.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","114","768032","0.0-64.0-1.0","420.59999990463257","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","q_all_err","115","775568","0.0-65.0-0.0","null","run_exp/static/audio/clip_26_quiz_redo.m4a","null","","","","","<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","116","776129","0.0-65.0-1.0","560.4000000953674","<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","117","776762","0.0-65.0-2.0","631.4000000953674","run_exp/static/audio/clip_17_q1.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","118","779728","0.0-66.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","119","780100","0.0-66.0-1.0","370.69999980926514","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","120","780673","0.0-66.0-2.0","572.3999996185303","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","121","783632","0.0-67.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
