"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","html-keyboard-response","60","411736","0.0-41.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","416557","0.0-41.0-1.0","305.19999998807907","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","62","417568","0.0-42.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","425023","0.0-42.0-1.0","2929.2999999523163","","","","","","","","49","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","64","426029","0.0-43.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","431230","0.0-43.0-1.0","672.3000000119209","","","","","","","","49","0,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","66","432238","0.0-44.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","437733","0.0-44.0-1.0","978.8000000119209","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","68","440235","0.0-45.0-0.0","2497","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_best_pirate.png'  height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","69","442314","0.0-46.0-0.0","2077","<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","70","445682","0.0-46.0-1.0","3366.300000011921","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_source.png'  height='500'></p></div>","50","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","71","446549","0.0-47.0-0.0","864.3999999761581","<div class='center'><p>That's correct! You saw this ship on the cavern island.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","quiz_beginning","72","461364","0.0-47.0-1.0","null","run_exp/static/audio/clip_16_quiz_intro.m4a","null","","","","","<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","73","465171","0.0-47.0-2.0","3804.100000023842","run_exp/static/audio/clip_17_q1.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","74","468186","0.0-48.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","75","468857","0.0-48.0-1.0","669.5999999642372","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","76","473779","0.0-48.0-2.0","4918.799999952316","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","77","476745","0.0-49.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","78","477640","0.0-49.0-1.0","893.1999999880791","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","79","485632","0.0-49.0-2.0","7989.400000035763","run_exp/static/audio/clip_22_q3.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","80","488606","0.0-50.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","81","489070","0.0-50.0-1.0","463.39999997615814","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","82","493586","0.0-50.0-2.0","4513.199999988079","run_exp/static/audio/clip_24_q4.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","83","496646","0.0-51.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","84","497214","0.0-51.0-1.0","566","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","q_all_corr","85","506186","0.0-52.0-0.0","null","run_exp/static/audio/clip_27_quiz_all_correct.m4a","null","","","","","<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","86","507651","0.0-52.0-1.0","1461","<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","87","511666","0.0-53.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","88","517227","0.0-54.0-0.0","962.9000000357628","","","","","","","","49","0,1,0","0","city","0","probe-86","0.6","0.3","0.1","0","","","","","","","",""
"","html-keyboard-response","89","518246","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","90","523217","0.0-55.0-0.0","381.4000000357628","","","","","","","","50","0,0,0","0","city","1","probe-59","0.5159591742452816","0.156444587539077","0.10652737310504724","0","","","","","","","",""
"","html-keyboard-response","91","524221","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","92","529315","0.0-56.0-0.0","486.9000000357628","","","","","","","","51","0,1,0","0","city","2","probe-58","0.5552502473735202","0.1597551646729206","0.13443294908154282","0","","","","","","","",""
"","html-keyboard-response","93","530320","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","94","535549","0.0-57.0-0.0","653.2999999523163","","","","","","","","49","0,0,0","0","city","3","probe-14","0.6262252067488884","0.17226897825359813","0.15822557244472377","0","","","","","","","",""
"","html-keyboard-response","95","536553","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","96","541446","0.0-58.0-0.0","306.80000001192093","","","","","","","","50","0,0,0","0","city","4","probe-110","0.5086708189418073","0.28310471237865054","0.1079505167475292","0","","","","","","","",""
"","html-keyboard-response","97","542454","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","98","547423","0.0-59.0-0.0","399.9000000357628","","","","","","","","51","0,0,0","0","city","5","probe-41","0.45790181981258943","0.35583991753958705","0.1334613209409415","0","","","","","","","",""
"","html-keyboard-response","99","548440","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","100","553629","0.0-60.0-0.0","626.5999999642372","","","","","","","","51","1,0,1","0","city","6","probe-161","0.4817360172544985","0.47385488305196477","0.26167161127398597","1","","","","","","","",""
"","html-keyboard-response","101","554636","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","102","559707","0.0-61.0-0.0","473.19999998807907","","","","","","","","51","0,0,0","0","city","7","probe-202","0.6638112981064783","0.45019574747414437","0.06947301588373932","0","","","","","","","",""
"","html-keyboard-response","103","560714","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","104","565790","0.0-62.0-0.0","459.7000000476837","","","","","","","","51","1,1,0","0","city","8","probe-166","0.7699336812421967","0.2942590344691879","0.09444625979970617","0","","","","","","","",""
"","html-keyboard-response","105","566794","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","106","571658","0.0-63.0-0.0","306.19999998807907","","","","","","","","50","1,0,0","0","city","9","probe-177","0.6814523463633353","0.3981928594040241","0.12116771727075809","0","","","","","","","",""
"","html-keyboard-response","107","572662","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","108","577589","0.0-64.0-0.0","359.80000001192093","","","","","","","","49","0,1,1","0","city","10","probe-37","0.6393391140055623","0.3932047733941309","0.21100197421477374","0","","","","","","","",""
"","html-keyboard-response","109","578592","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","110","584654","0.0-65.0-0.0","null","","","","","","","","null","1,0,1","0","city","11","probe-65","0.588104898693778","0.31187462582845366","0.11898343831103159","","","","","","","","",""
"","html-keyboard-response","111","585673","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","112","590703","0.0-66.0-0.0","437.80000001192093","","","","","","","","50","0,1,0","0","city","12","probe-189","0.5121081956044862","0.34428422587686924","0.05087614917833426","1","","","","","","","",""
"","html-keyboard-response","113","591706","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","114","596806","0.0-67.0-0.0","483.5999999642372","","","","","","","","50","1,1,0","0","city","13","probe-219","0.626590418068129","0.2517158198669257","0.11128770940302021","1","","","","","","","",""
"","html-keyboard-response","115","597812","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","116","603396","0.0-68.0-0.0","985.8000000119209","","","","","","","","50","1,0,1","0","city","14","probe-152","0.650642716415004","0.37169617569123814","0.13980229654172852","0","","","","","","","",""
"","html-keyboard-response","117","604401","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","118","609633","0.0-69.0-0.0","637.6000000238419","","","","","","","","50","1,1,0","0","city","15","probe-73","0.5917336594058688","0.3638255756071999","0.232273702699728","1","","","","","","","",""
"","html-keyboard-response","119","610636","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","120","616114","0.0-70.0-0.0","875","","","","","","","","50","0,1,0","0","city","16","probe-196","0.49865730374483774","0.24313269791259964","0.17295906282726695","1","","","","","","","",""
"","html-keyboard-response","121","617131","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","122","622515","0.0-71.0-0.0","800.8000000119209","","","","","","","","50","1,0,0","0","city","17","probe-117","0.5748723417329594","0.21049231309054384","0.14295136085691204","0","","","","","","","",""
