"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","html-keyboard-response","26","163668","0.0-26.0","327.27999999769963","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","27","165172","0.0-27.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","28","165555","0.0-28.0","382.15499999932945","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","29","167056","0.0-29.0","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc6","30","173686","0.0-30.0","null","run_exp/static/audio/clip_6_blue_beard_outcome.m4a","null","","","","","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","31","174454","0.0-31.0","767.4300000071526","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","32","180888","0.0-32.0","6432.455000001937","run_exp/static/audio/clip_7_pick_pirate.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","33","182484","0.0-33.0-0.0","1594.2949999880511","run_exp/static/audio/clip_8_chosen_pirate_win.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","34","183517","0.0-33.0-1.0","1032.455000007758","run_exp/static/audio/clip_9_pick_a_pirate_again.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","35","184501","0.0-34.0-0.0","981.8450000020675","run_exp/static/audio/clip_10_chosen_pirate_loss.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc9","36","191682","0.0-35.0-0.0","null","run_exp/static/audio/clip_11_time_out.m4a","null","","","","","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","37","192322","0.0-35.0-1.0","639.629999990575","<div class='center'><p>If you don’t make your choice fast enough, you’ll have to wait a few seconds before you can make another one. </p><p><img src='run_exp/static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc10","38","240955","0.0-35.0-2.0","null","run_exp/static/audio/clip_12_probe.m4a","null","","","","","<div class='center'><p>Once you've choose a pirate, you’ll be shown the ship they are robbing.</p><p>You will never rob the same ship twice. After all, ships that have already been robbed won’t have gold on them. </p><p>Ships can be told apart from one another by the image on them. See, this one has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on.You will win more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","39","244648","0.0-35.0-3.0","3690.4499999945983","<div class='center'><p>Once you've choose a pirate, you’ll be shown the ship they are robbing.</p><p>You will never rob the same ship twice. After all, ships that have already been robbed won’t have gold on them. </p><p>Ships can be told apart from one another by the image on them. See, this one has a travel mug on it. </p><p> You’ll have to remember which island you saw each ship on.You will win more bonus money if you remember correctly! To help you remember, you can imagine a story. For example, here, you could imagine a mug full of water in the desert. Or, as another example, if on the forest island, your pirate robbed a ship with an apple on it, you could imagine an apple falling from a tree in the forest. </p><p><img src='run_exp/static/images/tutorial/example_probe.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc11","40","265567","0.0-35.0-4.0","null","run_exp/static/audio/clip_13_changepoint.m4a","null","","","","","<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","41","285557","0.0-35.0-5.0","19988.805000000866","<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you’re on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they’re more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc12","42","313571","0.0-35.0-6.0","null","run_exp/static/audio/clip_14_drift.m4a","null","","","","","<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","332518","0.0-35.0-7.0","18946.894999971846","<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='run_exp/static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc13","44","377157","0.0-35.0-8.0","null","run_exp/static/audio/clip_15_summary.m4a","null","","","","","<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. This way you'll collect more gold coins!</p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","45","388626","0.0-35.0-9.0","11467.689999990398","<div class='center'><p>Let's go over the instructions quickly again. You have two important things to do: </p><b><p> 1. Pick the pirate who is the best at robbing ships on the current island. This way you'll collect more gold coins!</p></b><b><p> 2. Remember on which island a ship was robbed.</p> </b><p>The amount of bonus money you can win depends on both.</p><p><br><p>Let’s try a practice game. The game will start by showing you the pirates. First, pick a pirate using the <b> 1, 2, 3 </b> keys on your keyboard. When you are shown a ship, try to remember which island you’re on by making up a story.</p><p>This is just a practice game, so you’re not playing for money. </p><p> Good luck!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","46","390133","0.0-35.0-10.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","47","395442","0.0-35.0-11.0","800.4349999828264","","","","","","","","49","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","396446","0.0-36.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","401310","0.0-36.0-1.0","353.99500001221895","","","","","","","","50","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","402314","0.0-37.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","407282","0.0-37.0-1.0","460.0250000075903","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","52","408287","0.0-38.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","413156","0.0-38.0-1.0","358.58999998890795","","","","","","","","49","0,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","54","414158","0.0-39.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","419022","0.0-39.0-1.0","352.71999999531545","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","do_bye","56","420531","0.0-40.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","57","426536","0.0-40.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","58","428041","0.0-40.0-2.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","59","433038","0.0-40.0-3.0","487.73999998229556","","","","","","","","50","1,0,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","60","434040","0.0-41.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","440485","0.0-41.0-1.0","1933.179999992717","","","","","","","","50","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","62","441491","0.0-42.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","447504","0.0-42.0-1.0","null","","","","","","","","null","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","64","448508","0.0-43.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","453432","0.0-43.0-1.0","415.0800000061281","","","","","","","","51","1,1,0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","66","454433","0.0-44.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","459346","0.0-44.0-1.0","403.13000002061017","","","","","","","","49","0,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","68","460350","0.0-45.0-0.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","465224","0.0-45.0-1.0","365.9850000112783","","","","","","","","49","1,0,1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","70","466387","0.0-46.0-0.0","1161.244999995688","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_best_pirate.png'  height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","71","467202","0.0-47.0-0.0","813.8099999923725","<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","72","468029","0.0-47.0-1.0","826.3549999974202","<div class='center'><p><img src='run_exp/static/images/tutorial/prac_source.png'  height='500'></p></div>","50","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","73","468560","0.0-48.0-0.0","530.0500000012107","<div class='center'><p>That's correct! You saw this ship on the cavern island.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","quiz_beginning","74","481968","0.0-48.0-1.0","null","run_exp/static/audio/clip_16_quiz_intro.m4a","null","","","","","<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","75","483279","0.0-48.0-2.0","1309.8299999837764","run_exp/static/audio/clip_17_q1.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","76","486263","0.0-49.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","77","487084","0.0-49.0-1.0","820.4449999902863","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","78","487870","0.0-49.0-2.0","784.8700000031386","run_exp/static/audio/clip_20_q2.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","79","490860","0.0-50.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","80","491795","0.0-50.0-1.0","934.4599999894854","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","81","492920","0.0-50.0-2.0","1124.4149999984074","run_exp/static/audio/clip_22_q3.m4a","50","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","82","495900","0.0-51.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","83","496992","0.0-51.0-1.0","1091.0000000149012","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","audio-keyboard-response","84","497467","0.0-51.0-2.0","473.9500000141561","run_exp/static/audio/clip_24_q4.m4a","49","","","","","","","","","","","","","","","","","","","","","","",""
"","correct","85","500499","0.0-52.0-0.0","null","run_exp/static/audio/clip_18_correct.m4a","null","","","","","<div class='center'><p>That's correct!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","86","503074","0.0-52.0-1.0","2574.850000004517","<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","q_all_corr","87","510087","0.0-53.0-0.0","null","run_exp/static/audio/clip_27_quiz_all_correct.m4a","null","","","","","<div class='center'><p>Good job! You’re now ready to move on to the real game!</p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","88","510714","0.0-53.0-1.0","626.2649999989662","<div class='center'><p>Good job! You’re now ready to move on to the real game!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","89","512220","0.0-54.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","90","517607","0.0-55.0-0.0","839.9650000210386","","","","","","","","49","1,0,0","0","coast","0","probe-186","0.6","0.3","0.1","1","","","","","","","",""
"","html-keyboard-response","91","518614","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","92","523493","0.0-56.0-0.0","331.63499998045154","","","","","","","","49","1,0,0","0","coast","1","probe-165","0.5672201925477296","0.42159849585959147","0.1555885552766964","1","","","","","","","",""
"","html-keyboard-response","93","524496","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","94","529316","0.0-57.0-0.0","271.8849999946542","","","","","","","","49","1,1,0","0","coast","2","probe-71","0.49589964785490914","0.36251973029915796","0.18112675932322858","1","","","","","","","",""
"","html-keyboard-response","95","530321","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","96","535252","0.0-58.0-0.0","384.19499999145046","","","","","","","","49","0,0,0","0","coast","3","probe-118","0.34076862704989325","0.4091529313976131","0.1501406305576736","0","","","","","","","",""
"","html-keyboard-response","97","536255","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","98","541151","0.0-59.0-0.0","346.70000002370216","","","","","","","","49","1,0,0","0","coast","4","probe-217","0.45313882659661636","0.36318394704461915","0.0794672095638081","1","","","","","","","",""
"","html-keyboard-response","99","542155","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","100","547188","0.0-60.0-0.0","487.2250000189524","","","","","","","","49","0,0,0","0","coast","5","probe-23","0.5604322957776633","0.3929496613990893","0.12280181062934048","0","","","","","","","",""
"","html-keyboard-response","101","548189","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","102","553087","0.0-61.0-0.0","352.22000000067055","","","","","","","","49","0,0,0","0","coast","6","probe-81","0.6211167704592765","0.46136759523057125","0.14949477123228266","0","","","","","","","",""
"","html-keyboard-response","103","554092","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","104","559018","0.0-62.0-0.0","378.1099999905564","","","","","","","","49","1,0,0","0","coast","7","probe-49","0.588515822570215","0.3937916270223715","0.18666169973249117","1","","","","","","","",""
"","html-keyboard-response","105","560021","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","106","564916","0.0-63.0-0.0","343.0600000137929","","","","","","","","49","0,1,0","0","coast","8","probe-16","0.6100090540806246","0.37051013190686277","0.10246294922146282","0","","","","","","","",""
"","html-keyboard-response","107","565919","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","108","570979","0.0-64.0-0.0","509.84499999322","","","","","","","","49","1,1,0","0","coast","9","probe-112","0.5123202215569213","0.3842470997536514","0.16525625352542023","1","","","","","","","",""
"","html-keyboard-response","109","571981","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","110","576927","0.0-65.0-0.0","399.69999997993","","","","","","","","49","1,0,1","0","coast","10","probe-117","0.5189781349075736","0.45611965207997524","0.1481926176236614","1","","","","","","","",""
"","html-keyboard-response","111","577929","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","112","582589","0.0-66.0-0.0","111.13999999361113","","","","","","","","49","0,0,0","0","coast","11","probe-157","0.552401685084294","0.4294401908482001","0.14137717857083085","0","","","","","","","",""
"","html-keyboard-response","113","583591","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","114","588516","0.0-67.0-0.0","374.92000000202097","","","","","","","","49","0,1,0","0","coast","12","probe-205","0.549109145588008","0.3475004269345744","0.11052604813541933","0","","","","","","","",""
"","html-keyboard-response","115","589522","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","116","594482","0.0-68.0-0.0","414.81999997631647","","","","","","","","49","1,1,1","0","coast","13","probe-13","0.5203292939452936","0.38563658567404363","0.060639829791710814","1","","","","","","","",""
"","html-keyboard-response","117","595486","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","118","600443","0.0-69.0-0.0","410.8399999968242","","","","","","","","49","1,0,0","0","coast","14","probe-86","0.5776008115607274","0.37148313603876043","0.13102912476007947","1","","","","","","","",""
"","html-keyboard-response","119","601448","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","120","606650","0.0-70.0-0.0","653.5549999971408","","","","","","","","49","1,1,0","0","coast","15","probe-129","0.6536667809408402","0.3889166706917845","0.08025758498398364","1","","","","","","","",""
"","html-keyboard-response","121","607653","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
