"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","explain_probe_1","10","101454","0.0-10.0","null","run_exp/static/audio/clip_33_recognition_1.m4a","null","","","","","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","102754","0.0-11.0","1299.5","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_probe_2","12","129574","0.0-12.0","null","run_exp/static/audio/clip_34_recognition_2.m4a","null","","","","","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","130265","0.0-13.0","690.0999999046326","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_outcome","14","151797","0.0-14.0","null","run_exp/static/audio/clip_35_recognition_3.m4a","null","","","","","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","153973","0.0-15.0","2175.4000000953674","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_test_phase","16","178500","0.0-16.0","null","run_exp/static/audio/clip_36_begin_final.m4a","null","","","","","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","179982","0.0-17.0","1450.8000001907349","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","18","181487","0.0-18.0","null","","","","","","","","null","","","","","","","","","","","","","","","","","",""
"","do_trial","19","185040","0.0-19.0-0.0","1003.0999999046326","","","","","","","","49","0,0,0","6","blank","230","null","0.47186486386650744","0.057779644701203864","0.38295293829200805","0","","","","","","","","",""
"","html-keyboard-response","20","186047","0.0-19.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","21","189208","0.0-20.0-0.0","615.4000000953674","","","","","","","","50","0,0,0","6","blank","231","null","0.46747895720916044","0.08496806746632057","0.48063968285249775","0","","","","","","","","",""
"","html-keyboard-response","22","190214","0.0-20.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","23","193335","0.0-21.0-0.0","566.7999997138977","","","","","","","","51","0,0,1","6","blank","232","null","0.5161848873785849","0.0828218245446067","0.46324671118047034","1","","","","","","","","",""
"","html-keyboard-response","24","194338","0.0-21.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","196929","0.0-22.0-0.0","46.299999713897705","","","","","","","","49","0,0,1","6","blank","233","null","0.4056044289028962","0.11469548588384534","0.47654042892937953","0","","","","","","","","",""
"","html-keyboard-response","26","197935","0.0-22.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","201206","0.0-23.0-0.0","726.5","","","","","","","","50","1,0,1","6","blank","234","null","0.33529772560775184","0.13733156121517143","0.5614536414567284","0","","","","","","","","",""
"","html-keyboard-response","28","202210","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","205325","0.0-24.0-0.0","569.6000003814697","","","","","","","","51","1,0,0","6","blank","235","null","0.3915070978476489","0.06574799960207481","0.49952140531645245","0","","","","","","","","",""
"","html-keyboard-response","30","206329","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","209012","0.0-25.0-0.0","140.5","","","","","","","","49","1,0,0","6","blank","236","null","0.5314011262404599","0.13541024955681294","0.6718703032041351","1","","","","","","","","",""
"","html-keyboard-response","32","210016","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","213077","0.0-26.0-0.0","516.7999997138977","","","","","","","","50","0,0,1","6","blank","237","null","0.3074221448167525","0.23575649882155184","0.49089780903906544","0","","","","","","","","",""
"","html-keyboard-response","34","214081","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","217035","0.0-27.0-0.0","411.09999990463257","","","","","","","","51","0,0,1","6","blank","238","null","0.30217113098963144","0.231146764556247","0.49308745333199966","1","","","","","","","","",""
"","html-keyboard-response","36","218039","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","220945","0.0-28.0-0.0","351.59999990463257","","","","","","","","49","0,0,1","6","blank","239","null","0.2044940776844722","0.1679437605263247","0.6165930346179692","0","","","","","","","","",""
"","html-keyboard-response","38","221949","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","224835","0.0-29.0-0.0","340.40000009536743","","","","","","","","50","0,0,1","6","blank","240","null","0.3149073328210401","0.31387420413004696","0.6840788905919736","0","","","","","","","","",""
"","html-keyboard-response","40","225839","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","41","231855","0.0-30.0-0.0","null","","","","","","","","null","","","","241","probe-46","","","","","1","[object Object]","81","2","0","","","",""
"","html-keyboard-response","42","232859","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","236219","0.0-31.0-0.0","817.5999999046326","","","","","","","","49","0,0,0","6","blank","242","null","0.2629114852489476","0.06244531559410731","0.6111127941017706","0","","","","","","","","",""
"","html-keyboard-response","44","237223","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","45","240137","0.0-32.0-0.0","367.5","","","","","","","","50","0,0,0","6","blank","243","null","0.4042627945806748","0.06227774585784587","0.2983339501600057","0","","","","","","","","",""
"","html-keyboard-response","46","241142","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","244238","0.0-33.0-0.0","553.8999996185303","","","","","","","","51","0,0,1","6","blank","244","null","0.3832577788813225","0.11322613691578626","0.2709691605621369","1","","","","","","","","",""
"","html-keyboard-response","48","245241","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","248221","0.0-34.0-0.0","433","","","","","","","","49","0,0,0","6","blank","245","null","0.5117566037250602","0.11592153678886391","0.2546386497330496","0","","","","","","","","",""
"","html-keyboard-response","50","249225","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","252296","0.0-35.0-0.0","524.5","","","","","","","","50","0,0,0","6","blank","246","null","0.576356192899999","0.08080686201786184","0.26913250330778876","0","","","","","","","","",""
"","html-keyboard-response","52","253300","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","53","257764","0.0-36.0-0.0","2952.800000190735","","","","","","","","53","","","","247","probe-176","","","","","1","[object Object]","86","2","1","","","",""
"","html-keyboard-response","54","258768","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","261951","0.0-37.0-0.0","642.1000003814697","","","","","","","","49","0,0,0","6","blank","248","null","0.6082907750508862","0.25923842441231204","0.37758660393383753","0","","","","","","","","",""
"","html-keyboard-response","56","262955","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","57","265932","0.0-38.0-0.0","433.09999990463257","","","","","","","","51","0,0,0","6","blank","249","null","0.6799016306485893","0.27626634586959997","0.4453196199850727","0","","","","","","","","",""
"","html-keyboard-response","58","266936","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","59","269758","0.0-39.0-0.0","280","","","","","","","","50","1,0,0","6","blank","250","null","0.6598307575757828","0.2430323409198169","0.32667668959594265","0","","","","","","","","",""
"","html-keyboard-response","60","270762","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","61","274704","0.0-40.0-0.0","2434.800000190735","","","","","","","","53","","","","251","probe-38","","","","","1","[object Object]","80","2","1","","","",""
"","html-keyboard-response","62","275710","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","279330","0.0-41.0-0.0","1077.1999998092651","","","","","","","","51","1,0,1","6","blank","252","null","0.4878832976672145","0.2687199427532739","0.3343026067038943","1","","","","","","","","",""
"","html-keyboard-response","64","280336","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","65","283654","0.0-42.0-0.0","1810","","","","","","","","53","","","","253","probe-133","","","","","1","[object Object]","200","5","1","","","",""
"","html-keyboard-response","66","284657","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","288616","0.0-43.0-0.0","1414.3000001907349","","","","","","","","51","1,0,0","6","blank","254","null","0.5516582725432028","0.15510019999117716","0.4144657471763016","0","","","","","","","","",""
"","html-keyboard-response","68","289621","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","292934","0.0-44.0-0.0","770.3999996185303","","","","","","","","51","0,0,1","6","blank","255","null","0.630264320027555","0.08861554224959985","0.3572126874840153","1","","","","","","","","",""
"","html-keyboard-response","70","293938","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","71","297304","0.0-45.0-0.0","823.5","","","","","","","","51","1,1,0","6","blank","256","null","0.5523353617166553","0.08617212797773569","0.3444793091648296","0","","","","","","","","",""
"","html-keyboard-response","72","298308","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","301530","0.0-46.0-0.0","677.9000000953674","","","","","","","","51","0,0,0","6","blank","257","null","0.5451577384856882","0.24343388420326256","0.2575028284858413","0","","","","","","","","",""
"","html-keyboard-response","74","302536","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","75","305713","0.0-47.0-0.0","632.7000002861023","","","","","","","","51","1,0,0","6","blank","258","null","0.6096327787344763","0.0558609006008507","0.22220286017642765","0","","","","","","","","",""
"","html-keyboard-response","76","306717","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","77","310127","0.0-48.0-0.0","832.5","","","","","","","","49","0,0,1","6","blank","259","null","0.37334606029076073","0.052441888351824006","0.33759703436329747","0","","","","","","","","",""
"","html-keyboard-response","78","311131","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","79","317146","0.0-49.0-0.0","null","","","","","","","","null","","","","260","probe-217","","","","","1","[object Object]","201","5","0","","","",""
"","html-keyboard-response","80","318150","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","81","321387","0.0-50.0-0.0","692.4000000953674","","","","","","","","49","1,0,1","6","blank","261","null","0.49946084362290777","0.11157591254752296","0.3588139447612463","1","","","","","","","","",""
"","html-keyboard-response","82","322391","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","83","325386","0.0-51.0-0.0","452.30000019073486","","","","","","","","49","0,0,0","6","blank","262","null","0.47007494707199854","0.16497785223440198","0.334887342376142","0","","","","","","","","",""
"","html-keyboard-response","84","326390","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","85","330183","0.0-52.0-0.0","2283.199999809265","","","","","","","","54","","","","263","probe-203","","","","","1","[object Object]","128","3","1","","","",""
"","html-keyboard-response","86","331187","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","87","334922","0.0-53.0-0.0","1189.0999999046326","","","","","","","","50","1,0,1","6","blank","264","null","0.5678467444385497","0.10700789615624082","0.4789926518647792","0","","","","","","","","",""
"","html-keyboard-response","88","335928","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","89","338714","0.0-54.0-0.0","1277.0999999046326","","","","","","","","56","","","","265","probe-34","","","","","1","[object Object]","85","2","0","","","",""
"","html-keyboard-response","90","339718","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","91","342956","0.0-55.0-0.0","693.2999997138977","","","","","","","","51","1,0,0","6","blank","266","null","0.46647483344478263","0.10625668259290844","0.37277247347027564","0","","","","","","","","",""
"","html-keyboard-response","92","343957","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","347108","0.0-56.0-0.0","604.6999998092651","","","","","","","","51","0,1,1","6","blank","267","null","0.5281776754957435","0.14172239330331496","0.4252070520372211","1","","","","","","","","",""
"","html-keyboard-response","94","348112","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","95","351399","0.0-57.0-0.0","741","","","","","","","","49","1,1,1","6","blank","268","null","0.5231535874848179","0.16864517656249065","0.497315820941566","1","","","","","","","","",""
"","html-keyboard-response","96","352405","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","97","355625","0.0-58.0-0.0","674.5","","","","","","","","49","1,0,0","6","blank","269","null","0.49876147713356284","0.14117272586649895","0.42740298036140273","1","","","","","","","","",""
"","html-keyboard-response","98","356629","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","99","359749","0.0-59.0-0.0","1611.0999999046326","","","","","","","","56","","","","270","probe-135","","","","","1","[object Object]","47","1","0","","","",""
"","html-keyboard-response","100","360752","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","101","363930","0.0-60.0-0.0","636.4000000953674","","","","","","","","49","0,0,1","6","blank","271","null","0.440419527038113","0.0749417851437158","0.4467310829355411","0","","","","","","","","",""
"","html-keyboard-response","102","364936","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","103","368240","0.0-61.0-0.0","757.1999998092651","","","","","","","","49","1,1,0","6","blank","272","null","0.48693073039743473","0.23217675523351283","0.4924586603775687","1","","","","","","","","",""
"","html-keyboard-response","104","369244","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","105","372381","0.0-62.0-0.0","590.7999997138977","","","","","","","","49","1,0,0","6","blank","273","null","0.4520038490345861","0.13401651467523942","0.3545973304474331","1","","","","","","","","",""
"","html-keyboard-response","106","373385","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","107","376456","0.0-63.0-0.0","529","","","","","","","","49","1,0,0","6","blank","274","null","0.4890884478389376","0.05983183315794793","0.2617421127168151","1","","","","","","","","",""
"","html-keyboard-response","108","377459","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","109","380493","0.0-64.0-0.0","1523.4000000953674","","","","","","","","56","","","","275","probe-211","","","","","1","[object Object]","208","5","0","","","",""
"","html-keyboard-response","110","381496","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","111","384729","0.0-65.0-0.0","690.4000000953674","","","","","","","","49","1,0,0","6","blank","276","null","0.5716293902511123","0.07706532163722883","0.301493854541006","1","","","","","","","","",""
"","html-keyboard-response","112","385733","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","113","388895","0.0-66.0-0.0","1655","","","","","","","","56","","","","277","probe-251","","","","","0","[object Object]","null","null","1","","","",""
"","html-keyboard-response","114","389901","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","115","393081","0.0-67.0-0.0","633.7999997138977","","","","","","","","49","1,0,0","6","blank","278","null","0.5434614154151247","0.1730775103338208","0.3593334069700924","1","","","","","","","","",""
"","html-keyboard-response","116","394085","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","117","397547","0.0-68.0-0.0","919","","","","","","","","49","0,0,1","6","blank","279","null","0.45892767900316017","0.059004482413455295","0.33294411408076735","0","","","","","","","","",""
"","html-keyboard-response","118","398550","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","119","401722","0.0-69.0-0.0","625.9000000953674","","","","","","","","49","0,1,1","6","blank","280","null","0.4831032005223667","0.07203094345607969","0.25746965599923133","0","","","","","","","","",""
"","html-keyboard-response","120","402725","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","121","405913","0.0-70.0-0.0","1679.7000002861023","","","","","","","","53","","","","281","probe-146","","","","","1","[object Object]","84","2","1","","","",""
"","html-keyboard-response","122","406917","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","123","410434","0.0-71.0-0.0","971.1000003814697","","","","","","","","49","1,0,1","6","blank","282","null","0.49932574519193046","0.05776455790621833","0.10885637643011645","1","","","","","","","","",""
"","html-keyboard-response","124","411438","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","125","414810","0.0-72.0-0.0","825.6999998092651","","","","","","","","49","0,1,1","6","blank","283","null","0.5172969785771331","0.07630503942109368","0.22863935711524874","0","","","","","","","","",""
"","html-keyboard-response","126","415811","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","127","418855","0.0-73.0-0.0","503.09999990463257","","","","","","","","49","1,0,1","6","blank","284","null","0.5169076876571764","0.12829691035073917","0.384761653701364","1","","","","","","","","",""
"","html-keyboard-response","128","419859","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","129","423145","0.0-74.0-0.0","744.4000000953674","","","","","","","","49","0,0,1","6","blank","285","null","0.6757084178624674","0.20603370907561963","0.4040552771252879","0","","","","","","","","",""
"","html-keyboard-response","130","424149","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","131","427327","0.0-75.0-0.0","634.9000000953674","","","","","","","","49","1,0,0","6","blank","286","null","0.5269756309439493","0.05543776821884901","0.3666985498415554","1","","","","","","","","",""
"","html-keyboard-response","132","428329","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","133","431354","0.0-76.0-0.0","482.59999990463257","","","","","","","","49","0,0,0","6","blank","287","null","0.542296616493246","0.09510139587883705","0.40881515547428976","0","","","","","","","","",""
"","html-keyboard-response","134","432358","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","135","435384","0.0-77.0-0.0","484.6000003814697","","","","","","","","49","1,0,0","6","blank","288","null","0.4894534742902942","0.25066458944899717","0.3003146840077391","1","","","","","","","","",""
"","html-keyboard-response","136","436388","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","137","440447","0.0-78.0-0.0","2548.5999999046326","","","","","","","","54","","","","289","probe-139","","","","","1","[object Object]","168","4","1","","","",""
"","html-keyboard-response","138","441451","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","139","444616","0.0-79.0-0.0","618.7000002861023","","","","","","","","49","0,0,0","6","blank","290","null","0.44074185248103187","0.20197771999162162","0.3925199757176675","0","","","","","","","","",""
"","html-keyboard-response","140","445619","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","141","448722","0.0-80.0-0.0","556.3000001907349","","","","","","","","49","1,0,0","6","blank","291","null","0.44768886496605254","0.21233973791737348","0.23039397864947284","1","","","","","","","","",""
"","html-keyboard-response","142","449726","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","143","452840","0.0-81.0-0.0","568.2999997138977","","","","","","","","50","1,0,0","6","blank","292","null","0.2362998291742423","0.2677184355872478","0.22730039110591654","0","","","","","","","","",""
"","html-keyboard-response","144","453844","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","145","456991","0.0-82.0-0.0","1639.1999998092651","","","","","","","","53","","","","293","probe-249","","","","","0","[object Object]","null","null","0","","","",""
"","html-keyboard-response","146","457992","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","147","462984","0.0-83.0-0.0","2450","","","","","","","","49","0,0,0","6","blank","294","null","0.2543002544155443","0.19208645233854796","0.20400427913877983","0","","","","","","","","",""
"","html-keyboard-response","148","463988","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","149","466844","0.0-84.0-0.0","1348.1000003814697","","","","","","","","53","","","","295","probe-164","","","","","1","[object Object]","203","5","1","","","",""
