"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","explain_probe_1","10","91118","0.0-10.0","null","run_exp/static/audio/clip_33_recognition_1.m4a","null","","","","","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","92557","0.0-11.0","1438","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_probe_2","12","119377","0.0-12.0","null","run_exp/static/audio/clip_34_recognition_2.m4a","null","","","","","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","120578","0.0-13.0","1198.9000000953674","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_outcome","14","142137","0.0-14.0","null","run_exp/static/audio/clip_35_recognition_3.m4a","null","","","","","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","142568","0.0-15.0","428.7999999523163","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_test_phase","16","167097","0.0-16.0","null","run_exp/static/audio/clip_36_begin_final.m4a","null","","","","","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","167798","0.0-17.0","646.3000001907349","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","18","169317","0.0-18.0","null","","","","","","","","null","","","","","","","","","","","","","","","","","",""
"","do_trial","19","173687","0.0-19.0-0.0","1775.5","","","","","","","","49","0,1,1","6","blank","230","null","0.5252374812829901","0.19006474591738376","0.4477002809356436","0","","","","","","","","",""
"","html-keyboard-response","20","174696","0.0-19.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","21","177869","0.0-20.0-0.0","581.5","","","","","","","","50","1,0,0","6","blank","231","null","0.5418749336898175","0.13775457731622004","0.40479160121525354","0","","","","","","","","",""
"","html-keyboard-response","22","178885","0.0-20.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","23","182027","0.0-21.0-0.0","549.6999998092651","","","","","","","","51","1,0,1","6","blank","232","null","0.6747753266835587","0.34306445874226865","0.41802728995272703","1","","","","","","","","",""
"","html-keyboard-response","24","183029","0.0-21.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","185977","0.0-22.0-0.0","390.09999990463257","","","","","","","","51","1,0,0","6","blank","233","null","0.5907257459890066","0.2921256706776751","0.3744191380428537","0","","","","","","","","",""
"","html-keyboard-response","26","186990","0.0-22.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","190000","0.0-23.0-0.0","414.2000000476837","","","","","","","","50","0,1,0","6","blank","234","null","0.6830239565078453","0.3106383068380806","0.29212440215615654","1","","","","","","","","",""
"","html-keyboard-response","28","191017","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","194917","0.0-24.0-0.0","1342.7999999523163","","","","","","","","49","0,1,0","6","blank","235","null","0.7347018995341352","0.22327598019585196","0.24874105851843417","0","","","","","","","","",""
"","html-keyboard-response","30","195930","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","198905","0.0-25.0-0.0","396.59999990463257","","","","","","","","49","0,0,0","6","blank","236","null","0.6260092411501958","0.1592173314600645","0.26941313066386313","0","","","","","","","","",""
"","html-keyboard-response","32","199917","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","202945","0.0-26.0-0.0","449.5","","","","","","","","49","0,1,0","6","blank","237","null","0.4177205225832985","0.10264547356203928","0.23246060184440054","0","","","","","","","","",""
"","html-keyboard-response","34","203956","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","206888","0.0-27.0-0.0","358.2000000476837","","","","","","","","50","0,0,0","6","blank","238","null","0.5681968208920977","0.1283199248728247","0.23977072394583293","0","","","","","","","","",""
"","html-keyboard-response","36","207903","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","211304","0.0-28.0-0.0","823.1000001430511","","","","","","","","51","0,0,0","6","blank","239","null","0.5820179009204356","0.1766755962437354","0.3376424959347527","0","","","","","","","","",""
"","html-keyboard-response","38","212316","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","215439","0.0-29.0-0.0","569.2000000476837","","","","","","","","50","1,0,0","6","blank","240","null","0.6525525522775084","0.05429241465905564","0.35638007577096886","0","","","","","","","","",""
"","html-keyboard-response","40","216451","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","41","220645","0.0-30.0-0.0","2671.600000143051","","","","","","","","53","","","","241","probe-138","","","","","1","[object Object]","84","2","1","","","",""
"","html-keyboard-response","42","221652","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","225821","0.0-31.0-0.0","1613.9000000953674","","","","","","","","51","0,0,0","6","blank","242","null","0.5801807643516476","0.06421324282660955","0.3032653313872715","0","","","","","","","","",""
"","html-keyboard-response","44","226823","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","45","229726","0.0-32.0-0.0","332.10000014305115","","","","","","","","50","0,0,1","6","blank","243","null","0.358698397967726","0.2220292234369958","0.3116785849246297","0","","","","","","","","",""
"","html-keyboard-response","46","230730","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","233710","0.0-33.0-0.0","396.2999999523163","","","","","","","","51","0,1,0","6","blank","244","null","0.24492233137044644","0.42762445901040425","0.5547397426762162","0","","","","","","","","",""
"","html-keyboard-response","48","234717","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","237656","0.0-34.0-0.0","360.2000000476837","","","","","","","","51","1,1,1","6","blank","245","null","0.1358387892717053","0.413687923540512","0.6183378167767686","1","","","","","","","","",""
"","html-keyboard-response","50","238667","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","241477","0.0-35.0-0.0","230.79999995231628","","","","","","","","51","1,1,1","6","blank","246","null","0.2278824892060466","0.39669830317188765","0.6026850070809926","1","","","","","","","","",""
"","html-keyboard-response","52","242485","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","245198","0.0-36.0-0.0","140.60000014305115","","","","","","","","51","0,0,0","6","blank","247","null","0.14740759713638776","0.35030821576878945","0.5776687186155046","0","","","","","","","","",""
"","html-keyboard-response","54","246205","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","55","252232","0.0-37.0-0.0","null","","","","","","","","null","","","","248","probe-100","","","","","1","[object Object]","203","5","0","","","",""
"","html-keyboard-response","56","253233","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","57","257175","0.0-38.0-0.0","1353.7000000476837","","","","","","","","51","0,0,0","6","blank","249","null","0.20951117832041927","0.30371974297952653","0.44479136279117826","0","","","","","","","","",""
"","html-keyboard-response","58","258179","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","59","261726","0.0-39.0-0.0","2035.9000000953674","","","","","","","","56","","","","250","probe-152","","","","","1","[object Object]","49","1","0","","","",""
"","html-keyboard-response","60","262737","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","267475","0.0-40.0-0.0","2170.199999809265","","","","","","","","51","0,0,0","6","blank","251","null","0.15499790798946975","0.24006768862258232","0.40898598643778883","0","","","","","","","","",""
"","html-keyboard-response","62","268482","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","63","272545","0.0-41.0-0.0","2551.2999999523163","","","","","","","","53","","","","252","probe-40","","","","","1","[object Object]","167","4","1","","","",""
"","html-keyboard-response","64","273548","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","276606","0.0-42.0-0.0","480.10000014305115","","","","","","","","51","0,0,0","6","blank","253","null","0.09416508561918409","0.20286168464916843","0.4522721719697714","0","","","","","","","","",""
"","html-keyboard-response","66","277614","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","280554","0.0-43.0-0.0","371","","","","","","","","51","0,1,1","6","blank","254","null","0.07406736140898393","0.4612947596158842","0.4454290719100657","1","","","","","","","","",""
"","html-keyboard-response","68","281565","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","284401","0.0-44.0-0.0","262.7000000476837","","","","","","","","51","0,0,1","6","blank","255","null","0.07583837203307478","0.34719404369072737","0.5750745096219815","1","","","","","","","","",""
"","html-keyboard-response","70","285417","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","71","288482","0.0-45.0-0.0","491.2000000476837","","","","","","","","51","0,0,1","6","blank","256","null","0.050316856507781726","0.40464515004875923","0.6332998530871866","1","","","","","","","","",""
"","html-keyboard-response","72","289488","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","292723","0.0-46.0-0.0","666","","","","","","","","51","0,0,1","6","blank","257","null","0.1258968609174313","0.5195332482732562","0.6183618565126088","1","","","","","","","","",""
"","html-keyboard-response","74","293725","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","75","297082","0.0-47.0-0.0","783.1000001430511","","","","","","","","51","0,1,0","6","blank","258","null","0.07652110624911793","0.5381116586958554","0.6654087865356358","0","","","","","","","","",""
"","html-keyboard-response","76","298095","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","77","301977","0.0-48.0-0.0","2359.9000000953674","","","","","","","","53","","","","259","probe-198","","","","","1","[object Object]","206","5","1","","","",""
"","html-keyboard-response","78","302990","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","79","306721","0.0-49.0-0.0","1164.7000000476837","","","","","","","","51","0,0,1","6","blank","260","null","0.07482993930527027","0.4345942214131049","0.5410846448959393","1","","","","","","","","",""
"","html-keyboard-response","80","307724","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","81","311365","0.0-50.0-0.0","2123.2000000476837","","","","","","","","53","","","","261","probe-200","","","","","1","[object Object]","88","2","1","","","",""
"","html-keyboard-response","82","312368","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","83","315391","0.0-51.0-0.0","465.7000000476837","","","","","","","","51","0,0,0","6","blank","262","null","0.21566496108884003","0.3724234768698457","0.6049162964059289","0","","","","","","","","",""
"","html-keyboard-response","84","316399","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","85","319896","0.0-52.0-0.0","1978.1000001430511","","","","","","","","55","","","","263","probe-34","","","","","1","[object Object]","125","3","0","","","",""
"","html-keyboard-response","86","320901","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","87","324057","0.0-53.0-0.0","581.7999999523163","","","","","","","","51","0,1,1","6","blank","264","null","0.1014044120395707","0.2987719355440464","0.599984230546466","1","","","","","","","","",""
"","html-keyboard-response","88","325065","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","89","327944","0.0-54.0-0.0","319.60000014305115","","","","","","","","51","1,0,0","6","blank","265","null","0.20342512721908768","0.3020340740507173","0.5423188104953803","0","","","","","","","","",""
"","html-keyboard-response","90","328952","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","91","331729","0.0-55.0-0.0","200.59999990463257","","","","","","","","51","0,0,1","6","blank","266","null","0.22235717272348826","0.38770491198220436","0.6755892957244116","1","","","","","","","","",""
"","html-keyboard-response","92","332746","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","336085","0.0-56.0-0.0","770.5999999046326","","","","","","","","51","0,0,1","6","blank","267","null","0.19719899328805743","0.36811214623541","0.6158698194995786","1","","","","","","","","",""
"","html-keyboard-response","94","337100","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","95","340353","0.0-57.0-0.0","688.3999998569489","","","","","","","","51","1,1,0","6","blank","268","null","0.30499404817545783","0.42488897620820354","0.526232562369568","0","","","","","","","","",""
"","html-keyboard-response","96","341357","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","97","344727","0.0-58.0-0.0","1858.7000000476837","","","","","","","","53","","","","269","probe-83","","","","","1","[object Object]","40","1","1","","","",""
"","html-keyboard-response","98","345734","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","99","349454","0.0-59.0-0.0","1150.5999999046326","","","","","","","","51","0,0,0","6","blank","270","null","0.2927647809755433","0.3882102672758652","0.49070270825282103","0","","","","","","","","",""
"","html-keyboard-response","100","350460","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","101","353851","0.0-60.0-0.0","815.7000000476837","","","","","","","","51","1,0,0","6","blank","271","null","0.12825036615339072","0.3025684268639974","0.6486631487274829","0","","","","","","","","",""
"","html-keyboard-response","102","354863","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","103","358056","0.0-61.0-0.0","603.0999999046326","","","","","","","","51","0,0,1","6","blank","272","null","0.1574096138986679","0.33075900111624307","0.6010137442654642","1","","","","","","","","",""
"","html-keyboard-response","104","359071","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","105","361986","0.0-62.0-0.0","357.5","","","","","","","","51","0,0,0","6","blank","273","null","0.2299304173817393","0.2926390611958159","0.6501908213018612","0","","","","","","","","",""
"","html-keyboard-response","106","362998","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","107","365956","0.0-63.0-0.0","383.19999980926514","","","","","","","","51","0,0,1","6","blank","274","null","0.22400472793562962","0.22582830189404005","0.5265505188147909","1","","","","","","","","",""
"","html-keyboard-response","108","366971","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","109","370290","0.0-64.0-0.0","735.2999999523163","","","","","","","","51","0,0,1","6","blank","275","null","0.06925431097159375","0.23406798489813455","0.5729303518614784","1","","","","","","","","",""
"","html-keyboard-response","110","371297","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","111","377321","0.0-65.0-0.0","null","","","","","","","","null","","","","276","probe-247","","","","","0","[object Object]","null","null","0","","","",""
"","html-keyboard-response","112","378334","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","113","381764","0.0-66.0-0.0","857.3000001907349","","","","","","","","51","0,0,1","6","blank","277","null","0.07955028155967614","0.19631516758677442","0.5379092403560047","1","","","","","","","","",""
"","html-keyboard-response","114","382779","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","115","385369","0.0-67.0-0.0","3.299999952316284","","","","","","","","51","0,0,1","6","blank","278","null","0.10155909818089522","0.2842167965470747","0.465152430980949","1","","","","","","","","",""
"","html-keyboard-response","116","386370","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","117","392383","0.0-68.0-0.0","null","","","","","","","","null","","","","279","probe-158","","","","","1","[object Object]","129","3","0","","","",""
"","html-keyboard-response","118","393398","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","119","399490","0.0-69.0-0.0","null","","","","","","","","null","0,0,0","6","blank","280","null","0.09135746367747864","0.28997219956972325","0.5128918226058153","","","","","","","","","",""
"","html-keyboard-response","120","400505","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","121","403884","0.0-70.0-0.0","789.2999999523163","","","","","","","","51","0,0,1","6","blank","281","null","0.15287620601443247","0.27602311796040313","0.6272039959541411","1","","","","","","","","",""
"","html-keyboard-response","122","404897","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","123","408206","0.0-71.0-0.0","745","","","","","","","","51","0,0,0","6","blank","282","null","0.0661652947211737","0.21673595966798265","0.5735612925854996","0","","","","","","","","",""
"","html-keyboard-response","124","409214","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","125","412737","0.0-72.0-0.0","959.0999999046326","","","","","","","","51","0,0,1","6","blank","283","null","0.13768904700463447","0.2338061402259033","0.5103856627064615","1","","","","","","","","",""
"","html-keyboard-response","126","413744","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","127","416906","0.0-73.0-0.0","578.6000001430511","","","","","","","","51","0,1,1","6","blank","284","null","0.05966687518436475","0.2440616730451896","0.4765445306820629","1","","","","","","","","",""
"","html-keyboard-response","128","417913","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","129","421267","0.0-74.0-0.0","1844.2000000476837","","","","","","","","53","","","","285","probe-216","","","","","1","[object Object]","160","4","1","","","",""
"","html-keyboard-response","130","422276","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","131","425164","0.0-75.0-0.0","298.10000014305115","","","","","","","","51","0,0,1","6","blank","286","null","0.05987545813554787","0.30505136754828605","0.5905581870564243","1","","","","","","","","",""
"","html-keyboard-response","132","426166","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","133","429227","0.0-76.0-0.0","494.60000014305115","","","","","","","","51","0,1,1","6","blank","287","null","0.19194722457436925","0.3862531229740888","0.5736366398633409","1","","","","","","","","",""
"","html-keyboard-response","134","430244","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","135","433219","0.0-77.0-0.0","400.7000000476837","","","","","","","","51","0,0,1","6","blank","288","null","0.1672430627395094","0.12433142715630247","0.47935697584680825","1","","","","","","","","",""
"","html-keyboard-response","136","434234","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","137","437627","0.0-78.0-0.0","1885.6000001430511","","","","","","","","53","","","","289","probe-176","","","","","1","[object Object]","164","4","1","","","",""
"","html-keyboard-response","138","438634","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","139","441979","0.0-79.0-0.0","788","","","","","","","","51","0,1,0","6","blank","290","null","0.06253366138959293","0.1511325762307751","0.47263972078410005","0","","","","","","","","",""
"","html-keyboard-response","140","442993","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","141","447132","0.0-80.0-0.0","2625.2000000476837","","","","","","","","53","","","","291","probe-75","","","","","1","[object Object]","128","3","1","","","",""
"","html-keyboard-response","142","448150","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","143","451104","0.0-81.0-0.0","386.40000009536743","","","","","","","","51","0,0,1","6","blank","292","null","0.06432251654606325","0.3365943286795717","0.4845420560648366","1","","","","","","","","",""
"","html-keyboard-response","144","452111","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","145","455237","0.0-82.0-0.0","560.5999999046326","","","","","","","","51","0,1,0","6","blank","293","null","0.07964715050419519","0.2727768553575717","0.5223544154960037","0","","","","","","","","",""
"","html-keyboard-response","146","456252","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","147","459253","0.0-83.0-0.0","417.40000009536743","","","","","","","","51","0,0,0","6","blank","294","null","0.11503993954548941","0.3329212562342436","0.5733735084059473","0","","","","","","","","",""
"","html-keyboard-response","148","460262","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","149","463251","0.0-84.0-0.0","419.7999999523163","","","","","","","","51","0,1,1","6","blank","295","null","0.23231767260137173","0.43446426339622224","0.3910841170360954","1","","","","","","","","",""
