"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","explain_probe_1","10","100128","0.0-10.0","null","run_exp/static/audio/clip_33_recognition_1.m4a","null","","","","","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","101603","0.0-11.0","1474.7999999970198","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_probe_2","12","128415","0.0-12.0","null","run_exp/static/audio/clip_34_recognition_2.m4a","null","","","","","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","131309","0.0-13.0","2892.1999999955297","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_outcome","14","152821","0.0-14.0","null","run_exp/static/audio/clip_35_recognition_3.m4a","null","","","","","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","152829","0.0-15.0","7.199999995529652","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_test_phase","16","177332","0.0-16.0","null","run_exp/static/audio/clip_36_begin_final.m4a","null","","","","","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","177802","0.0-17.0","439.6000000014901","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","18","179309","0.0-18.0","null","","","","","","","","null","","","","","","","","","","","","","","","","","",""
"","do_trial","19","183725","0.0-19.0-0.0","1873.2999999970198","","","","","","","","49","0,0,0","6","blank","230","null","0.27490617688341373","0.6092273869131641","0.09034977244332522","0","","","","","","","","",""
"","html-keyboard-response","20","184730","0.0-19.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","21","187905","0.0-20.0-0.0","631.8000000044703","","","","","","","","50","0,0,0","6","blank","231","null","0.28758418279711395","0.5000970205983576","0.2019269816107213","0","","","","","","","","",""
"","html-keyboard-response","22","188909","0.0-20.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","23","191810","0.0-21.0-0.0","356.8999999985099","","","","","","","","51","0,1,1","6","blank","232","null","0.24374894617079737","0.6387410037400401","0.15524539032206133","1","","","","","","","","",""
"","html-keyboard-response","24","192815","0.0-21.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","195791","0.0-22.0-0.0","432.20000000298023","","","","","","","","51","0,1,0","6","blank","233","null","0.34889769989308","0.6629261832218445","0.21719375147967185","0","","","","","","","","",""
"","html-keyboard-response","26","196795","0.0-22.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","199722","0.0-23.0-0.0","383.3999999985099","","","","","","","","50","0,0,0","6","blank","234","null","0.33133162166626945","0.5034216302412097","0.08980130232214206","0","","","","","","","","",""
"","html-keyboard-response","28","200726","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","203524","0.0-24.0-0.0","257","","","","","","","","49","0,0,0","6","blank","235","null","0.49849564244435896","0.4871169122224046","0.16976213239560406","0","","","","","","","","",""
"","html-keyboard-response","30","204525","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","207412","0.0-25.0-0.0","347.6000000014901","","","","","","","","51","1,1,0","6","blank","236","null","0.49902721174360354","0.5511429679062283","0.1986429127686372","0","","","","","","","","",""
"","html-keyboard-response","32","208417","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","211267","0.0-26.0-0.0","306.3999999985099","","","","","","","","50","1,0,0","6","blank","237","null","0.32548758851471826","0.5757809650883524","0.12644750068179308","0","","","","","","","","",""
"","html-keyboard-response","34","212271","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","215285","0.0-27.0-0.0","475.3999999985099","","","","","","","","49","0,1,1","6","blank","238","null","0.28891129082936745","0.6341180719970029","0.17636575792349507","0","","","","","","","","",""
"","html-keyboard-response","36","216290","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","219098","0.0-28.0-0.0","268.6000000014901","","","","","","","","50","0,1,0","6","blank","239","null","0.20011456363800534","0.5169630046477791","0.13082104641317385","1","","","","","","","","",""
"","html-keyboard-response","38","220102","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","222958","0.0-29.0-0.0","315.1000000014901","","","","","","","","49","0,1,0","6","blank","240","null","0.1868568329931095","0.5729361470029318","0.17527157256830625","0","","","","","","","","",""
"","html-keyboard-response","40","223962","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","41","229973","0.0-30.0-0.0","null","","","","","","","","null","","","","241","probe-45","","","","","1","[object Object]","46","1","0","","","",""
"","html-keyboard-response","42","230976","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","235466","0.0-31.0-0.0","1948.5","","","","","","","","49","0,0,0","6","blank","242","null","0.17266384980282484","0.49727801279156403","0.09729151112956703","0","","","","","","","","",""
"","html-keyboard-response","44","236468","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","45","240962","0.0-32.0-0.0","2987.89999999851","","","","","","","","56","","","","243","probe-234","","","","","0","[object Object]","null","null","1","","","",""
"","html-keyboard-response","46","241968","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","245721","0.0-33.0-0.0","1208.8000000044703","","","","","","","","49","0,1,0","6","blank","244","null","0.25393690659305895","0.2872430555155699","0.2495346621665899","0","","","","","","","","",""
"","html-keyboard-response","48","246724","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","49","252734","0.0-34.0-0.0","null","","","","","","","","null","","","","245","probe-33","","","","","1","[object Object]","201","5","0","","","",""
"","html-keyboard-response","50","253736","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","257240","0.0-35.0-0.0","964.5999999940395","","","","","","","","49","1,0,1","6","blank","246","null","0.3142218866533941","0.15961493683880373","0.3879219022636435","1","","","","","","","","",""
"","html-keyboard-response","52","258242","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","262096","0.0-36.0-0.0","1314.7999999970198","","","","","","","","50","0,1,0","6","blank","247","null","0.16670397506617562","0.09001133765240066","0.5138244604167541","1","","","","","","","","",""
"","html-keyboard-response","54","263100","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","266122","0.0-37.0-0.0","481.19999999552965","","","","","","","","51","1,0,0","6","blank","248","null","0.20112588963622785","0.09801761673953824","0.5578038431828491","0","","","","","","","","",""
"","html-keyboard-response","56","267126","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","57","269956","0.0-38.0-0.0","286.29999999701977","","","","","","","","49","0,0,1","6","blank","249","null","0.20299763786964067","0.08419110879999668","0.6856063745837419","0","","","","","","","","",""
"","html-keyboard-response","58","270961","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","59","274553","0.0-39.0-0.0","2086","","","","","","","","56","","","","250","probe-09","","","","","1","[object Object]","125","3","0","","","",""
"","html-keyboard-response","60","275554","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","279050","0.0-40.0-0.0","951.3999999985099","","","","","","","","49","0,0,1","6","blank","251","null","0.1830109304221509","0.06612649425964756","0.733552145679271","0","","","","","","","","",""
"","html-keyboard-response","62","280055","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","283180","0.0-41.0-0.0","587.8999999985099","","","","","","","","50","0,0,1","6","blank","252","null","0.23781401305933408","0.1980440605480077","0.5610671381868619","0","","","","","","","","",""
"","html-keyboard-response","64","284184","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","287407","0.0-42.0-0.0","681.5","","","","","","","","51","0,0,1","6","blank","253","null","0.39836584201739994","0.2715106385898149","0.6008956870854893","1","","","","","","","","",""
"","html-keyboard-response","66","288411","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","67","292128","0.0-43.0-0.0","2210.7000000029802","","","","","","","","53","","","","254","probe-184","","","","","1","[object Object]","83","2","1","","","",""
"","html-keyboard-response","68","293134","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","296897","0.0-44.0-0.0","1222","","","","","","","","49","0,1,0","6","blank","255","null","0.38965668419050686","0.22266866062654164","0.47934487455372166","0","","","","","","","","",""
"","html-keyboard-response","70","297902","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","71","302311","0.0-45.0-0.0","1862.6999999955297","","","","","","","","50","0,1,1","6","blank","256","null","0.22935772449779215","0.2876709461063619","0.5671299033385659","1","","","","","","","","",""
"","html-keyboard-response","72","303318","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","306127","0.0-46.0-0.0","265.20000000298023","","","","","","","","51","1,1,1","6","blank","257","null","0.23919131617787354","0.4164627777719887","0.5654822012652683","1","","","","","","","","",""
"","html-keyboard-response","74","307131","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","75","311060","0.0-47.0-0.0","2416.10000000149","","","","","","","","56","","","","258","probe-24","","","","","1","[object Object]","160","4","0","","","",""
"","html-keyboard-response","76","312066","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","77","316031","0.0-48.0-0.0","1417.3999999985099","","","","","","","","49","1,0,1","6","blank","259","null","0.3387549610999191","0.2485920898527185","0.5895308322897009","1","","","","","","","","",""
"","html-keyboard-response","78","317035","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","79","320369","0.0-49.0-0.0","794.1000000014901","","","","","","","","50","0,0,1","6","blank","260","null","0.2534241986477833","0.11136549099686559","0.543356010705271","0","","","","","","","","",""
"","html-keyboard-response","80","321373","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","81","324323","0.0-50.0-0.0","409","","","","","","","","51","0,0,1","6","blank","261","null","0.2130120745864182","0.11373334858576085","0.5822368189502884","1","","","","","","","","",""
"","html-keyboard-response","82","325330","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","83","329154","0.0-51.0-0.0","1281.5","","","","","","","","49","0,0,1","6","blank","262","null","0.2940970467893535","0.05928634421045046","0.5315982438334993","0","","","","","","","","",""
"","html-keyboard-response","84","330158","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","85","333326","0.0-52.0-0.0","627.1999999955297","","","","","","","","50","0,0,1","6","blank","263","null","0.13164453275829338","0.13144044765010132","0.5644621068925395","0","","","","","","","","",""
"","html-keyboard-response","86","334330","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","87","337350","0.0-53.0-0.0","475","","","","","","","","51","0,0,1","6","blank","264","null","0.21169885955270043","0.0700524245449765","0.6704413623610863","1","","","","","","","","",""
"","html-keyboard-response","88","338354","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","89","341988","0.0-54.0-0.0","1093.6000000014901","","","","","","","","49","0,0,1","6","blank","265","null","0.24183275240780952","0.09632157207506968","0.5729783782055283","0","","","","","","","","",""
"","html-keyboard-response","90","342994","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","91","349005","0.0-55.0-0.0","null","","","","","","","","null","","","","266","probe-183","","","","","1","[object Object]","127","3","0","","","",""
"","html-keyboard-response","92","350009","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","353658","0.0-56.0-0.0","1105.6000000014901","","","","","","","","49","0,0,0","6","blank","267","null","0.2658847490994937","0.08888874453976918","0.6490614408196749","0","","","","","","","","",""
"","html-keyboard-response","94","354662","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","95","358574","0.0-57.0-0.0","2402","","","","","","","","56","","","","268","probe-206","","","","","1","[object Object]","49","1","0","","","",""
"","html-keyboard-response","96","359581","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","97","363397","0.0-58.0-0.0","1274.1999999955297","","","","","","","","49","0,1,1","6","blank","269","null","0.09896598879192248","0.1984388846287581","0.4990697921079741","0","","","","","","","","",""
"","html-keyboard-response","98","364403","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","99","367885","0.0-59.0-0.0","938.3999999985099","","","","","","","","50","0,0,0","6","blank","270","null","0.14721226188519806","0.2341502475045728","0.580352720677126","0","","","","","","","","",""
"","html-keyboard-response","100","368889","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","101","371834","0.0-60.0-0.0","400.79999999701977","","","","","","","","51","1,0,0","6","blank","271","null","0.2646254177131428","0.26374094150760163","0.6457042920111866","0","","","","","","","","",""
"","html-keyboard-response","102","372837","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","103","376504","0.0-61.0-0.0","1122.3000000044703","","","","","","","","49","0,0,1","6","blank","272","null","0.25623849572434604","0.13432471556309117","0.6667719086300374","0","","","","","","","","",""
"","html-keyboard-response","104","377506","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","105","381105","0.0-62.0-0.0","1058.3000000044703","","","","","","","","50","1,0,0","6","blank","273","null","0.26164272267607885","0.08673451726775903","0.6447294207860209","0","","","","","","","","",""
"","html-keyboard-response","106","382109","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","107","385672","0.0-63.0-0.0","2053.60000000149","","","","","","","","55","","","","274","probe-159","","","","","1","[object Object]","126","3","0","","","",""
"","html-keyboard-response","108","386674","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","109","390063","0.0-64.0-0.0","845.7999999970198","","","","","","","","49","1,0,1","6","blank","275","null","0.3407579608236737","0.14615824171624586","0.5541743988444692","1","","","","","","","","",""
"","html-keyboard-response","110","391070","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","111","395286","0.0-65.0-0.0","2705.8000000044703","","","","","","","","55","","","","276","probe-188","","","","","1","[object Object]","88","2","0","","","",""
"","html-keyboard-response","112","396293","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","113","400100","0.0-66.0-0.0","1262.5999999940395","","","","","","","","49","0,0,1","6","blank","277","null","0.33531898562910445","0.2042811325645203","0.443084147091747","0","","","","","","","","",""
"","html-keyboard-response","114","401106","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","115","404602","0.0-67.0-0.0","1985.3999999985099","","","","","","","","54","","","","278","probe-215","","","","","1","[object Object]","40","1","1","","","",""
"","html-keyboard-response","116","405605","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","117","408900","0.0-68.0-0.0","750.2000000029802","","","","","","","","49","1,0,1","6","blank","279","null","0.299662034539407","0.16637148633113583","0.502093887149021","1","","","","","","","","",""
"","html-keyboard-response","118","409905","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","119","415916","0.0-69.0-0.0","null","","","","","","","","null","","","","280","probe-100","","","","","1","[object Object]","81","2","0","","","",""
"","html-keyboard-response","120","416920","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","121","421488","0.0-70.0-0.0","2028","","","","","","","","49","1,1,1","6","blank","281","null","0.2567847351720375","0.19710005231610453","0.6094813334080317","1","","","","","","","","",""
"","html-keyboard-response","122","422489","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","123","426317","0.0-71.0-0.0","1283.2000000029802","","","","","","","","50","0,0,0","6","blank","282","null","0.22952426777641077","0.11662365560768014","0.5880735988364408","0","","","","","","","","",""
"","html-keyboard-response","124","427320","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","125","430454","0.0-72.0-0.0","590.5","","","","","","","","51","1,1,0","6","blank","283","null","0.32142866109265783","0.09626892923280721","0.651296662794064","0","","","","","","","","",""
"","html-keyboard-response","126","431457","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","127","434688","0.0-73.0-0.0","685.3999999985099","","","","","","","","49","1,0,0","6","blank","284","null","0.211185519643385","0.09140703084051852","0.5359046971963868","1","","","","","","","","",""
"","html-keyboard-response","128","435692","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","129","439201","0.0-74.0-0.0","1998.7999999970198","","","","","","","","56","","","","285","probe-54","","","","","1","[object Object]","200","5","0","","","",""
"","html-keyboard-response","130","440208","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","131","444260","0.0-75.0-0.0","1512.2999999970198","","","","","","","","49","0,0,1","6","blank","286","null","0.20388296159312583","0.19040044603371653","0.5290258151311384","0","","","","","","","","",""
"","html-keyboard-response","132","445262","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","133","448385","0.0-76.0-0.0","577.9000000059605","","","","","","","","50","0,0,1","6","blank","287","null","0.24785329988272406","0.254118137516761","0.5088847970690974","0","","","","","","","","",""
"","html-keyboard-response","134","449387","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","135","453038","0.0-77.0-0.0","1110.6000000014901","","","","","","","","51","0,0,0","6","blank","288","null","0.2591505646307847","0.20142336040198067","0.5848131952390635","0","","","","","","","","",""
"","html-keyboard-response","136","454042","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","137","457484","0.0-78.0-0.0","900.2999999970198","","","","","","","","49","0,0,0","6","blank","289","null","0.09977234891853766","0.08415228899078964","0.5760479093954792","0","","","","","","","","",""
"","html-keyboard-response","138","458485","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","139","462050","0.0-79.0-0.0","1021.6000000014901","","","","","","","","50","0,1,1","6","blank","290","null","0.11772688033161338","0.12110112958041085","0.4058804546707572","1","","","","","","","","",""
"","html-keyboard-response","140","463055","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","141","466499","0.0-80.0-0.0","1933.2000000029802","","","","","","","","54","","","","291","probe-128","","","","","1","[object Object]","48","1","1","","","",""
"","html-keyboard-response","142","467500","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","143","470957","0.0-81.0-0.0","918.4000000059605","","","","","","","","51","0,0,0","6","blank","292","null","0.19316621950667523","0.07853412852666386","0.40963404862406483","0","","","","","","","","",""
"","html-keyboard-response","144","471959","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","145","475810","0.0-82.0-0.0","1308.8999999985099","","","","","","","","49","0,0,1","6","blank","293","null","0.180518426537965","0.05549055971478203","0.3471295828294935","0","","","","","","","","",""
"","html-keyboard-response","146","476813","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","147","480014","0.0-83.0-0.0","660.5","","","","","","","","50","1,0,0","6","blank","294","null","0.12806204419972372","0.07556735506559281","0.31409651797727983","0","","","","","","","","",""
"","html-keyboard-response","148","481017","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","149","485068","0.0-84.0-0.0","2541","","","","","","","","53","","","","295","probe-205","","","","","1","[object Object]","202","5","1","","","",""
"","html-keyboard-response","150","486071","0.0-84.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
