"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","html-keyboard-response","17","177492","0.0-17.0","0.20000001788139343","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","18","178998","0.0-18.0","null","","","","","","","","null","","","","","","","","","","","","","","","","","",""
"","do_trial","19","182822","0.0-19.0-0.0","1258.5999999940395","","","","","","","","49","0,0,0","6","blank","230","null","0.20267999878780465","0.3172711107483555","0.5476574353841127","0","","","","","","","","",""
"","html-keyboard-response","20","183825","0.0-19.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","21","186987","0.0-20.0-0.0","617.9000000059605","","","","","","","","50","0,1,1","6","blank","231","null","0.07353553575487494","0.25135999947241094","0.6508642768998639","1","","","","","","","","",""
"","html-keyboard-response","22","187996","0.0-20.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","23","191208","0.0-21.0-0.0","648.4000000059605","","","","","","","","51","0,0,0","6","blank","232","null","0.12495930216973333","0.23802880897670126","0.5800411040992425","0","","","","","","","","",""
"","html-keyboard-response","24","192214","0.0-21.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","195110","0.0-22.0-0.0","319.7000000178814","","","","","","","","50","0,0,0","6","blank","233","null","0.15125553690408727","0.2282018841122829","0.7332934669293747","0","","","","","","","","",""
"","html-keyboard-response","26","196118","0.0-22.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","199258","0.0-23.0-0.0","562.3999999761581","","","","","","","","49","0,0,1","6","blank","234","null","0.17724989807670785","0.23775870180927305","0.7291919573794072","0","","","","","","","","",""
"","html-keyboard-response","28","200264","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","203579","0.0-24.0-0.0","759.1999999880791","","","","","","","","50","1,0,1","6","blank","235","null","0.270390606345965","0.19004828612248886","0.6616104391591402","0","","","","","","","","",""
"","html-keyboard-response","30","204584","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","207458","0.0-25.0-0.0","307.40000000596046","","","","","","","","51","1,1,1","6","blank","236","null","0.33685693563049257","0.2902291331575523","0.6972844688333438","1","","","","","","","","",""
"","html-keyboard-response","32","208463","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","211376","0.0-26.0-0.0","347.39999997615814","","","","","","","","51","1,0,1","6","blank","237","null","0.22436260158218602","0.22082253213888856","0.5577880209309393","1","","","","","","","","",""
"","html-keyboard-response","34","212384","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","215272","0.0-27.0-0.0","323.7000000178814","","","","","","","","51","0,0,0","6","blank","238","null","0.11635694142604297","0.2160214919365901","0.5947179700267371","0","","","","","","","","",""
"","html-keyboard-response","36","216279","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","219616","0.0-28.0-0.0","756.1999999880791","","","","","","","","51","0,0,1","6","blank","239","null","0.22907748684390916","0.23264715439470735","0.6427566913982272","1","","","","","","","","",""
"","html-keyboard-response","38","220622","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","223792","0.0-29.0-0.0","605","","","","","","","","51","0,0,1","6","blank","240","null","0.21970675373689022","0.2246911464517143","0.7377777452919806","1","","","","","","","","",""
"","html-keyboard-response","40","224797","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","41","227817","0.0-30.0-0.0","453.10000002384186","","","","","","","","51","0,1,1","6","blank","241","null","0.19218504158947713","0.25333905505223425","0.7827716957189058","1","","","","","","","","",""
"","html-keyboard-response","42","228824","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","231762","0.0-31.0-0.0","371.30000001192093","","","","","","","","51","0,0,1","6","blank","242","null","0.08054277277756164","0.2071039595057168","0.7147534059613004","1","","","","","","","","",""
"","html-keyboard-response","44","232770","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","45","235673","0.0-32.0-0.0","335.80000001192093","","","","","","","","51","0,1,0","6","blank","243","null","0.13391172101691848","0.5274108344786296","0.5106252049292206","0","","","","","","","","",""
"","html-keyboard-response","46","236681","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","239893","0.0-33.0-0.0","647.0999999940395","","","","","","","","51","0,1,1","6","blank","244","null","0.28653222380211063","0.5556572704579285","0.47719259385784385","1","","","","","","","","",""
"","html-keyboard-response","48","240901","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","49","246923","0.0-34.0-0.0","null","","","","","","","","null","","","","245","probe-15","","","","","1","[object Object]","89","2","0","","","",""
"","html-keyboard-response","50","247931","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","251884","0.0-35.0-0.0","1387","","","","","","","","51","0,0,1","6","blank","246","null","0.06925655916960434","0.48205238949733153","0.450974200196875","1","","","","","","","","",""
"","html-keyboard-response","52","252888","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","53","256501","0.0-36.0-0.0","2102.2000000178814","","","","","","","","54","","","","247","probe-217","","","","","1","[object Object]","122","3","1","","","",""
"","html-keyboard-response","54","257505","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","261718","0.0-37.0-0.0","1644.199999988079","","","","","","","","51","0,1,0","6","blank","248","null","0.18182766284735521","0.4973361939192411","0.2753014387638396","0","","","","","","","","",""
"","html-keyboard-response","56","262726","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","57","265922","0.0-38.0-0.0","1680.699999988079","","","","","","","","53","","","","249","probe-01","","","","","1","[object Object]","125","3","1","","","",""
"","html-keyboard-response","58","266931","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","59","270555","0.0-39.0-0.0","1057.4000000059605","","","","","","","","51","1,1,0","6","blank","250","null","0.1298357896920795","0.5825886751746225","0.17986722798509064","0","","","","","","","","",""
"","html-keyboard-response","60","271557","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","275443","0.0-40.0-0.0","1320.4000000059605","","","","","","","","51","0,0,0","6","blank","251","null","0.1397644519191146","0.49246730869315786","0.3153569397324714","0","","","","","","","","",""
"","html-keyboard-response","62","276449","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","279591","0.0-41.0-0.0","578.6999999880791","","","","","","","","51","0,0,0","6","blank","252","null","0.1012562913357176","0.6414847062697103","0.23274278891021274","0","","","","","","","","",""
"","html-keyboard-response","64","280596","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","283691","0.0-42.0-0.0","529","","","","","","","","51","0,0,1","6","blank","253","null","0.13669014093341508","0.5290749980028681","0.20342810438694103","1","","","","","","","","",""
"","html-keyboard-response","66","284698","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","287594","0.0-43.0-0.0","330.7000000178814","","","","","","","","51","0,0,0","6","blank","254","null","0.11945340285022436","0.6445782886136983","0.20535502990611076","0","","","","","","","","",""
"","html-keyboard-response","68","288602","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","69","291632","0.0-44.0-0.0","1517","","","","","","","","53","","","","255","probe-53","","","","","1","[object Object]","49","1","1","","","",""
"","html-keyboard-response","70","292636","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","71","295844","0.0-45.0-0.0","642.9000000059605","","","","","","","","51","0,1,0","6","blank","256","null","0.09589750005160111","0.7444091646101865","0.2119488904557558","0","","","","","","","","",""
"","html-keyboard-response","72","296850","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","300107","0.0-46.0-0.0","686.1000000238419","","","","","","","","51","0,1,0","6","blank","257","null","0.07550042187544893","0.6337257984941909","0.21196128810909673","0","","","","","","","","",""
"","html-keyboard-response","74","301114","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","75","304014","0.0-47.0-0.0","337.90000000596046","","","","","","","","51","0,1,1","6","blank","258","null","0.0626971376740482","0.6783540532944871","0.2573753306414271","1","","","","","","","","",""
"","html-keyboard-response","76","305017","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","77","308864","0.0-48.0-0.0","2331.399999976158","","","","","","","","56","","","","259","probe-243","","","","","0","[object Object]","null","null","1","","","",""
"","html-keyboard-response","78","309870","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","79","313341","0.0-49.0-0.0","908.5","","","","","","","","51","0,1,0","6","blank","260","null","0.16950264563940878","0.6805522099599829","0.25883783624513224","0","","","","","","","","",""
"","html-keyboard-response","80","314348","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","81","317682","0.0-50.0-0.0","1820.0999999940395","","","","","","","","56","","","","261","probe-146","","","","","1","[object Object]","208","5","0","","","",""
"","html-keyboard-response","82","318686","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","83","322141","0.0-51.0-0.0","886.5999999940395","","","","","","","","51","0,1,0","6","blank","262","null","0.1294685175912794","0.5678660998537413","0.31571087083124755","0","","","","","","","","",""
"","html-keyboard-response","84","323146","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","85","325697","0.0-52.0-0.0","1039","","","","","","","","56","","","","263","probe-115","","","","","1","[object Object]","84","2","0","","","",""
"","html-keyboard-response","86","326704","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","87","330549","0.0-53.0-0.0","1283.5999999940395","","","","","","","","51","0,1,0","6","blank","264","null","0.075524168165901","0.5863810909839381","0.4161593616692884","0","","","","","","","","",""
"","html-keyboard-response","88","331556","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","89","335189","0.0-54.0-0.0","1066.5","","","","","","","","51","0,1,0","6","blank","265","null","0.0986450111767991","0.5547183022474084","0.4920867102493331","0","","","","","","","","",""
"","html-keyboard-response","90","336191","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","91","339534","0.0-55.0-0.0","778","","","","","","","","51","0,1,0","6","blank","266","null","0.0688882677846972","0.6404045950601777","0.4107508532255074","0","","","","","","","","",""
"","html-keyboard-response","92","340541","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","343557","0.0-56.0-0.0","446.90000000596046","","","","","","","","51","0,0,0","6","blank","267","null","0.09778274547061534","0.49151729803566296","0.27476942283515643","0","","","","","","","","",""
"","html-keyboard-response","94","344563","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","95","347072","0.0-57.0-0.0","993.5999999940395","","","","","","","","53","","","","268","probe-124","","","","","1","[object Object]","85","2","1","","","",""
"","html-keyboard-response","96","348077","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","97","351137","0.0-58.0-0.0","486.80000001192093","","","","","","","","51","1,1,0","6","blank","269","null","0.143830729323261","0.5932352010402508","0.2851110308869446","0","","","","","","","","",""
"","html-keyboard-response","98","352143","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","99","355247","0.0-59.0-0.0","543.5","","","","","","","","51","1,0,0","6","blank","270","null","0.21085490199784418","0.5087795813936785","0.236871147745115","0","","","","","","","","",""
"","html-keyboard-response","100","356254","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","101","359194","0.0-60.0-0.0","377.90000000596046","","","","","","","","51","0,1,0","6","blank","271","null","0.12158360101716849","0.5306471774298493","0.31638653777646125","0","","","","","","","","",""
"","html-keyboard-response","102","360200","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","103","363456","0.0-61.0-0.0","692.0999999940395","","","","","","","","51","0,0,0","6","blank","272","null","0.15214779114596247","0.4424803857948744","0.22241617905658792","0","","","","","","","","",""
"","html-keyboard-response","104","364461","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","105","367412","0.0-62.0-0.0","383.40000000596046","","","","","","","","51","0,1,1","6","blank","273","null","0.20055565996958533","0.46961379435230094","0.21362513652301118","1","","","","","","","","",""
"","html-keyboard-response","106","368420","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","107","371608","0.0-63.0-0.0","624.2000000178814","","","","","","","","51","1,1,1","6","blank","274","null","0.2686789088210509","0.6172613171358109","0.4101295064230931","1","","","","","","","","",""
"","html-keyboard-response","108","372614","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","109","375874","0.0-64.0-0.0","1742.9000000059605","","","","","","","","56","","","","275","probe-183","","","","","1","[object Object]","209","5","0","","","",""
"","html-keyboard-response","110","376880","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","111","380546","0.0-65.0-0.0","1101.800000011921","","","","","","","","51","1,1,0","6","blank","276","null","0.2508684764623995","0.7123731266527068","0.41079141626408744","0","","","","","","","","",""
"","html-keyboard-response","112","381553","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","113","384598","0.0-66.0-0.0","479.09999999403954","","","","","","","","50","0,1,0","6","blank","277","null","0.22522672494552537","0.6772238372992838","0.29027827855283755","1","","","","","","","","",""
"","html-keyboard-response","114","385603","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","115","388626","0.0-67.0-0.0","454.19999998807907","","","","","","","","50","0,1,0","6","blank","278","null","0.16106155962974109","0.8190790493395923","0.2925034816720497","1","","","","","","","","",""
"","html-keyboard-response","116","389634","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","117","392539","0.0-68.0-0.0","339.30000001192093","","","","","","","","50","0,1,0","6","blank","279","null","0.19269896331926514","0.7690848984244917","0.2762819105262434","1","","","","","","","","",""
"","html-keyboard-response","118","393546","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","119","396466","0.0-69.0-0.0","350.5","","","","","","","","50","1,1,1","6","blank","280","null","0.203655656221707","0.7777880666282494","0.3855657499251994","1","","","","","","","","",""
"","html-keyboard-response","120","397472","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","121","400386","0.0-70.0-0.0","348.59999999403954","","","","","","","","51","0,1,0","6","blank","281","null","0.12283925120406144","0.7381298721397701","0.3201655636997008","0","","","","","","","","",""
"","html-keyboard-response","122","401391","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","123","404579","0.0-71.0-0.0","1676.5999999940395","","","","","","","","56","","","","282","probe-104","","","","","1","[object Object]","200","5","0","","","",""
"","html-keyboard-response","124","405584","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","125","409499","0.0-72.0-0.0","1348.4000000059605","","","","","","","","51","0,1,0","6","blank","283","null","0.08639403964035229","0.6209493149279035","0.25011283639011384","0","","","","","","","","",""
"","html-keyboard-response","126","410506","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","127","413393","0.0-73.0-0.0","1373.3999999761581","","","","","","","","55","","","","284","probe-250","","","","","0","[object Object]","null","null","1","","","",""
"","html-keyboard-response","128","414400","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","129","417663","0.0-74.0-0.0","700.3999999761581","","","","","","","","50","1,1,1","6","blank","285","null","0.1807295692653792","0.6342304998096786","0.3193358124232596","1","","","","","","","","",""
"","html-keyboard-response","130","418671","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","131","421992","0.0-75.0-0.0","759.1999999880791","","","","","","","","50","1,1,0","6","blank","286","null","0.11993563866799203","0.5061839889671587","0.2722624961366346","1","","","","","","","","",""
"","html-keyboard-response","132","422997","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","133","426344","0.0-76.0-0.0","660","","","","","","","","50","0,0,1","6","blank","287","null","0.06502700111830302","0.4922925068174077","0.29745942860334984","0","","","","","","","","",""
"","html-keyboard-response","134","427351","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","135","430319","0.0-77.0-0.0","406","","","","","","","","50","0,1,0","6","blank","288","null","0.13481690657371687","0.4683168069621465","0.47001666591017277","1","","","","","","","","",""
"","html-keyboard-response","136","431325","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","137","434492","0.0-78.0-0.0","605.0999999940395","","","","","","","","50","0,1,0","6","blank","289","null","0.06204436507977255","0.5352734014205419","0.4819947857186706","1","","","","","","","","",""
"","html-keyboard-response","138","435501","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","139","437433","0.0-79.0-0.0","416.39999997615814","","","","","","","","54","","","","290","probe-176","","","","","1","[object Object]","204","5","1","","","",""
"","html-keyboard-response","140","438442","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","141","441826","0.0-80.0-0.0","815.9000000059605","","","","","","","","50","0,0,1","6","blank","291","null","0.1358930402724014","0.5430230079751547","0.2823753125196049","0","","","","","","","","",""
"","html-keyboard-response","142","442834","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","143","446028","0.0-81.0-0.0","632.5","","","","","","","","50","0,1,0","6","blank","292","null","0.11427676359668684","0.5403711758005487","0.4221547545107472","1","","","","","","","","",""
"","html-keyboard-response","144","447035","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","145","450044","0.0-82.0-0.0","444.2999999821186","","","","","","","","50","0,0,0","6","blank","293","null","0.3414476754701191","0.5601892661904272","0.27696069163020215","0","","","","","","","","",""
"","html-keyboard-response","146","451053","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","147","453914","0.0-83.0-0.0","300.59999999403954","","","","","","","","50","0,0,0","6","blank","294","null","0.3803650812794292","0.3973188339303135","0.24414985241659862","0","","","","","","","","",""
"","html-keyboard-response","148","454922","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","149","457806","0.0-84.0-0.0","321.80000001192093","","","","","","","","50","1,0,0","6","blank","295","null","0.48157342397237324","0.13391513875020672","0.29348331959026547","0","","","","","","","","",""
