"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","do_trial","23","181015","0.0-21.0-0.0","108.09999996423721","","","","","","","","51","0,1,1","6","blank","232","null","0.09523086220882132","0.6608191610399489","0.2224377643575115","1","","","","","","","","",""
"","html-keyboard-response","24","182021","0.0-21.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","184562","0.0-22.0-0.0","0.09999996423721313","","","","","","","","51","0,0,0","6","blank","233","null","0.08000883753540425","0.5259040618330413","0.14570977349825667","0","","","","","","","","",""
"","html-keyboard-response","26","185566","0.0-22.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","188125","0.0-23.0-0.0","20.599999964237213","","","","","","","","50","0,1,0","6","blank","234","null","0.13497591135733258","0.7288676291614385","0.20790433949120257","1","","","","","","","","",""
"","html-keyboard-response","28","189129","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","192159","0.0-24.0-0.0","488.5","","","","","","","","51","0,1,0","6","blank","235","null","0.11973164668564903","0.5611822569933212","0.18272971915265146","0","","","","","","","","",""
"","html-keyboard-response","30","193163","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","195708","0.0-25.0-0.0","7.600000023841858","","","","","","","","49","0,1,0","6","blank","236","null","0.06723180202196896","0.6656760346986795","0.1614549319304632","0","","","","","","","","",""
"","html-keyboard-response","32","196711","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","200078","0.0-26.0-0.0","826.5999999642372","","","","","","","","51","1,1,0","6","blank","237","null","0.12736870733725822","0.6300552158850254","0.26190151025427627","0","","","","","","","","",""
"","html-keyboard-response","34","201082","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","203654","0.0-27.0-0.0","30.69999998807907","","","","","","","","50","0,1,0","6","blank","238","null","0.13313299884054336","0.6332427331176864","0.3548341355932981","1","","","","","","","","",""
"","html-keyboard-response","36","204656","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","207578","0.0-28.0-0.0","384","","","","","","","","50","0,0,1","6","blank","239","null","0.06210098594902443","0.6251825059942963","0.40428099105123977","0","","","","","","","","",""
"","html-keyboard-response","38","208581","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","211123","0.0-29.0-0.0","0.20000004768371582","","","","","","","","51","0,0,1","6","blank","240","null","0.07970963190219697","0.4941271944836079","0.5355882084226039","1","","","","","","","","",""
"","html-keyboard-response","40","212125","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","41","218131","0.0-30.0-0.0","null","","","","","","","","null","","","","241","probe-104","","","","","1","[object Object]","85","2","0","","","",""
"","html-keyboard-response","42","219135","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","222955","0.0-31.0-0.0","1281.6000000238419","","","","","","","","49","0,1,0","6","blank","242","null","0.16571727058210947","0.47635305035909914","0.5316293269563015","0","","","","","","","","",""
"","html-keyboard-response","44","223958","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","45","227042","0.0-32.0-0.0","547.6000000238419","","","","","","","","50","0,1,1","6","blank","243","null","0.24158434281883648","0.4552735216811716","0.5703742691639189","1","","","","","","","","",""
"","html-keyboard-response","46","228046","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","230666","0.0-33.0-0.0","81.89999997615814","","","","","","","","50","0,0,0","6","blank","244","null","0.1291278177432953","0.41864677382121235","0.6212581948555514","0","","","","","","","","",""
"","html-keyboard-response","48","231671","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","234315","0.0-34.0-0.0","105.19999998807907","","","","","","","","50","1,0,1","6","blank","245","null","0.21713753604214675","0.2517101537886159","0.8491600395180845","0","","","","","","","","",""
"","html-keyboard-response","50","235318","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","238029","0.0-35.0-0.0","171","","","","","","","","51","0,1,1","6","blank","246","null","0.20941411110340005","0.12947097993668216","0.7697332456987118","1","","","","","","","","",""
"","html-keyboard-response","52","239033","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","241605","0.0-36.0-0.0","31.69999998807907","","","","","","","","51","0,0,1","6","blank","247","null","0.23432174246642334","0.14870424701281706","0.6905867959343411","1","","","","","","","","",""
"","html-keyboard-response","54","242610","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","245155","0.0-37.0-0.0","4.099999964237213","","","","","","","","51","0,1,1","6","blank","248","null","0.14800132867129498","0.20475551917909507","0.7990032337321087","1","","","","","","","","",""
"","html-keyboard-response","56","246158","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","57","249526","0.0-38.0-0.0","1858.9000000357628","","","","","","","","56","","","","249","probe-79","","","","","1","[object Object]","45","1","0","","","",""
"","html-keyboard-response","58","250531","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","59","254018","0.0-39.0-0.0","950.5","","","","","","","","50","1,0,0","6","blank","250","null","0.24698270313902856","0.10750076824613021","0.7498969929279717","0","","","","","","","","",""
"","html-keyboard-response","60","255023","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","61","257692","0.0-40.0-0.0","1161.5","","","","","","","","56","","","","251","probe-01","","","","","1","[object Object]","128","3","0","","","",""
"","html-keyboard-response","62","258697","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","262098","0.0-41.0-0.0","864.3000000119209","","","","","","","","51","0,0,1","6","blank","252","null","0.3014638175664506","0.20449460643189013","0.604920773061159","1","","","","","","","","",""
"","html-keyboard-response","64","263102","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","65","265798","0.0-42.0-0.0","1187.2999999523163","","","","","","","","56","","","","253","probe-58","","","","","1","[object Object]","129","3","0","","","",""
"","html-keyboard-response","66","266801","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","270006","0.0-43.0-0.0","663.1999999880791","","","","","","","","51","0,0,1","6","blank","254","null","0.3572415693963896","0.14838933659749218","0.5624156952256144","1","","","","","","","","",""
"","html-keyboard-response","68","271010","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","274045","0.0-44.0-0.0","494.19999998807907","","","","","","","","51","0,0,1","6","blank","255","null","0.26003104578196345","0.1466851829930557","0.6495719313391384","1","","","","","","","","",""
"","html-keyboard-response","70","275048","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","71","278202","0.0-45.0-0.0","616.5","","","","","","","","50","0,0,1","6","blank","256","null","0.2810379258756765","0.19113049638400026","0.7130502669077027","0","","","","","","","","",""
"","html-keyboard-response","72","279206","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","281744","0.0-46.0-0.0","0.10000002384185791","","","","","","","","51","0,0,0","6","blank","257","null","0.4221875452082098","0.05072525535027889","0.6801332857679608","0","","","","","","","","",""
"","html-keyboard-response","74","282747","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","75","285434","0.0-47.0-0.0","149.20000004768372","","","","","","","","49","1,0,1","6","blank","258","null","0.34507674402015626","0.1030439960905362","0.8152118327155752","1","","","","","","","","",""
"","html-keyboard-response","76","286439","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","77","289043","0.0-48.0-0.0","65.5","","","","","","","","49","0,0,1","6","blank","259","null","0.37340768097498994","0.16534368398994942","0.8635353083565142","0","","","","","","","","",""
"","html-keyboard-response","78","290045","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","79","292341","0.0-49.0-0.0","786.8000000119209","","","","","","","","56","","","","260","probe-162","","","","","1","[object Object]","82","2","0","","","",""
"","html-keyboard-response","80","293344","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","81","296571","0.0-50.0-0.0","687.6000000238419","","","","","","","","49","0,0,1","6","blank","261","null","0.28250906990621333","0.2140694921907928","0.8280822911527369","0","","","","","","","","",""
"","html-keyboard-response","82","297573","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","83","299802","0.0-51.0-0.0","723.6000000238419","","","","","","","","53","","","","262","probe-55","","","","","1","[object Object]","122","3","1","","","",""
"","html-keyboard-response","84","300806","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","85","304141","0.0-52.0-0.0","795.6000000238419","","","","","","","","50","0,1,1","6","blank","263","null","0.30268583733730914","0.22677146435991585","0.5579932161213444","1","","","","","","","","",""
"","html-keyboard-response","86","305144","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","87","308210","0.0-53.0-0.0","529.3000000119209","","","","","","","","51","0,0,1","6","blank","264","null","0.06558655919465047","0.14553734390276324","0.5649974182971447","1","","","","","","","","",""
"","html-keyboard-response","88","309214","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","89","312230","0.0-54.0-0.0","480","","","","","","","","51","1,0,0","6","blank","265","null","0.3427489597922177","0.09102941135576334","0.4135619259845194","0","","","","","","","","",""
"","html-keyboard-response","90","313236","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","91","316392","0.0-55.0-0.0","1649.199999988079","","","","","","","","53","","","","266","probe-60","","","","","1","[object Object]","88","2","1","","","",""
"","html-keyboard-response","92","317396","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","320577","0.0-56.0-0.0","642","","","","","","","","49","0,1,0","6","blank","267","null","0.3893296113679843","0.09952146956161456","0.580305423938228","0","","","","","","","","",""
"","html-keyboard-response","94","321581","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","95","323722","0.0-57.0-0.0","632.3999999761581","","","","","","","","53","","","","268","probe-172","","","","","1","[object Object]","126","3","1","","","",""
"","html-keyboard-response","96","324726","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","97","327753","0.0-58.0-0.0","487.60000002384186","","","","","","","","51","1,0,1","6","blank","269","null","0.32463239680392847","0.1322176245875212","0.699461839597981","1","","","","","","","","",""
"","html-keyboard-response","98","328757","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","99","332036","0.0-59.0-0.0","736.7000000476837","","","","","","","","50","1,0,0","6","blank","270","null","0.32117333332813114","0.1851348143889085","0.6283521461376774","0","","","","","","","","",""
"","html-keyboard-response","100","333041","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","101","335714","0.0-60.0-0.0","130.9000000357628","","","","","","","","51","1,0,1","6","blank","271","null","0.3007434421066013","0.13249964505307923","0.6124068306649572","1","","","","","","","","",""
"","html-keyboard-response","102","336719","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","103","339652","0.0-61.0-0.0","391","","","","","","","","51","1,0,1","6","blank","272","null","0.4094746848114395","0.09910655392387248","0.5790200192829315","1","","","","","","","","",""
"","html-keyboard-response","104","340657","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","105","342927","0.0-62.0-0.0","764.8000000119209","","","","","","","","53","","","","273","probe-203","","","","","1","[object Object]","161","4","1","","","",""
"","html-keyboard-response","106","343932","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","107","347211","0.0-63.0-0.0","738.1000000238419","","","","","","","","51","0,0,1","6","blank","274","null","0.4769175447005125","0.15633814351308203","0.6545557122879638","1","","","","","","","","",""
"","html-keyboard-response","108","348216","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","109","350456","0.0-64.0-0.0","733.3999999761581","","","","","","","","53","","","","275","probe-61","","","","","1","[object Object]","207","5","1","","","",""
"","html-keyboard-response","110","351460","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","111","354799","0.0-65.0-0.0","801.6999999880791","","","","","","","","50","0,0,1","6","blank","276","null","0.45712399318130237","0.15658309214115368","0.7376610995115762","0","","","","","","","","",""
"","html-keyboard-response","112","355805","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","113","357834","0.0-66.0-0.0","520.6999999880791","","","","","","","","54","","","","277","probe-23","","","","","1","[object Object]","46","1","1","","","",""
"","html-keyboard-response","114","358838","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","115","361855","0.0-67.0-0.0","477.7000000476837","","","","","","","","51","0,0,0","6","blank","278","null","0.4530726586337152","0.13791155902998914","0.6235439739902899","0","","","","","","","","",""
"","html-keyboard-response","116","362858","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","117","365079","0.0-68.0-0.0","715.7999999523163","","","","","","","","55","","","","279","probe-252","","","","","0","[object Object]","null","null","1","","","",""
"","html-keyboard-response","118","366084","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","119","369050","0.0-69.0-0.0","424.19999998807907","","","","","","","","49","1,1,0","6","blank","280","null","0.341968423225121","0.23734254210185426","0.6444579164665063","1","","","","","","","","",""
"","html-keyboard-response","120","370051","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","121","372382","0.0-70.0-0.0","825.4000000357628","","","","","","","","56","","","","281","probe-44","","","","","1","[object Object]","167","4","0","","","",""
"","html-keyboard-response","122","373386","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","123","376401","0.0-71.0-0.0","475","","","","","","","","49","0,0,1","6","blank","282","null","0.24886257758315644","0.19349891503167121","0.6280970509611735","0","","","","","","","","",""
"","html-keyboard-response","124","377402","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","125","379743","0.0-72.0-0.0","835.3999999761581","","","","","","","","54","","","","283","probe-205","","","","","1","[object Object]","164","4","1","","","",""
"","html-keyboard-response","126","380746","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","127","383855","0.0-73.0-0.0","569.8999999761581","","","","","","","","51","0,0,1","6","blank","284","null","0.2649525040257859","0.3036302139037909","0.6015947759060553","1","","","","","","","","",""
"","html-keyboard-response","128","384859","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","129","387897","0.0-74.0-0.0","498.2999999523163","","","","","","","","51","1,0,0","6","blank","285","null","0.44779314548885363","0.27511139767888076","0.6925217620913122","0","","","","","","","","",""
"","html-keyboard-response","130","388900","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","131","392394","0.0-75.0-0.0","951","","","","","","","","50","0,0,0","6","blank","286","null","0.5312642000911548","0.13137339568639575","0.5478141019485335","0","","","","","","","","",""
"","html-keyboard-response","132","393398","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","133","396391","0.0-76.0-0.0","454.4000000357628","","","","","","","","50","0,0,1","6","blank","287","null","0.3251355858056638","0.1267452461355731","0.5474541571077952","0","","","","","","","","",""
"","html-keyboard-response","134","397396","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","135","400560","0.0-77.0-0.0","625.6999999880791","","","","","","","","51","0,1,1","6","blank","288","null","0.3481557813627628","0.10573698256445396","0.5312205294980885","1","","","","","","","","",""
"","html-keyboard-response","136","401565","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","137","404792","0.0-78.0-0.0","687.5","","","","","","","","51","0,0,0","6","blank","289","null","0.32005745862193585","0.051237815350839926","0.44448614382850005","0","","","","","","","","",""
"","html-keyboard-response","138","405794","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","139","408548","0.0-79.0-0.0","1243.5","","","","","","","","53","","","","290","probe-241","","","","","0","[object Object]","null","null","0","","","",""
"","html-keyboard-response","140","409549","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","141","412786","0.0-80.0-0.0","694.9000000357628","","","","","","","","51","1,0,1","6","blank","291","null","0.36614148583345296","0.08627261197437051","0.5315841327675497","1","","","","","","","","",""
"","html-keyboard-response","142","413788","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","143","416384","0.0-81.0-0.0","1089.800000011921","","","","","","","","54","","","","292","probe-219","","","","","1","[object Object]","205","5","1","","","",""
"","html-keyboard-response","144","417390","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","145","420339","0.0-82.0-0.0","406.80000001192093","","","","","","","","50","1,0,0","6","blank","293","null","0.46112446678190516","0.11820884701785865","0.5344879255988962","0","","","","","","","","",""
"","html-keyboard-response","146","421342","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","147","424067","0.0-83.0-0.0","184","","","","","","","","51","0,0,1","6","blank","294","null","0.4449270465379434","0.1294549383311031","0.5072369768490349","1","","","","","","","","",""
"","html-keyboard-response","148","425070","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","149","427809","0.0-84.0-0.0","199","","","","","","","","49","0,0,0","6","blank","295","null","0.4565274380310962","0.06578227652190724","0.5220081142129991","0","","","","","","","","",""
"","html-keyboard-response","150","428812","0.0-84.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
