"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","explain_probe_1","10","103245","0.0-10.0","null","run_exp/static/audio/clip_33_recognition_1.m4a","null","","","","","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","107383","0.0-11.0","4133.900000035763","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_probe_2","12","134244","0.0-12.0","null","run_exp/static/audio/clip_34_recognition_2.m4a","null","","","","","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","139605","0.0-13.0","5357.899999976158","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_outcome","14","161164","0.0-14.0","null","run_exp/static/audio/clip_35_recognition_3.m4a","null","","","","","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","166888","0.0-15.0","5717.599999964237","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_test_phase","16","191444","0.0-16.0","null","run_exp/static/audio/clip_36_begin_final.m4a","null","","","","","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","191661","0.0-17.0","152.5","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","18","195692","0.0-18.0","null","","","","","","","","null","","","","","","","","","","","","","","","","","",""
"","do_trial","19","200902","0.0-19.0-0.0","2567.199999988079","","","","","","","","51","0,0,0","6","blank","230","null","0.0904469703656731","0.33930663743613315","0.6558224619518379","0","","","","","","","","",""
"","html-keyboard-response","20","201913","0.0-19.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","21","204924","0.0-20.0-0.0","419.39999997615814","","","","","","","","49","0,0,1","6","blank","231","null","0.08928069738155694","0.3071431992929339","0.8331254789993543","0","","","","","","","","",""
"","html-keyboard-response","22","205928","0.0-20.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","23","208897","0.0-21.0-0.0","362.9000000357628","","","","","","","","50","0,0,1","6","blank","232","null","0.11327328805666138","0.41584486169039414","0.6030539208969351","0","","","","","","","","",""
"","html-keyboard-response","24","209900","0.0-21.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","212888","0.0-22.0-0.0","385.39999997615814","","","","","","","","51","0,0,1","6","blank","233","null","0.05673725455578899","0.2885581327661478","0.640035709384575","1","","","","","","","","",""
"","html-keyboard-response","26","213905","0.0-22.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","216811","0.0-23.0-0.0","313.10000002384186","","","","","","","","51","0,0,1","6","blank","234","null","0.07007803141170513","0.18375764302310502","0.6803941422967676","1","","","","","","","","",""
"","html-keyboard-response","28","217817","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","220738","0.0-24.0-0.0","330.39999997615814","","","","","","","","51","0,0,1","6","blank","235","null","0.08996887180426473","0.311634109893028","0.7064204821471965","1","","","","","","","","",""
"","html-keyboard-response","30","221743","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","224597","0.0-25.0-0.0","281.5","","","","","","","","51","1,1,1","6","blank","236","null","0.09760247272543487","0.2431700660456482","0.7640680417258257","1","","","","","","","","",""
"","html-keyboard-response","32","225602","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","228840","0.0-26.0-0.0","608.4000000357628","","","","","","","","51","0,0,0","6","blank","237","null","0.08384445525604431","0.17548506503044528","0.7063677102629266","0","","","","","","","","",""
"","html-keyboard-response","34","229844","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","232841","0.0-27.0-0.0","449.80000001192093","","","","","","","","49","0,0,1","6","blank","238","null","0.12356424086288216","0.20641074049974836","0.7536115207842862","0","","","","","","","","",""
"","html-keyboard-response","36","233847","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","237035","0.0-28.0-0.0","591.8000000119209","","","","","","","","50","0,1,1","6","blank","239","null","0.07205111731963415","0.2891087727925841","0.7478386787258683","1","","","","","","","","",""
"","html-keyboard-response","38","238038","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","241010","0.0-29.0-0.0","378.89999997615814","","","","","","","","50","0,0,1","6","blank","240","null","0.14260439595643057","0.36524177655798434","0.6840112890594848","0","","","","","","","","",""
"","html-keyboard-response","40","242016","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","41","245188","0.0-30.0-0.0","590.6999999880791","","","","","","","","49","0,0,0","6","blank","241","null","0.08579404560349178","0.2143001175073232","0.6635904687215546","0","","","","","","","","",""
"","html-keyboard-response","42","246194","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","250810","0.0-31.0-0.0","2007.6000000238419","","","","","","","","50","0,0,1","6","blank","242","null","0.37775778971962154","0.1937279492389213","0.5619016193616053","0","","","","","","","","",""
"","html-keyboard-response","44","251821","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","45","254769","0.0-32.0-0.0","379.80000001192093","","","","","","","","51","0,0,0","6","blank","243","null","0.315817688147612","0.31492048419701557","0.32419141317380673","0","","","","","","","","",""
"","html-keyboard-response","46","255776","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","260065","0.0-33.0-0.0","1702","","","","","","","","49","0,1,0","6","blank","244","null","0.3821722582353892","0.20850526371203842","0.29768128867211646","0","","","","","","","","",""
"","html-keyboard-response","48","261068","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","49","267106","0.0-34.0-0.0","null","","","","","","","","null","","","","245","probe-177","","","","","1","[object Object]","86","2","0","","","",""
"","html-keyboard-response","50","268123","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","272902","0.0-35.0-0.0","2190.899999976158","","","","","","","","51","0,0,0","6","blank","246","null","0.48573831584121535","0.17000681843475543","0.31630103798096504","0","","","","","","","","",""
"","html-keyboard-response","52","273905","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","276609","0.0-36.0-0.0","136.70000004768372","","","","","","","","50","0,0,0","6","blank","247","null","0.5016962635310019","0.1509924526302475","0.31489821800507867","0","","","","","","","","",""
"","html-keyboard-response","54","277613","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","55","283639","0.0-37.0-0.0","null","","","","","","","","null","","","","248","probe-234","","","","","0","[object Object]","null","null","0","","","",""
"","html-keyboard-response","56","284641","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","57","288460","0.0-38.0-0.0","1251.3999999761581","","","","","","","","49","1,0,0","6","blank","249","null","0.4658937676894282","0.09131801096737573","0.2061159028374761","1","","","","","","","","",""
"","html-keyboard-response","58","289464","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","59","294124","0.0-39.0-0.0","2084.199999988079","","","","","","","","49","0,0,1","6","blank","250","null","0.519492283138997","0.10554197363805068","0.27134840471594907","0","","","","","","","","",""
"","html-keyboard-response","60","295127","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","298610","0.0-40.0-0.0","918.2999999523163","","","","","","","","50","0,0,1","6","blank","251","null","0.5732920346291742","0.1521824302537612","0.359117996064388","0","","","","","","","","",""
"","html-keyboard-response","62","299615","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","303005","0.0-41.0-0.0","822.8000000119209","","","","","","","","51","1,0,0","6","blank","252","null","0.4427129031962063","0.1954712178747902","0.367604953447091","0","","","","","","","","",""
"","html-keyboard-response","64","304012","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","307425","0.0-42.0-0.0","785","","","","","","","","50","1,0,0","6","blank","253","null","0.6183586483486053","0.16294342904895218","0.3135256399442947","0","","","","","","","","",""
"","html-keyboard-response","66","308429","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","67","312885","0.0-43.0-0.0","2936.599999964237","","","","","","","","53","","","","254","probe-244","","","","","0","[object Object]","null","null","0","","","",""
"","html-keyboard-response","68","313889","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","317962","0.0-44.0-0.0","1463.9000000357628","","","","","","","","50","0,1,0","6","blank","255","null","0.6308710242145419","0.20980060306573692","0.2871276024657771","1","","","","","","","","",""
"","html-keyboard-response","70","318972","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","71","323012","0.0-45.0-0.0","2513.600000023842","","","","","","","","56","","","","256","probe-127","","","","","1","[object Object]","207","5","0","","","",""
"","html-keyboard-response","72","324018","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","330121","0.0-46.0-0.0","null","","","","","","","","null","1,0,0","6","blank","257","null","0.7286956666996808","0.12082389106941964","0.33066752123634596","","","","","","","","","",""
"","html-keyboard-response","74","331124","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","75","334460","0.0-47.0-0.0","731.3000000119209","","","","","","","","50","1,0,1","6","blank","258","null","0.6560983111254284","0.1705903930661333","0.26114451533638205","0","","","","","","","","",""
"","html-keyboard-response","76","335464","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","77","338370","0.0-48.0-0.0","323.10000002384186","","","","","","","","49","1,0,1","6","blank","259","null","0.6962178579368744","0.14831584113220328","0.2971119059275593","1","","","","","","","","",""
"","html-keyboard-response","78","339387","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","79","342629","0.0-49.0-0.0","626.1000000238419","","","","","","","","49","0,0,0","6","blank","260","null","0.5875817966940657","0.21947417259836502","0.18403017556452184","0","","","","","","","","",""
"","html-keyboard-response","80","343644","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","81","347685","0.0-50.0-0.0","1432.8999999761581","","","","","","","","50","1,1,0","6","blank","261","null","0.484648752142172","0.3140567449162669","0.3333699400647817","1","","","","","","","","",""
"","html-keyboard-response","82","348690","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","83","351961","0.0-51.0-0.0","721.3999999761581","","","","","","","","50","1,0,0","6","blank","262","null","0.5200345550804593","0.22897773612965833","0.15704234370945527","0","","","","","","","","",""
"","html-keyboard-response","84","352965","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","85","356120","0.0-52.0-0.0","554.8999999761581","","","","","","","","51","0,0,0","6","blank","263","null","0.4930722873679277","0.19802147045150187","0.23508473258106555","0","","","","","","","","",""
"","html-keyboard-response","86","357124","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","87","361514","0.0-53.0-0.0","2869.199999988079","","","","","","","","56","","","","264","probe-254","","","","","0","[object Object]","null","null","1","","","",""
"","html-keyboard-response","88","362518","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","89","366328","0.0-54.0-0.0","1224.1000000238419","","","","","","","","51","1,0,0","6","blank","265","null","0.511657126003424","0.05604861794731834","0.21017516048804905","0","","","","","","","","",""
"","html-keyboard-response","90","367331","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","91","370225","0.0-55.0-0.0","287.4000000357628","","","","","","","","51","1,0,0","6","blank","266","null","0.5150267542676508","0.17727726915813222","0.2959435099817029","0","","","","","","","","",""
"","html-keyboard-response","92","371227","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","377334","0.0-56.0-0.0","null","","","","","","","","null","0,0,0","6","blank","267","null","0.39432010215176294","0.18035586270431256","0.47477542598742817","","","","","","","","","",""
"","html-keyboard-response","94","378341","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","95","381457","0.0-57.0-0.0","522.1999999880791","","","","","","","","50","0,0,1","6","blank","268","null","0.49181881764789614","0.13603344816022944","0.4101675185026421","0","","","","","","","","",""
"","html-keyboard-response","96","382470","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","break","97","448077","0.0-57.0-2.0","65605.5","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","98","452226","0.0-57.0-3.0","1572.199999988079","","","","","","","","51","1,0,1","6","blank","269","null","0.6687118004409703","0.06046152224576531","0.501813859599062","1","","","","","","","","",""
"","html-keyboard-response","99","453230","0.0-57.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","100","456231","0.0-58.0-0.0","377.10000002384186","","","","","","","","51","1,0,1","6","blank","270","null","0.6361487270827996","0.0758394347441941","0.35745822526211257","1","","","","","","","","",""
"","html-keyboard-response","101","457247","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","102","460132","0.0-59.0-0.0","293.69999998807907","","","","","","","","51","0,0,0","6","blank","271","null","0.5680373715240673","0.06511584057657026","0.17225348970133195","0","","","","","","","","",""
"","html-keyboard-response","103","461137","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","104","465448","0.0-60.0-0.0","2790.800000011921","","","","","","","","53","","","","272","probe-104","","","","","1","[object Object]","122","3","1","","","",""
"","html-keyboard-response","105","466464","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","106","471668","0.0-61.0-0.0","2584.100000023842","","","","","","","","49","0,0,0","6","blank","273","null","0.5991545703952518","0.07462723811725533","0.26830379891084666","0","","","","","","","","",""
"","html-keyboard-response","107","472673","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","108","477069","0.0-62.0-0.0","1806.199999988079","","","","","","","","50","1,0,0","6","blank","274","null","0.6300925614748417","0.255385462549451","0.19979289734364428","0","","","","","","","","",""
"","html-keyboard-response","109","478072","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","110","482064","0.0-63.0-0.0","1409.4000000357628","","","","","","","","51","1,0,0","6","blank","275","null","0.5171449382438439","0.3139431715354453","0.24517127479452952","0","","","","","","","","",""
"","html-keyboard-response","111","483073","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","112","486875","0.0-64.0-0.0","1241.800000011921","","","","","","","","51","0,0,0","6","blank","276","null","0.573490047558558","0.2368501803958246","0.2960258447169916","0","","","","","","","","",""
"","html-keyboard-response","113","487881","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","114","491914","0.0-65.0-0.0","2511.300000011921","","","","","","","","53","","","","277","probe-221","","","","","1","[object Object]","121","3","1","","","",""
"","html-keyboard-response","115","492932","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","116","497051","0.0-66.0-0.0","1530.199999988079","","","","","","","","50","1,0,0","6","blank","278","null","0.5577118128119574","0.23768210109862054","0.36539325590057864","0","","","","","","","","",""
"","html-keyboard-response","117","498057","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","118","502062","0.0-67.0-0.0","2477.399999976158","","","","","","","","56","","","","279","probe-140","","","","","1","[object Object]","127","3","0","","","",""
"","html-keyboard-response","119","503067","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","120","507853","0.0-68.0-0.0","2185.699999988079","","","","","","","","50","1,0,0","6","blank","280","null","0.5773686376886122","0.20171788184646045","0.30887823539196","0","","","","","","","","",""
"","html-keyboard-response","121","508858","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","122","511892","0.0-69.0-0.0","418.4000000357628","","","","","","","","51","1,0,0","6","blank","281","null","0.523717766309113","0.1167175712912654","0.19741847110982647","0","","","","","","","","",""
"","html-keyboard-response","123","512897","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","124","515694","0.0-70.0-0.0","240.5","","","","","","","","49","1,1,1","6","blank","282","null","0.6008604378240632","0.1582652314059618","0.2878916598062872","1","","","","","","","","",""
"","html-keyboard-response","125","516701","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","126","520157","0.0-71.0-0.0","857.5","","","","","","","","50","1,0,1","6","blank","283","null","0.7790857200002616","0.08504795309974902","0.2561991153453337","0","","","","","","","","",""
"","html-keyboard-response","127","521165","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","128","524782","0.0-72.0-0.0","1011.3999999761581","","","","","","","","49","1,0,0","6","blank","284","null","0.7201202119170881","0.10198048074443644","0.37249169249081054","1","","","","","","","","",""
"","html-keyboard-response","129","525799","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","130","531836","0.0-73.0-0.0","null","","","","","","","","null","","","","285","probe-207","","","","","1","[object Object]","204","5","0","","","",""
"","html-keyboard-response","131","532840","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","132","537274","0.0-74.0-0.0","1837.300000011921","","","","","","","","50","1,0,0","6","blank","286","null","0.6244655664080558","0.05474069021966577","0.35959116796940677","0","","","","","","","","",""
"","html-keyboard-response","133","538281","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","134","541640","0.0-75.0-0.0","773.1000000238419","","","","","","","","51","1,0,0","6","blank","287","null","0.5634674807322875","0.11496712675436825","0.308824630909679","0","","","","","","","","",""
"","html-keyboard-response","135","542645","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","136","548675","0.0-76.0-0.0","null","","","","","","","","null","","","","288","probe-76","","","","","1","[object Object]","162","4","0","","","",""
"","html-keyboard-response","137","549691","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","138","553326","0.0-77.0-0.0","1049.5","","","","","","","","50","1,0,0","6","blank","289","null","0.5376217533644373","0.1586514914349969","0.37042047204914097","0","","","","","","","","",""
"","html-keyboard-response","139","554332","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","140","557600","0.0-78.0-0.0","686","","","","","","","","51","0,0,1","6","blank","290","null","0.5729965804074293","0.23578091137195942","0.5261731480389391","1","","","","","","","","",""
"","html-keyboard-response","141","558619","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","142","562853","0.0-79.0-0.0","1627","","","","","","","","51","1,1,1","6","blank","291","null","0.597845425549885","0.2695285561289324","0.40492963020091344","1","","","","","","","","",""
"","html-keyboard-response","143","563857","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","144","568116","0.0-80.0-0.0","2742.399999976158","","","","","","","","56","","","","292","probe-151","","","","","1","[object Object]","208","5","0","","","",""
"","html-keyboard-response","145","569133","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","146","572935","0.0-81.0-0.0","1221.3999999761581","","","","","","","","50","0,1,0","6","blank","293","null","0.37002344541924603","0.39122152447190567","0.252117770571782","1","","","","","","","","",""
"","html-keyboard-response","147","573942","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
