"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","html-keyboard-response","28","253845","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","256788","0.0-24.0-0.0","397.7000000476837","","","","","","","","49","0,0,1","6","blank","235","null","0.14973577023205661","0.392104683553348","0.22929368275111933","0","","","","","","","","",""
"","html-keyboard-response","30","257789","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","260669","0.0-25.0-0.0","329.5","","","","","","","","49","0,0,1","6","blank","236","null","0.12217831244714772","0.35022729131234526","0.3837188118318335","0","","","","","","","","",""
"","html-keyboard-response","32","261673","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","264224","0.0-26.0-0.0","0.09999996423721313","","","","","","","","50","0,0,0","6","blank","237","null","0.05782395287907777","0.1644920877513812","0.453749492104074","0","","","","","","","","",""
"","html-keyboard-response","34","265229","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","268532","0.0-27.0-0.0","754.0999999642372","","","","","","","","51","0,0,1","6","blank","238","null","0.06887766699178387","0.21462575356589703","0.36599792777486434","1","","","","","","","","",""
"","html-keyboard-response","36","269537","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","272841","0.0-28.0-0.0","756.7000000476837","","","","","","","","51","0,0,1","6","blank","239","null","0.11022220766544406","0.379492619157821","0.45531666196855336","1","","","","","","","","",""
"","html-keyboard-response","38","273845","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","276782","0.0-29.0-0.0","385.89999997615814","","","","","","","","51","0,1,1","6","blank","240","null","0.10408648261848423","0.4387673925383838","0.5565818159956998","1","","","","","","","","",""
"","html-keyboard-response","40","277786","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","41","280799","0.0-30.0-0.0","466.89999997615814","","","","","","","","51","0,0,1","6","blank","241","null","0.09906760826846785","0.41233204270712703","0.5830899533111388","1","","","","","","","","",""
"","html-keyboard-response","42","281803","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","284698","0.0-31.0-0.0","345.7999999523163","","","","","","","","51","0,1,1","6","blank","242","null","0.0603697460754009","0.3465964260094724","0.3992621711239702","1","","","","","","","","",""
"","html-keyboard-response","44","285703","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","45","288876","0.0-32.0-0.0","622.9000000357628","","","","","","","","51","0,0,1","6","blank","243","null","0.0544837554689282","0.5171191246424194","0.28301116576378166","1","","","","","","","","",""
"","html-keyboard-response","46","289880","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","293978","0.0-33.0-0.0","1540.3999999761581","","","","","","","","51","1,0,0","6","blank","244","null","0.18565269931441605","0.5013436104125082","0.3011060101457861","0","","","","","","","","",""
"","html-keyboard-response","48","294983","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","297801","0.0-34.0-0.0","271.5","","","","","","","","51","0,0,0","6","blank","245","null","0.2034696506241818","0.5510253833972096","0.2543524203360167","0","","","","","","","","",""
"","html-keyboard-response","50","298805","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","51","304814","0.0-35.0-0.0","null","","","","","","","","null","","","","246","probe-59","","","","","1","[object Object]","160","4","0","","","",""
"","html-keyboard-response","52","305817","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","310201","0.0-36.0-0.0","1836.0999999642372","","","","","","","","49","0,0,1","6","blank","247","null","0.06028575708627127","0.5687169268440105","0.3289114259316063","0","","","","","","","","",""
"","html-keyboard-response","54","311205","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","314322","0.0-37.0-0.0","556.5","","","","","","","","51","0,0,1","6","blank","248","null","0.06741638698616717","0.4293865123615247","0.4221856591630003","1","","","","","","","","",""
"","html-keyboard-response","56","315327","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","57","318074","0.0-38.0-0.0","1234.4000000357628","","","","","","","","53","","","","249","probe-242","","","","","0","[object Object]","null","null","0","","","",""
"","html-keyboard-response","58","319079","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","59","322924","0.0-39.0-0.0","1295.3999999761581","","","","","","","","49","0,1,1","6","blank","250","null","0.15134176516069348","0.611171778414565","0.3215815562509268","0","","","","","","","","",""
"","html-keyboard-response","60","323929","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","326763","0.0-40.0-0.0","289.60000002384186","","","","","","","","51","1,0,0","6","blank","251","null","0.09908733525319019","0.5804843472441504","0.2690804652730109","0","","","","","","","","",""
"","html-keyboard-response","62","327768","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","330317","0.0-41.0-0.0","0.19999998807907104","","","","","","","","51","0,0,0","6","blank","252","null","0.12435853775943434","0.667759046221592","0.24095813067089636","0","","","","","","","","",""
"","html-keyboard-response","64","331323","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","334320","0.0-42.0-0.0","447.9000000357628","","","","","","","","51","0,1,0","6","blank","253","null","0.17564728158304158","0.6273121231291717","0.1682989940156461","0","","","","","","","","",""
"","html-keyboard-response","66","335325","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","338407","0.0-43.0-0.0","533.3000000119209","","","","","","","","51","1,1,0","6","blank","254","null","0.11188148977219023","0.5616995212535447","0.28240501986234373","0","","","","","","","","",""
"","html-keyboard-response","68","339412","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","342948","0.0-44.0-0.0","985.9000000357628","","","","","","","","51","0,0,0","6","blank","255","null","0.21611236934217004","0.6026848321803019","0.18670033529598087","0","","","","","","","","",""
"","html-keyboard-response","70","343957","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","71","347971","0.0-45.0-0.0","1467.8999999761581","","","","","","","","51","0,1,0","6","blank","256","null","0.08862838943301926","0.6383425687305803","0.11381535345027496","0","","","","","","","","",""
"","html-keyboard-response","72","348976","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","73","351865","0.0-46.0-0.0","1379.199999988079","","","","","","","","54","","","","257","probe-169","","","","","1","[object Object]","84","2","1","","","",""
"","html-keyboard-response","74","352870","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","75","357749","0.0-47.0-0.0","2333.900000035763","","","","","","","","49","1,1,0","6","blank","258","null","0.14938208896559738","0.636212285476604","0.26847703057990935","1","","","","","","","","",""
"","html-keyboard-response","76","358754","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","77","361813","0.0-48.0-0.0","512.7000000476837","","","","","","","","49","0,1,1","6","blank","259","null","0.23619398305319436","0.6346958160743946","0.279757328701526","0","","","","","","","","",""
"","html-keyboard-response","78","362816","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","79","365728","0.0-49.0-0.0","362.19999998807907","","","","","","","","51","1,1,0","6","blank","260","null","0.15005982088942849","0.6787414656599907","0.21734305541532856","0","","","","","","","","",""
"","html-keyboard-response","80","366733","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","81","369600","0.0-50.0-0.0","321.19999998807907","","","","","","","","51","1,0,1","6","blank","261","null","0.15087296116284882","0.6138581464834897","0.18571605022607288","1","","","","","","","","",""
"","html-keyboard-response","82","370605","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","83","373516","0.0-51.0-0.0","361.30000001192093","","","","","","","","51","0,1,0","6","blank","262","null","0.20684308495349132","0.4366786396576382","0.2960129299027879","0","","","","","","","","",""
"","html-keyboard-response","84","374517","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","85","377354","0.0-52.0-0.0","290.5","","","","","","","","51","0,0,1","6","blank","263","null","0.20831581655806897","0.5198484313370992","0.35157208523529304","1","","","","","","","","",""
"","html-keyboard-response","86","378359","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","87","382178","0.0-53.0-0.0","2312","","","","","","","","54","","","","264","probe-57","","","","","1","[object Object]","123","3","1","","","",""
"","html-keyboard-response","88","383182","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","89","387702","0.0-54.0-0.0","1963.699999988079","","","","","","","","50","1,0,0","6","blank","265","null","0.2961682294037373","0.5174225680450454","0.25084781949879476","0","","","","","","","","",""
"","html-keyboard-response","90","388707","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","91","391798","0.0-55.0-0.0","542.6999999880791","","","","","","","","51","0,1,0","6","blank","266","null","0.3302515729234407","0.565302951750715","0.17474211919602448","0","","","","","","","","",""
"","html-keyboard-response","92","392803","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","397300","0.0-56.0-0.0","1950.3999999761581","","","","","","","","51","0,1,0","6","blank","267","null","0.2520934185229821","0.5729781149580004","0.249011523500485","0","","","","","","","","",""
"","html-keyboard-response","94","398303","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","95","401837","0.0-57.0-0.0","986.5","","","","","","","","51","0,0,0","6","blank","268","null","0.36020751616952923","0.5328308030618982","0.1664147325396914","0","","","","","","","","",""
"","html-keyboard-response","96","402841","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","97","405752","0.0-58.0-0.0","360.89999997615814","","","","","","","","51","1,0,0","6","blank","269","null","0.29004711166256736","0.46701753745514824","0.18032066328303054","0","","","","","","","","",""
"","html-keyboard-response","98","406754","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","99","409479","0.0-59.0-0.0","175.69999998807907","","","","","","","","50","0,0,0","6","blank","270","null","0.18571464784013647","0.3204669683911579","0.13944026143641355","0","","","","","","","","",""
"","html-keyboard-response","100","410485","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","101","413261","0.0-60.0-0.0","226.5","","","","","","","","49","0,0,0","6","blank","271","null","0.23343992487792264","0.49534905345313723","0.2210054440461766","0","","","","","","","","",""
"","html-keyboard-response","102","414266","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","103","416680","0.0-61.0-0.0","902.0999999642372","","","","","","","","54","","","","272","probe-112","","","","","1","[object Object]","162","4","1","","","",""
"","html-keyboard-response","104","417684","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","105","421572","0.0-62.0-0.0","1342.699999988079","","","","","","","","51","1,0,1","6","blank","273","null","0.30446187041248507","0.49325597554355055","0.19053351191417722","1","","","","","","","","",""
"","html-keyboard-response","106","422577","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","107","425899","0.0-63.0-0.0","772.2999999523163","","","","","","","","51","1,1,0","6","blank","274","null","0.28529431670479194","0.6375002817841935","0.1656195679953369","0","","","","","","","","",""
"","html-keyboard-response","108","426904","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","109","430097","0.0-64.0-0.0","642.3999999761581","","","","","","","","51","1,0,0","6","blank","275","null","0.40287477630279656","0.521508578418507","0.16118419629669803","0","","","","","","","","",""
"","html-keyboard-response","110","431102","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","111","433832","0.0-65.0-0.0","185.60000002384186","","","","","","","","50","0,1,0","6","blank","276","null","0.23223398835207984","0.6935302268607738","0.2516725906098889","1","","","","","","","","",""
"","html-keyboard-response","112","434837","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","113","438817","0.0-66.0-0.0","1430","","","","","","","","49","0,1,0","6","blank","277","null","0.1541299606624636","0.7084269135171658","0.27896646397099206","0","","","","","","","","",""
"","html-keyboard-response","114","439822","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","115","443002","0.0-67.0-0.0","630.0999999642372","","","","","","","","51","0,0,0","6","blank","278","null","0.30274983228196106","0.6049594577852153","0.2825814725178886","0","","","","","","","","",""
"","html-keyboard-response","116","444008","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","117","446991","0.0-68.0-0.0","436.5","","","","","","","","50","0,1,1","6","blank","279","null","0.1385674712708107","0.5228881721595429","0.23981630111828495","1","","","","","","","","",""
"","html-keyboard-response","118","447996","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","119","451365","0.0-69.0-0.0","1856.699999988079","","","","","","","","56","","","","280","probe-78","","","","","1","[object Object]","127","3","0","","","",""
"","html-keyboard-response","120","452369","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","121","458420","0.0-70.0-0.0","null","","","","","","","","null","0,1,0","6","blank","281","null","0.12263914214462722","0.44950064772786447","0.28362986727552825","","","","","","","","","",""
"","html-keyboard-response","122","459426","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","123","462687","0.0-71.0-0.0","715.8999999761581","","","","","","","","51","0,1,1","6","blank","282","null","0.11686292381018178","0.5644645478821521","0.39060505245504773","1","","","","","","","","",""
"","html-keyboard-response","124","463693","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","125","466693","0.0-72.0-0.0","450.69999998807907","","","","","","","","51","0,0,1","6","blank","283","null","0.05703945686774185","0.6111672238070464","0.4503631104469602","1","","","","","","","","",""
"","html-keyboard-response","126","467698","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","127","470721","0.0-73.0-0.0","473.4000000357628","","","","","","","","51","0,1,0","6","blank","284","null","0.09793347408064251","0.4567293984408395","0.5381237745345699","0","","","","","","","","",""
"","html-keyboard-response","128","471727","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","129","474677","0.0-74.0-0.0","403.0999999642372","","","","","","","","51","0,1,0","6","blank","285","null","0.16050087252054007","0.45057432100082667","0.5344371395212137","0","","","","","","","","",""
"","html-keyboard-response","130","475681","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","131","478178","0.0-75.0-0.0","985.7999999523163","","","","","","","","54","","","","286","probe-232","","","","","0","[object Object]","null","null","0","","","",""
"","html-keyboard-response","132","479182","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","133","482143","0.0-76.0-0.0","412.0999999642372","","","","","","","","51","1,0,0","6","blank","287","null","0.21461665821857687","0.5290384853258913","0.45248310292465477","0","","","","","","","","",""
"","html-keyboard-response","134","483145","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","135","485462","0.0-77.0-0.0","805.5","","","","","","","","54","","","","288","probe-221","","","","","1","[object Object]","169","4","1","","","",""
"","html-keyboard-response","136","486466","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","137","489429","0.0-78.0-0.0","414.30000001192093","","","","","","","","51","0,0,1","6","blank","289","null","0.2882625171857835","0.651028744575845","0.46289653308102174","1","","","","","","","","",""
"","html-keyboard-response","138","490431","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","139","494690","0.0-79.0-0.0","1709.699999988079","","","","","","","","50","1,0,0","6","blank","290","null","0.36587083527782605","0.5159537785031725","0.44953716907460395","0","","","","","","","","",""
"","html-keyboard-response","140","495696","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","141","499566","0.0-80.0-0.0","1324.3999999761581","","","","","","","","51","1,0,1","6","blank","291","null","0.6008919176495267","0.3652552866935552","0.3040888537382426","1","","","","","","","","",""
"","html-keyboard-response","142","500571","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","143","502930","0.0-81.0-0.0","847.3000000119209","","","","","","","","54","","","","292","probe-83","","","","","1","[object Object]","42","1","1","","","",""
"","html-keyboard-response","144","503935","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","145","507347","0.0-82.0-0.0","867.8000000119209","","","","","","","","51","0,1,0","6","blank","293","null","0.5873010228835824","0.45098962717206986","0.30593290648318455","0","","","","","","","","",""
"","html-keyboard-response","146","508352","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","147","511198","0.0-83.0-0.0","296.5","","","","","","","","51","0,0,0","6","blank","294","null","0.5845139408876114","0.2935940618916909","0.32085287882717445","0","","","","","","","","",""
"","html-keyboard-response","148","512202","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
