"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","html-keyboard-response","11","117477","0.0-11.0","1741.2000000029802","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_probe_2","12","144295","0.0-12.0","null","run_exp/static/audio/clip_34_recognition_2.m4a","null","","","","","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","259315","0.0-13.0","115017.09999999404","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_outcome","14","280938","0.0-14.0","null","run_exp/static/audio/clip_35_recognition_3.m4a","null","","","","","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","282056","0.0-15.0","1116.7999999970198","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_test_phase","16","306573","0.0-16.0","null","run_exp/static/audio/clip_36_begin_final.m4a","null","","","","","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","306640","0.0-17.0","0.29999999701976776","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","18","310646","0.0-18.0","null","","","","","","","","null","","","","","","","","","","","","","","","","","",""
"","do_trial","19","315571","0.0-19.0-0.0","2369.5","","","","","","","","49","0,1,1","6","blank","230","null","0.09734732333151243","0.3857069550878919","0.5255457168381765","0","","","","","","","","",""
"","html-keyboard-response","20","316576","0.0-19.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","21","321658","0.0-20.0-0.0","2514.5","","","","","","","","51","1,0,1","6","blank","231","null","0.19779033291634174","0.46594568046708545","0.4990522144964122","1","","","","","","","","",""
"","html-keyboard-response","22","322660","0.0-20.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","23","326520","0.0-21.0-0.0","1313.7000000029802","","","","","","","","50","0,0,1","6","blank","232","null","0.24754362554830664","0.4732946914278435","0.5829606121449623","0","","","","","","","","",""
"","html-keyboard-response","24","327523","0.0-21.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","330402","0.0-22.0-0.0","330.5","","","","","","","","49","0,0,0","6","blank","233","null","0.2594435259680582","0.5511135324496881","0.6390296292498239","0","","","","","","","","",""
"","html-keyboard-response","26","331408","0.0-22.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","334305","0.0-23.0-0.0","350.1000000089407","","","","","","","","51","0,1,1","6","blank","234","null","0.3219607706410353","0.43523531691631206","0.5869614967010942","1","","","","","","","","",""
"","html-keyboard-response","28","335306","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","338217","0.0-24.0-0.0","362.1000000089407","","","","","","","","51","0,0,1","6","blank","235","null","0.20023357305109485","0.4228740670737313","0.5552713939419684","1","","","","","","","","",""
"","html-keyboard-response","30","339222","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","342338","0.0-25.0-0.0","573.2999999970198","","","","","","","","51","1,0,1","6","blank","236","null","0.19231962574678094","0.2880439076765084","0.5479537887130943","1","","","","","","","","",""
"","html-keyboard-response","32","343344","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","346275","0.0-26.0-0.0","380.79999999701977","","","","","","","","51","0,1,0","6","blank","237","null","0.24922966806253324","0.24980011402923588","0.4624134837444941","0","","","","","","","","",""
"","html-keyboard-response","34","347277","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","350728","0.0-27.0-0.0","892.2999999970198","","","","","","","","49","0,0,1","6","blank","238","null","0.17612584161839462","0.35085431808458917","0.6138403122214837","0","","","","","","","","",""
"","html-keyboard-response","36","351735","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","354877","0.0-28.0-0.0","591.5","","","","","","","","50","0,0,1","6","blank","239","null","0.12011845205933062","0.2336266279276407","0.5149981873776617","0","","","","","","","","",""
"","html-keyboard-response","38","355883","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","358818","0.0-29.0-0.0","385.40000000596046","","","","","","","","51","1,1,0","6","blank","240","null","0.1676435425043509","0.3567543851234756","0.48982411894630296","0","","","","","","","","",""
"","html-keyboard-response","40","359823","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","41","363341","0.0-30.0-0.0","973.9000000059605","","","","","","","","51","0,0,1","6","blank","241","null","0.2494501651171955","0.2198589386197878","0.5597160914042297","1","","","","","","","","",""
"","html-keyboard-response","42","364346","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","367416","0.0-31.0-0.0","522.6999999880791","","","","","","","","51","1,0,1","6","blank","242","null","0.46245219003860216","0.15949410303876085","0.2682928862118346","1","","","","","","","","",""
"","html-keyboard-response","44","368422","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","45","374434","0.0-32.0-0.0","null","","","","","","","","null","","","","243","probe-87","","","","","1","[object Object]","205","5","0","","","",""
"","html-keyboard-response","46","375436","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","379373","0.0-33.0-0.0","1388.6000000089407","","","","","","","","51","0,0,0","6","blank","244","null","0.5362414080947976","0.13208114954129715","0.1557113256202077","0","","","","","","","","",""
"","html-keyboard-response","48","380377","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","384183","0.0-34.0-0.0","1260","","","","","","","","49","1,0,0","6","blank","245","null","0.5558508862180491","0.2685713340528445","0.24189644934250745","1","","","","","","","","",""
"","html-keyboard-response","50","385184","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","51","391196","0.0-35.0-0.0","null","","","","","","","","null","","","","246","probe-173","","","","","1","[object Object]","89","2","0","","","",""
"","html-keyboard-response","52","392198","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","53","396356","0.0-36.0-0.0","1609.8999999910593","","","","","","","","49","1,0,0","6","blank","247","null","0.4154870283170013","0.20337429559881465","0.2906747018022685","1","","","","","","","","",""
"","html-keyboard-response","54","397360","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","400871","0.0-37.0-0.0","958.7999999970198","","","","","","","","49","0,0,1","6","blank","248","null","0.5385349452310891","0.30772399989444316","0.2835369091828019","0","","","","","","","","",""
"","html-keyboard-response","56","401876","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","57","406247","0.0-38.0-0.0","1820","","","","","","","","51","0,0,0","6","blank","249","null","0.45307270314489656","0.42388277330231233","0.22837821789345103","0","","","","","","","","",""
"","html-keyboard-response","58","407252","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","59","410830","0.0-39.0-0.0","1025.5999999940395","","","","","","","","50","0,1,0","6","blank","250","null","0.5421613942612483","0.37403344494794455","0.26649029629684756","1","","","","","","","","",""
"","html-keyboard-response","60","411833","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","61","417849","0.0-40.0-0.0","null","","","","","","","","null","","","","251","probe-03","","","","","1","[object Object]","49","1","0","","","",""
"","html-keyboard-response","62","418854","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","63","422477","0.0-41.0-0.0","1070.6000000089407","","","","","","","","49","1,0,0","6","blank","252","null","0.47097086963404855","0.2809415554647037","0.17746594990499553","1","","","","","","","","",""
"","html-keyboard-response","64","423479","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","426539","0.0-42.0-0.0","514.7000000029802","","","","","","","","49","1,0,0","6","blank","253","null","0.532575824735225","0.31265134790451643","0.15910265950308033","1","","","","","","","","",""
"","html-keyboard-response","66","427545","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","430842","0.0-43.0-0.0","750.7999999970198","","","","","","","","49","0,1,0","6","blank","254","null","0.6246242428878771","0.3521696573787603","0.07502380426252833","0","","","","","","","","",""
"","html-keyboard-response","68","431848","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","69","435769","0.0-44.0-0.0","2407.7999999970198","","","","","","","","56","","","","255","probe-203","","","","","1","[object Object]","169","4","0","","","",""
"","html-keyboard-response","70","436771","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","71","440285","0.0-45.0-0.0","960.1000000089407","","","","","","","","49","1,0,0","6","blank","256","null","0.647651488798981","0.11058889284002024","0.10300231069511236","1","","","","","","","","",""
"","html-keyboard-response","72","441287","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","445103","0.0-46.0-0.0","1269.2000000029802","","","","","","","","49","0,0,0","6","blank","257","null","0.5177526492035541","0.0898290024323977","0.11213781552216939","0","","","","","","","","",""
"","html-keyboard-response","74","446108","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","75","449142","0.0-47.0-0.0","485.6000000089407","","","","","","","","50","1,0,0","6","blank","258","null","0.3829348176840614","0.2888033024366323","0.17826343769666708","0","","","","","","","","",""
"","html-keyboard-response","76","450147","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","77","454458","0.0-48.0-0.0","2800.9000000059605","","","","","","","","53","","","","259","probe-82","","","","","1","[object Object]","126","3","1","","","",""
"","html-keyboard-response","78","455459","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","79","458806","0.0-49.0-0.0","792.5999999940395","","","","","","","","50","1,0,0","6","blank","260","null","0.4102692021523686","0.30786360513221916","0.06151186270827207","0","","","","","","","","",""
"","html-keyboard-response","80","459810","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","81","462771","0.0-50.0-0.0","414","","","","","","","","51","0,0,0","6","blank","261","null","0.42169131517758074","0.2498832581228209","0.09812511244817308","0","","","","","","","","",""
"","html-keyboard-response","82","463775","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","83","467984","0.0-51.0-0.0","2696.9000000059605","","","","","","","","56","","","","262","probe-89","","","","","1","[object Object]","46","1","0","","","",""
"","html-keyboard-response","84","468988","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","85","472335","0.0-52.0-0.0","799.2999999970198","","","","","","","","49","1,1,0","6","blank","263","null","0.4259941433759842","0.3672066246942176","0.20910603888933288","1","","","","","","","","",""
"","html-keyboard-response","86","473337","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","87","477595","0.0-53.0-0.0","2745.5999999940395","","","","","","","","53","","","","264","probe-138","","","","","1","[object Object]","123","3","1","","","",""
"","html-keyboard-response","88","478599","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","89","482200","0.0-54.0-0.0","1054.7999999970198","","","","","","","","49","1,0,0","6","blank","265","null","0.46438125817345927","0.34055203041689863","0.21000743749147383","1","","","","","","","","",""
"","html-keyboard-response","90","483203","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","91","486625","0.0-55.0-0.0","872.2000000029802","","","","","","","","50","0,0,0","6","blank","266","null","0.47211904406803656","0.37294979399808287","0.1018979397685126","0","","","","","","","","",""
"","html-keyboard-response","92","487632","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","490546","0.0-56.0-0.0","360.20000000298023","","","","","","","","51","0,0,0","6","blank","267","null","0.4131489206076177","0.4431413489274808","0.10116451573481833","0","","","","","","","","",""
"","html-keyboard-response","94","491550","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","95","494415","0.0-57.0-0.0","316.20000000298023","","","","","","","","49","0,1,0","6","blank","268","null","0.5243854457707694","0.5556345808836786","0.11479440330064467","0","","","","","","","","",""
"","html-keyboard-response","96","495418","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","break","97","500163","0.0-57.0-2.0","4743.70000000298","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","98","503758","0.0-57.0-3.0","1053.7999999970198","","","","","","","","49","0,0,0","6","blank","269","null","0.48196507081671036","0.3423482187266326","0.1760621251120282","0","","","","","","","","",""
"","html-keyboard-response","99","504764","0.0-57.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","100","508020","0.0-58.0-0.0","708.2999999970198","","","","","","","","51","0,1,0","6","blank","270","null","0.40867513343290035","0.3850131089432348","0.06959814760576973","0","","","","","","","","",""
"","html-keyboard-response","101","509025","0.0-58.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","102","513510","0.0-59.0-0.0","2975.5999999940395","","","","","","","","53","","","","271","probe-99","","","","","1","[object Object]","128","3","1","","","",""
"","html-keyboard-response","103","514515","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","104","518632","0.0-60.0-0.0","1570.2999999970198","","","","","","","","50","1,1,0","6","blank","272","null","0.5371850466606631","0.24348246920536354","0.059877734219686084","1","","","","","","","","",""
"","html-keyboard-response","105","519638","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","106","522618","0.0-61.0-0.0","429.09999999403954","","","","","","","","50","0,0,1","6","blank","273","null","0.4884437629877267","0.3463574032994587","0.10101902784007628","0","","","","","","","","",""
"","html-keyboard-response","107","523620","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","108","526530","0.0-62.0-0.0","360.8999999910593","","","","","","","","51","0,0,0","6","blank","274","null","0.5084876000598831","0.20262358535701058","0.07473832200744665","0","","","","","","","","",""
"","html-keyboard-response","109","527533","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","110","530550","0.0-63.0-0.0","469","","","","","","","","49","0,0,1","6","blank","275","null","0.5257482527260899","0.12950555825830962","0.06967271775001996","0","","","","","","","","",""
"","html-keyboard-response","111","531552","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","112","535449","0.0-64.0-0.0","1349.2999999970198","","","","","","","","50","0,1,0","6","blank","276","null","0.5521130386238243","0.3341645543654401","0.1287508399083509","1","","","","","","","","",""
"","html-keyboard-response","113","536454","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","114","540257","0.0-65.0-0.0","1249.6000000089407","","","","","","","","50","1,0,0","6","blank","277","null","0.5264552758180611","0.3475215468052564","0.17411469094326046","0","","","","","","","","",""
"","html-keyboard-response","115","541263","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","116","545734","0.0-66.0-0.0","2958.2000000029802","","","","","","","","53","","","","278","probe-13","","","","","1","[object Object]","162","4","1","","","",""
"","html-keyboard-response","117","546739","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","118","550119","0.0-67.0-0.0","819.4000000059605","","","","","","","","49","0,0,0","6","blank","279","null","0.4808662307231731","0.3942005734051925","0.06340322656919258","0","","","","","","","","",""
"","html-keyboard-response","119","551120","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","120","554367","0.0-68.0-0.0","696.5999999940395","","","","","","","","51","0,0,0","6","blank","280","null","0.5880814432282396","0.2832599315008874","0.16708318926522592","0","","","","","","","","",""
"","html-keyboard-response","121","555373","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","122","558861","0.0-69.0-0.0","938.1000000089407","","","","","","","","50","1,0,0","6","blank","281","null","0.6683573530058969","0.2829280583271962","0.11276039266045547","0","","","","","","","","",""
"","html-keyboard-response","123","559867","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","124","562999","0.0-70.0-0.0","582.7000000029802","","","","","","","","51","0,0,0","6","blank","282","null","0.6551499131280285","0.277253426004858","0.06902279774860447","0","","","","","","","","",""
"","html-keyboard-response","125","564005","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","126","567330","0.0-71.0-0.0","776.0999999940395","","","","","","","","50","1,0,0","6","blank","283","null","0.7293702670579622","0.06751534776781772","0.17845082048167474","0","","","","","","","","",""
"","html-keyboard-response","127","568336","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","128","571404","0.0-72.0-0.0","520.9000000059605","","","","","","","","49","1,0,0","6","blank","284","null","0.8802084873089421","0.23353719230189107","0.07228154347002748","1","","","","","","","","",""
"","html-keyboard-response","129","572407","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","130","575956","0.0-73.0-0.0","997.4000000059605","","","","","","","","50","0,1,0","6","blank","285","null","0.6548103355363353","0.16721348779692896","0.0734531026900668","1","","","","","","","","",""
"","html-keyboard-response","131","576957","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","132","580804","0.0-74.0-0.0","2337.7999999970198","","","","","","","","56","","","","286","probe-200","","","","","1","[object Object]","122","3","0","","","",""
"","html-keyboard-response","133","581808","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","134","584999","0.0-75.0-0.0","641","","","","","","","","49","1,0,0","6","blank","287","null","0.6637081357107159","0.12918319330492664","0.08098278885960188","1","","","","","","","","",""
"","html-keyboard-response","135","586005","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","136","589081","0.0-76.0-0.0","530.2000000029802","","","","","","","","49","1,0,0","6","blank","288","null","0.6107583570394904","0.22050151603113183","0.07875622051865185","1","","","","","","","","",""
"","html-keyboard-response","137","590083","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","138","593226","0.0-77.0-0.0","590.2999999970198","","","","","","","","49","1,0,0","6","blank","289","null","0.6322977247791021","0.0921692324002444","0.11460019845123327","1","","","","","","","","",""
"","html-keyboard-response","139","594232","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","140","598588","0.0-78.0-0.0","2845","","","","","","","","56","","","","290","probe-179","","","","","1","[object Object]","40","1","0","","","",""
"","html-keyboard-response","141","599590","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","142","602671","0.0-79.0-0.0","530.7000000029802","","","","","","","","49","0,0,0","6","blank","291","null","0.7375314168948461","0.15867578321582143","0.0567818679874225","0","","","","","","","","",""
"","html-keyboard-response","143","603672","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","144","606620","0.0-80.0-0.0","398.6000000089407","","","","","","","","50","1,1,0","6","blank","292","null","0.7353252801798573","0.17608664467415067","0.10908651240584614","1","","","","","","","","",""
"","html-keyboard-response","145","607622","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","146","610801","0.0-81.0-0.0","632.3000000119209","","","","","","","","50","1,0,0","6","blank","293","null","0.49658131711251946","0.17177768414516933","0.1834675085708262","0","","","","","","","","",""
