"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"","html-keyboard-response","11","109741","0.0-11.0","2624.5","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_probe_2","12","136683","0.0-12.0","null","run_exp/static/audio/clip_34_recognition_2.m4a","null","","","","","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","138116","0.0-13.0","1432.7999999970198","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are very sure saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you  saw it before but are not sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but are not sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_outcome","14","159786","0.0-14.0","null","run_exp/static/audio/clip_35_recognition_3.m4a","null","","","","","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","161025","0.0-15.0","1238.5","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_test_phase","16","185642","0.0-16.0","null","run_exp/static/audio/clip_36_begin_final.m4a","null","","","","","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","185696","0.0-17.0","9.299999997019768","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw the ship. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","18","187202","0.0-18.0","null","","","","","","","","null","","","","","","","","","","","","","","","","","",""
"","do_trial","19","191382","0.0-19.0-0.0","1635.1000000014901","","","","","","","","49","0,0,0","6","blank","230","null","0.21366264484234596","0.265927584394794","0.5542240125972736","0","","","","","","","","",""
"","html-keyboard-response","20","192385","0.0-19.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","21","195345","0.0-20.0-0.0","404.1000000014901","","","","","","","","50","1,1,1","6","blank","231","null","0.1657090120853344","0.2971611038989628","0.5523066732296206","1","","","","","","","","",""
"","html-keyboard-response","22","196350","0.0-20.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","23","199360","0.0-21.0-0.0","468.1000000014901","","","","","","","","50","0,0,1","6","blank","232","null","0.08982660685842685","0.27968641534237515","0.5074667431182109","0","","","","","","","","",""
"","html-keyboard-response","24","200363","0.0-21.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","203421","0.0-22.0-0.0","514","","","","","","","","51","0,0,1","6","blank","233","null","0.15409894835897275","0.30020086835340193","0.5569802634733722","1","","","","","","","","",""
"","html-keyboard-response","26","204427","0.0-22.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","207536","0.0-23.0-0.0","566.5","","","","","","","","51","0,1,1","6","blank","234","null","0.1563484570954425","0.3042630357895033","0.6611036809512244","1","","","","","","","","",""
"","html-keyboard-response","28","208541","0.0-23.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","211632","0.0-24.0-0.0","545.7999999970198","","","","","","","","51","0,0,1","6","blank","235","null","0.07716463204572267","0.2574663002873695","0.7323524658551639","1","","","","","","","","",""
"","html-keyboard-response","30","212634","0.0-24.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","215676","0.0-25.0-0.0","502.70000000298023","","","","","","","","51","0,0,1","6","blank","236","null","0.053724224187435575","0.26271629575442373","0.6266806123484191","1","","","","","","","","",""
"","html-keyboard-response","32","216678","0.0-25.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","219709","0.0-26.0-0.0","489.6000000014901","","","","","","","","51","0,0,0","6","blank","237","null","0.09653461988415493","0.3095972996049629","0.5471317681149668","0","","","","","","","","",""
"","html-keyboard-response","34","220715","0.0-26.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","35","223778","0.0-27.0-0.0","519.7999999970198","","","","","","","","49","0,0,0","6","blank","238","null","0.05913860468861245","0.334082872143991","0.6721628348203618","0","","","","","","","","",""
"","html-keyboard-response","36","224782","0.0-27.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","37","227754","0.0-28.0-0.0","425.8999999985099","","","","","","","","50","0,1,0","6","blank","239","null","0.16022898192273272","0.17487595687210813","0.5561092044977367","1","","","","","","","","",""
"","html-keyboard-response","38","228758","0.0-28.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","39","231684","0.0-29.0-0.0","380.69999999552965","","","","","","","","50","0,0,1","6","blank","240","null","0.19149943080844792","0.3285487470421469","0.6185294647972447","0","","","","","","","","",""
"","html-keyboard-response","40","232688","0.0-29.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","41","238697","0.0-30.0-0.0","null","","","","","","","","null","","","","241","probe-85","","","","","1","[object Object]","127","3","0","","","",""
"","html-keyboard-response","42","239700","0.0-30.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","43","244361","0.0-31.0-0.0","2118.39999999851","","","","","","","","49","0,0,0","6","blank","242","null","0.16400198415961734","0.39688655592348443","0.6418424909213556","0","","","","","","","","",""
"","html-keyboard-response","44","245366","0.0-31.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","45","249743","0.0-32.0-0.0","2872","","","","","","","","56","","","","243","probe-89","","","","","1","[object Object]","40","1","0","","","",""
"","html-keyboard-response","46","250747","0.0-32.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","47","254897","0.0-33.0-0.0","1606.5","","","","","","","","49","0,1,0","6","blank","244","null","0.12403480978170213","0.43700840729793256","0.32673624520256667","0","","","","","","","","",""
"","html-keyboard-response","48","255903","0.0-33.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","49","258857","0.0-34.0-0.0","408.90000000596046","","","","","","","","51","0,0,0","6","blank","245","null","0.16261441600216717","0.4703857229668266","0.2674468325633932","0","","","","","","","","",""
"","html-keyboard-response","50","259860","0.0-34.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","51","262809","0.0-35.0-0.0","402.5","","","","","","","","50","1,0,0","6","blank","246","null","0.25151734452234387","0.5527427956642503","0.25956612016145325","0","","","","","","","","",""
"","html-keyboard-response","52","263814","0.0-35.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","53","267844","0.0-36.0-0.0","2520.2999999970198","","","","","","","","56","","","","247","probe-179","","","","","1","[object Object]","202","5","0","","","",""
"","html-keyboard-response","54","268846","0.0-36.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","55","272810","0.0-37.0-0.0","1416.1000000014901","","","","","","","","49","0,0,0","6","blank","248","null","0.3192412299179346","0.5357931187227548","0.14521271650061188","0","","","","","","","","",""
"","html-keyboard-response","56","273811","0.0-37.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","57","277571","0.0-38.0-0.0","2253.60000000149","","","","","","","","56","","","","249","probe-157","","","","","1","[object Object]","48","1","0","","","",""
"","html-keyboard-response","58","278575","0.0-38.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","59","282749","0.0-39.0-0.0","1625.1000000014901","","","","","","","","50","1,0,0","6","blank","250","null","0.2787732086112794","0.4450966838027496","0.1893066414527472","0","","","","","","","","",""
"","html-keyboard-response","60","283753","0.0-39.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","61","287011","0.0-40.0-0.0","677","","","","","","","","51","0,0,0","6","blank","251","null","0.14388937565957652","0.6499216813300338","0.10982924312463922","0","","","","","","","","",""
"","html-keyboard-response","62","288013","0.0-40.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","63","294027","0.0-41.0-0.0","null","","","","","","","","null","","","","252","probe-36","","","","","1","[object Object]","129","3","0","","","",""
"","html-keyboard-response","64","295032","0.0-41.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","65","299014","0.0-42.0-0.0","1437.3999999985099","","","","","","","","49","0,1,0","6","blank","253","null","0.22734414002979","0.6238936177053488","0.19029755885797986","0","","","","","","","","",""
"","html-keyboard-response","66","300018","0.0-42.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","67","303060","0.0-43.0-0.0","502.19999999552965","","","","","","","","50","0,1,0","6","blank","254","null","0.32806134370619605","0.6976874313295867","0.22068933082085884","1","","","","","","","","",""
"","html-keyboard-response","68","304064","0.0-43.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","69","307007","0.0-44.0-0.0","397.70000000298023","","","","","","","","50","0,0,0","6","blank","255","null","0.36789719903471474","0.6515494028857559","0.15865346697440522","0","","","","","","","","",""
"","html-keyboard-response","70","308013","0.0-44.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","71","312312","0.0-45.0-0.0","2790","","","","","","","","53","","","","256","probe-225","","","","","1","[object Object]","208","5","1","","","",""
"","html-keyboard-response","72","313317","0.0-45.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","73","317234","0.0-46.0-0.0","1374.1000000014901","","","","","","","","51","0,0,0","6","blank","257","null","0.33106007259432546","0.6632896766456233","0.12711798905597654","0","","","","","","","","",""
"","html-keyboard-response","74","318240","0.0-46.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","75","321647","0.0-47.0-0.0","1898","","","","","","","","56","","","","258","probe-220","","","","","1","[object Object]","165","4","0","","","",""
"","html-keyboard-response","76","322651","0.0-47.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","77","327614","0.0-48.0-0.0","2419.6999999955297","","","","","","","","50","1,1,0","6","blank","259","null","0.4149103606337314","0.6918758728774911","0.056263196115219856","1","","","","","","","","",""
"","html-keyboard-response","78","328618","0.0-48.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","79","332188","0.0-49.0-0.0","1025.1000000014901","","","","","","","","50","0,1,0","6","blank","260","null","0.44677856622816225","0.6041821872764633","0.08381475767384028","1","","","","","","","","",""
"","html-keyboard-response","80","333193","0.0-49.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","81","336302","0.0-50.0-0.0","561.5","","","","","","","","50","1,1,0","6","blank","261","null","0.48934078863903124","0.5538643407133309","0.0573142009150195","1","","","","","","","","",""
"","html-keyboard-response","82","337308","0.0-50.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","83","340391","0.0-51.0-0.0","538","","","","","","","","50","0,0,0","6","blank","262","null","0.35497560924152616","0.6008996126375974","0.1033098184304387","0","","","","","","","","",""
"","html-keyboard-response","84","341396","0.0-51.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","85","344892","0.0-52.0-0.0","1988.1000000014901","","","","","","","","53","","","","263","probe-52","","","","","1","[object Object]","43","1","1","","","",""
"","html-keyboard-response","86","345896","0.0-52.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","87","350220","0.0-53.0-0.0","1777.6999999955297","","","","","","","","51","0,0,0","6","blank","264","null","0.3014195547752526","0.5454680021623776","0.08743856786856263","0","","","","","","","","",""
"","html-keyboard-response","88","351224","0.0-53.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","89","354729","0.0-54.0-0.0","1998","","","","","","","","56","","","","265","probe-241","","","","","0","[object Object]","null","null","1","","","",""
"","html-keyboard-response","90","355734","0.0-54.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","91","359907","0.0-55.0-0.0","1626.5","","","","","","","","51","1,1,0","6","blank","266","null","0.26026209194277683","0.6440755074284857","0.05548954628549616","0","","","","","","","","",""
"","html-keyboard-response","92","360911","0.0-55.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","93","364545","0.0-56.0-0.0","1079.8999999985099","","","","","","","","50","1,1,0","6","blank","267","null","0.276850221857772","0.5644972447391678","0.06327289475964028","1","","","","","","","","",""
"","html-keyboard-response","94","365549","0.0-56.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","95","368660","0.0-57.0-0.0","566.1999999955297","","","","","","","","50","1,1,0","6","blank","268","null","0.2342041411921279","0.6969133033462126","0.1532332122350943","1","","","","","","","","",""
"","html-keyboard-response","96","369665","0.0-57.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","break","97","371356","0.0-58.0-0.0","1690.2000000029802","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","98","375115","0.0-58.0-1.0","1217.5","","","","","","","","50","0,0,0","6","blank","269","null","0.1699067086658252","0.7157794796763806","0.19624956285185363","0","","","","","","","","",""
"","html-keyboard-response","99","376119","0.0-58.0-2.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","100","379350","0.0-59.0-0.0","681.7000000029802","","","","","","","","49","0,0,0","6","blank","270","null","0.2924946602333034","0.6230311533253311","0.25356283007905517","0","","","","","","","","",""
"","html-keyboard-response","101","380353","0.0-59.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","102","384862","0.0-60.0-0.0","3000.5","","","","","","","","53","","","","271","probe-223","","","","","1","[object Object]","120","3","1","","","",""
"","html-keyboard-response","103","385866","0.0-60.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","104","390539","0.0-61.0-0.0","2126.60000000149","","","","","","","","51","0,0,0","6","blank","272","null","0.24443462166409088","0.4802443234600649","0.09982577673625159","0","","","","","","","","",""
"","html-keyboard-response","105","391543","0.0-61.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","106","394643","0.0-62.0-0.0","555.5","","","","","","","","50","0,1,0","6","blank","273","null","0.23539900659766586","0.503676657160678","0.11589265962318786","1","","","","","","","","",""
"","html-keyboard-response","107","395648","0.0-62.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","108","398694","0.0-63.0-0.0","506.8999999985099","","","","","","","","50","0,1,1","6","blank","274","null","0.3071869177087907","0.6893359183113043","0.17718805096740028","1","","","","","","","","",""
"","html-keyboard-response","109","399699","0.0-63.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","110","402928","0.0-64.0-0.0","683.8999999985099","","","","","","","","50","0,0,0","6","blank","275","null","0.3789277215005823","0.7650085192177705","0.08205353786425007","0","","","","","","","","",""
"","html-keyboard-response","111","403930","0.0-64.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","112","407007","0.0-65.0-0.0","530.3999999985099","","","","","","","","49","0,0,0","6","blank","276","null","0.2973086954221722","0.7076501767203738","0.11004836154897789","0","","","","","","","","",""
"","html-keyboard-response","113","408010","0.0-65.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","114","411504","0.0-66.0-0.0","1983.2999999970198","","","","","","","","56","","","","277","probe-236","","","","","0","[object Object]","null","null","1","","","",""
"","html-keyboard-response","115","412506","0.0-66.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","116","416416","0.0-67.0-0.0","1355.5","","","","","","","","51","0,0,0","6","blank","278","null","0.3670024195212843","0.7259635982819391","0.06555757983733145","0","","","","","","","","",""
"","html-keyboard-response","117","417421","0.0-67.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","118","421159","0.0-68.0-0.0","2230.2999999970198","","","","","","","","53","","","","279","probe-102","","","","","1","[object Object]","88","2","1","","","",""
"","html-keyboard-response","119","422164","0.0-68.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","120","425745","0.0-69.0-0.0","1039.3000000044703","","","","","","","","50","1,0,0","6","blank","280","null","0.24999355831213865","0.7486531509754716","0.13141394379986593","0","","","","","","","","",""
"","html-keyboard-response","121","426749","0.0-69.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","122","429866","0.0-70.0-0.0","566.7999999970198","","","","","","","","51","0,1,0","6","blank","281","null","0.16590274141192765","0.655979684395642","0.11603080024844209","0","","","","","","","","",""
"","html-keyboard-response","123","430870","0.0-70.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","124","433866","0.0-71.0-0.0","452.29999999701977","","","","","","","","49","0,0,0","6","blank","282","null","0.11579495933066915","0.5744014407772354","0.09433961806206029","0","","","","","","","","",""
"","html-keyboard-response","125","434874","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","126","437866","0.0-72.0-0.0","438.79999999701977","","","","","","","","50","1,0,1","6","blank","283","null","0.09654202897323771","0.5880733068098747","0.13164905025912682","0","","","","","","","","",""
"","html-keyboard-response","127","438870","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","128","441828","0.0-73.0-0.0","408.1000000014901","","","","","","","","51","0,1,1","6","blank","284","null","0.2766714396272764","0.6249899480452564","0.14504092035996427","1","","","","","","","","",""
"","html-keyboard-response","129","442830","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","130","446211","0.0-74.0-0.0","836.1000000014901","","","","","","","","51","1,1,0","6","blank","285","null","0.2621870707448479","0.3956746245494254","0.077334963721374","0","","","","","","","","",""
"","html-keyboard-response","131","447217","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","132","451106","0.0-75.0-0.0","2381.39999999851","","","","","","","","56","","","","286","probe-136","","","","","1","[object Object]","201","5","0","","","",""
"","html-keyboard-response","133","452110","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","134","455320","0.0-76.0-0.0","665.6999999955297","","","","","","","","49","0,0,0","6","blank","287","null","0.3525563700705577","0.5340860593091277","0.1095382239028098","0","","","","","","","","",""
"","html-keyboard-response","135","456325","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","136","459728","0.0-77.0-0.0","1895.7000000029802","","","","","","","","56","","","","288","probe-38","","","","","1","[object Object]","47","1","0","","","",""
"","html-keyboard-response","137","460734","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","138","464457","0.0-78.0-0.0","1175.3999999985099","","","","","","","","50","1,1,0","6","blank","289","null","0.3802468916909672","0.5696539545895964","0.08620385494689126","1","","","","","","","","",""
"","html-keyboard-response","139","465462","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","140","468809","0.0-79.0-0.0","1840.0999999940395","","","","","","","","53","","","","290","probe-226","","","","","1","[object Object]","49","1","1","","","",""
"","html-keyboard-response","141","469811","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","142","472984","0.0-80.0-0.0","630.6999999955297","","","","","","","","50","0,1,0","6","blank","291","null","0.30999237039125255","0.5367156115650408","0.2470239753787976","1","","","","","","","","",""
"","html-keyboard-response","143","473989","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","144","477600","0.0-81.0-0.0","2104.3000000044703","","","","","","","","56","","","","292","probe-115","","","","","1","[object Object]","207","5","0","","","",""
"","html-keyboard-response","145","478605","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","146","482162","0.0-82.0-0.0","1014.8999999985099","","","","","","","","50","0,1,0","6","blank","293","null","0.42075120851101605","0.533505054862827","0.12551901184736988","1","","","","","","","","",""
"","html-keyboard-response","147","483165","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","148","486429","0.0-83.0-0.0","1754.3000000044703","","","","","","","","56","","","","294","probe-111","","","","","1","[object Object]","169","4","0","","","",""
"","html-keyboard-response","149","487432","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
